Gene	LFA2b	LFA2c	LFA2d	LFA2e	LFA3b	LFA3c	LFA3d	LFA3e	LFA4b	LFA4c	LFA4d	LFA4e	LMA2a	LMA2b	LMA2c	LMA2d	LMA2e	LMA3b	LMA3c	LMA3e	LMA4a	LMA4b	LMA4d	LMA4e
Gene	6	6	6	6	16	16	16	16	24	24	24	24	6	6	6	6	6	16	16	16	24	24	24	24
18810 1.53840615 1.42105826 1.45177424 0.9701605 1.19964586 1.40557893 1.37881705 1.35560429 1.37554288 0.72082991 1.48189923 1.39613579 1.46259069 1.33970808 1.50049176 1.31278898 0.88958691 1.59217108 1.2790465 1.4158264 0.70337167 1.54931152 1.1800451 1.23995881
18813 0.53556931 -0.3262548 0.24609155 0.51636323 0.03477396 -0.0601243 -0.2998391 -0.1795791 -0.4720242 0.31028187 -0.0239767 -0.2300236 -0.2934126 0.05645236 -0.1539226 -0.0340933 -0.2128274 -0.0631408 -0.0241528 -0.2582465 -0.2514759 -0.2703973 0.14519646 -0.1654113
18814 1.86474702 1.49434329 1.64737163 1.65264387 1.96445685 1.80293514 1.37578673 1.69247791 1.91371891 1.42278429 1.70787946 1.52663211 1.82385847 1.86136472 1.79891055 1.63598819 1.70922036 1.96587221 1.66851654 1.78074823 1.44001614 1.82045271 1.60603408 1.60705061
18817 -0.4239335 -0.5235853 -0.3464062 -0.6158348 -0.6448284 -0.4373687 -0.4615011 -0.5168372 -0.2006653 -0.3338899 -0.9851023 -0.571772 -0.6055162 -0.5484357 -0.2145528 -0.391549 -0.6085351 -0.6702738 -0.8822055 -0.2602979 -0.9213683 -0.5143179 -0.4840386 -0.7574415
18822 -1.5855886 -1.5976917 -1.6328086 -0.948591 -0.6506621 -1.6169471 -1.7965684 -1.4893895 -1.5659577 -1.7379172 -1.8422481 -1.8199943 -2.3081319 -1.5825327 -1.7309976 -1.530417 -1.7959142 -1.5555999 -1.9210762 -1.5976499 -1.2856542 -1.6252703 -1.1512265 -1.5790686
18823 -0.5989056 -0.7019499 -0.7034864 -0.6646163 -0.465907 -1.0536576 -0.8424754 -0.8882269 -0.8830288 -1.0771566 -0.837698 -0.8127078 -0.7058424 -0.5335974 -0.7673827 -0.6294496 -0.668124 -0.3885031 -0.923675 -0.7128129 -1.1646549 -0.723578 -0.5349553 -0.7870108
18824 1.138066665 0.95654252 0.965958285 0.77016451 1.020653775 1.08970503 1.05667751 0.93432423 1.32255436 0.479100045 0.89408727 0.819579775 1.05177898 1.285518605 1.137520995 1.133903405 0.776584995 1.17496362 0.73177753 1.182762155 0.60846694 1.195267055 0.90941847 0.949721285
18826 -0.4946977 -1.5099757 -1.2520229 -1.4349621 -0.8485202 -0.8903714 -1.3602964 -1.2840086 -1.2685658 -0.995192 -1.3537105 -0.8832225 -0.7660878 -1.0067686 -1.6979111 -1.255471 -1.3625533 -0.9126688 -1.2248415 -1.2822187 -1.6542057 -1.2434005 -0.9107758 -1.3519778
18846 1.14971279 1.00734375 0.9452211 0.651537385 0.855343615 1.055818325 0.85476565 0.848545615 1.14906007 0.265613605 0.947438345 0.913902005 1.1720849 1.047941055 1.0741503 0.958819335 0.54051564 1.17670394 0.788557045 1.041858325 0.5949808 1.056520785 0.687976755 0.792297835
18858 -2.0187556 -2.322932 -2.1092627 -2.2548567 -1.7832295 -2.0113257 -2.1511289 -1.8943177 -2.1775415 -1.6830637 -1.8914522 -2.6742985 -1.2760375 -2.0467589 -0.9385877 -1.9960049 -2.4233658 -2.0119707 -1.8747697 -1.8819865 -1.8056073 -2.0709195 -2.2785692 -2.1859684
18861 0.53586315 0.30248848 0.45730212 0.19344607 0.19333289 0.57399116 0.38336676 0.40081736 0.33597688 -0.110958 0.4201635 0.1483513 0.51678456 0.56673491 0.48153268 0.44578756 0.30976928 0.64097969 0.3880133 0.49379653 -0.0563497 0.42784156 0.15774367 0.18652786
18938 0.92963408 0.50673696 1.00804444 0.95106947 0.9108022 0.96011538 0.47750059 0.81318316 0.94595106 0.43485012 0.70003005 0.6764481 0.76953862 1.21143368 0.82153259 1.0334568 0.9280574 0.97248991 0.74992709 0.74211138 0.93241767 0.79120241 0.95013696 0.48650964
18949 -0.438697 -0.542800833 -0.549231967 -0.419704667 -0.449661333 -0.694580767 -0.544589367 -0.5257136 -0.826929367 -0.11189768 -0.5598271 -0.611168033 -0.521414167 -0.7461154 -0.655862467 -0.5123426 -0.541586467 -0.545117267 -0.331688267 -0.7352624 -0.549842133 -0.5206774 -0.391020133 -0.485523133
18950 -0.9282096 -1.1934921 -1.0708639 -1.1350489 -1.2063634 -1.1915995 -1.0407824 -0.967029 -1.2105656 -1.1277581 -1.062998 -0.7758655 -0.9900418 -1.0459993 -1.2199629 -0.960991 -1.0554249 -0.6317746 -0.9599305 -1.1053914 -0.4686809 -1.3173483 -0.6063135 -1.0524745
18970 1.8424552 1.62582891 1.68997391 0.76250747 0.87908062 1.76002197 1.80777163 1.44970151 1.79508272 0.22264202 1.6332933 1.473777 1.68885931 1.67977289 2.00045315 1.59685636 0.65763191 1.99800677 1.37154916 1.89143149 0.58883252 1.74454483 0.66646208 1.63464074
18971 0.33517803 0.81258216 0.35159559 0.57915261 0.66529526 0.30652397 0.54005442 0.55879838 0.43895677 0.95368104 0.41471006 0.62985028 0.60781338 0.13048562 0.53577681 0.37500038 0.78997892 0.28808538 0.8842445 0.24444646 0.51245017 0.35272017 0.77967791 0.63406479
18972 0.64434278 0.45366346 0.69789188 -0.1725083 0.50483419 0.52557998 0.7071385 0.54470478 0.74246384 0.40439008 0.42758901 0.08581634 0.39324529 0.61927973 0.67594682 0.621069 -0.0666455 0.61852788 0.08557387 0.88384532 -0.1388042 0.46365681 0.41884014 0.50168981
18973 -0.1644644 -0.22598 -0.1022956 -0.5042218 -0.7503914 -0.4185201 0.34692884 -0.3665877 -0.4440912 -0.5938557 -0.1133016 -0.6228018 -0.5507443 -0.0976624 0.24744628 -0.2539875 -0.5409119 -0.4079166 -0.7123624 0.80705462 -0.755234 -0.4064262 -0.5390662 -0.1831561
18974 0.17672945 0.44375686 0.14316304 0.39677473 0.31848519 0.30013506 0.34282397 0.52952136 0.24411309 0.91978126 0.47422257 0.37762604 0.23417715 -0.0018768 0.28293894 0.33349863 0.52117652 -0.0753831 0.52680642 0.15652071 0.71153752 0.31596114 0.39310961 0.67261082
18975 0.03222448 -0.2176107 -0.3269328 -0.2434354 -0.013109 -0.2647788 -0.0340314 -0.3952878 -0.3029726 -0.403543 -0.5238569 -0.4078264 -0.436239 0.10460933 -0.1580006 -0.1090765 -0.1467313 -0.16568 -0.0173008 0.10023967 -0.5722756 -0.2074964 -0.1282087 -0.3595571
18983 -0.05548675 0.17069014 -0.0986568 -0.21463447 -0.3005324 0.07096537 0.015982945 -0.1165767 0.15442127 -0.315863625 -0.18394735 -0.08911744 -0.1730486 0.03623348 0.059628355 -0.076680845 -0.10731182 -0.124325175 -0.12514935 0.044970905 -0.24512976 -0.011723765 -0.2513488 0.080714445
18984 0.226630325 0.263315 0.188385365 0.7467605 0.497930705 0.23422934 0.42707277 0.39403729 0.22114058 0.985574315 0.40220852 0.686946405 0.15545269 0.03356165 0.372287955 0.47501829 0.55826812 0.26870957 0.55584345 0.270861105 0.890076125 0.334761385 0.3736006 0.650230175
18991 2.38221305 2.07324907 1.93583756 1.70358056 2.06034106 2.28440791 2.03861702 2.01788826 2.49354164 1.04136224 2.19685985 2.09427148 2.33770305 2.02712351 2.19968535 2.12580126 1.76334759 2.37253045 2.06290152 2.15123058 1.55152037 2.36556427 1.83256012 2.07086939
18999 0.01143132 -0.4660067 -0.1702669 -0.4691637 -0.1609735 -0.1670648 -0.4553909 -0.3370907 -0.3392619 -0.2299913 -0.3456402 -0.6741207 -0.3012373 -0.2813939 -0.257103 -0.2864987 -0.6776725 -0.4608416 -0.521521 -0.2145584 -0.8189014 -0.3848797 -0.0429296 -0.5140876
19009 0.92001353 1.18648111 0.88906904 1.45015441 1.23825574 0.92548929 1.19142661 1.21281505 0.74423804 1.72193875 1.06360076 1.32429668 1.15155882 0.68384351 0.79081778 1.07818552 1.45260517 0.9373158 1.35124933 1.03964944 1.50536093 1.06127156 1.16429876 1.50247975
19012 0.727856 0.88686064 0.9641896 0.9848357 0.93233127 0.73786379 0.85822798 0.79991215 0.82977898 1.38192902 1.01932952 1.03230399 0.79400679 0.76393944 0.80489066 0.81756848 1.06254421 0.88784033 0.91190906 0.96519459 1.06833061 0.94712906 0.89945197 0.9358058
19014 -0.8270534 -1.0785464 -1.0232267 -1.1610379 -1.2591291 -1.0735154 -0.942553 -0.8740993 -1.1407263 -1.0805539 -0.773545 -1.117184 -0.9124912 -1.0462227 -0.8096174 -0.8888427 -0.943054 -1.1818082 -0.9306145 -0.9609055 -1.050196 -0.9640712 -1.2397005 -0.8352424
19023 -0.1598621 0.54703219 -0.0495795 0.31997587 0.19809503 -0.09278 0.39156566 0.10383565 0.06000946 0.58250087 0.1944665 0.46531447 0.00463951 -0.2795434 0.17184636 0.19358497 0.64093049 -0.0457405 0.24313541 0.01750978 0.73807443 0.20479415 0.18811961 0.31271244
19024 -0.4103653 -0.229399 -0.4412309 -0.3554705 -0.8306332 -0.385519 -0.275775 -0.4103377 -0.1846404 -0.2286803 -0.3989137 -0.5500064 -0.4590454 -0.481341 -0.2972509 -0.3662285 -0.3127565 -0.5218198 -0.2426631 -0.4481902 -0.018663 -0.3659234 -0.3750978 -0.1419945
19027 -0.466312213 -0.561120467 -0.643838433 -0.52407734 -0.512064533 -0.5136955 -0.475693337 -0.586373 -0.418153367 -0.38744295 -0.546264903 -0.558821767 -0.310124477 -0.330394167 -0.416893497 -0.520389433 -0.423478467 -0.426578 -0.698554933 -0.188425653 -0.65070725 -0.4997587 -0.344115657 -0.585110367
19038 -0.3055368 -0.405007 -0.3544613 -0.8530998 -0.2107158 -0.2882305 -0.3541337 -0.367939 -0.4775045 -0.6262052 -0.6908701 -0.8304932 -0.2918039 -0.1789763 -0.2143575 -0.4068356 -0.8717787 -0.2445128 -0.6725249 -0.198762 -0.8107064 -0.5672998 -0.5808395 -0.393511
19039 -0.4997441 -0.4614257 -0.634284 -0.7933148 -0.2340065 -0.665012 -0.6392229 -0.5411588 -0.6897747 -0.410819 -0.3889124 -0.4732427 -0.613931 -0.6422899 -0.6308906 -0.6004596 -0.7783625 -0.7417834 -0.552004 -0.5842009 -0.5749366 -0.5734895 -0.5438039 -0.5844514
19041 -0.9368231 -0.7957913 -0.807292 -0.9236929 -0.9778114 -1.006991 -0.5955331 -0.7921106 -0.6937966 -0.4795267 -0.6704997 -0.7721446 -0.7532423 -0.9215436 -0.8894781 -0.803411 -0.8590484 -0.7135641 -0.587285 -0.86736 -0.5391274 -0.7462656 -0.9784893 -0.8371122
19042 -0.375592725 -0.383751963 -0.451848385 -0.427023248 -0.327036888 -0.538692873 -0.36267899 -0.375883018 -0.519741203 -0.241813165 -0.438756318 -0.28040051 -0.280826988 -0.373257838 -0.535762303 -0.422795065 -0.390393653 -0.355882538 -0.403556053 -0.618563593 -0.188712873 -0.402129963 -0.369614835 -0.287901793
19044 -0.9891191 -0.91024 -0.7039688 -1.0259345 -0.7797094 -0.7032871 -1.0011485 -1.2758855 -0.605671 -0.5465633 -1.0862355 -0.8172644 -1.0093673 -0.8488368 -0.7575576 -0.7444957 -0.9433935 -0.9528794 -0.9118613 -0.9764932 -1.0072594 -0.7719338 -0.7123039 -0.8943265
19045 0.23361214 0.233825485 0.289337805 -0.11568422 -0.044325085 -0.1664978 0.541373915 0.11808375 -0.0345713 0.11613142 0.21461475 -0.1105305 0.11127729 0.02257462 0.63098387 -0.065476475 -0.097486375 0.094557385 -0.224879 0.93632395 -0.35082075 0.02668893 0.023120025 0.040300565
19046 -0.5967204 -0.6034443 -0.540158565 -0.493987855 -0.303969735 0.30722886 -0.56469185 -0.62793665 -0.640828765 -0.684637745 -0.9821823 -0.569510565 -0.64848788 -0.62629923 -0.4058472 -0.4436306 -0.59120708 -0.717230225 -0.45356562 -0.561572075 -0.8789335 -0.560743425 -0.40740951 -0.80792475
19049 -0.8616394 -0.5429386 -0.5004193 -0.4885625 -0.7910867 -0.7199508 -0.4616761 -0.4509497 0.03974913 -0.1897929 -0.4644082 -0.8230948 -0.7639422 -0.6429565 -0.456603 -0.47135 -0.4116072 -0.6053729 -0.4965215 -0.4807049 -0.244809 -0.3969152 -0.5941877 -0.5442662
19053 1.361075605 1.087528375 1.23803137 0.917225795 1.137526125 1.250395585 0.824338135 1.112075125 1.2553568 0.83055648 1.12316089 1.037637335 1.253484975 1.368051265 1.23418223 1.280942825 0.91732315 1.280138875 1.028626765 1.08330706 0.783028355 1.196185735 1.13941372 1.123330805
19055 0.331516877 0.396798403 0.386907973 0.631757497 0.511567233 0.443909143 0.533709167 0.580991613 0.38535726 0.540488333 0.492569467 0.43417582 0.455941967 0.521546397 0.422225717 0.50004769 0.617467313 0.548856613 0.562015257 0.43782683 0.641115627 0.41236743 0.50342353 0.588930683
19056 -0.56115167 -0.726301367 -0.694389203 -0.50543609 -0.506606967 -0.665522677 -0.65871292 -0.607443733 -0.708717203 -0.937951207 -0.573402003 -0.427735403 -0.47685025 -0.64926689 -0.6021498 -0.82599469 -0.54318897 -0.586582827 -0.54084444 -0.70408847 -0.557927477 -0.69851606 -0.595989357 -0.728630953
19058 -1.4016017 -1.3315047 -1.1848934 -1.3246173 -1.3899274 -1.3770439 -1.4929157 -1.2288447 -0.9223604 -1.1700048 -1.4486657 -0.9922388 -1.3520816 -1.2798839 -1.1684463 -1.2443634 -1.3769373 -1.2446882 -1.1783176 -1.2992156 -1.0577612 -1.2321939 -1.3579653 -1.3236031
19060 0.75207878 0.42054236 0.34344201 0.16238297 0.44559357 0.41391694 0.22930284 0.20152581 0.62782885 -0.2219966 0.28500231 0.160256 0.70404877 0.56894576 0.55271882 0.34406043 0.19278218 0.68242145 0.22598292 0.50069128 0.49749644 0.51533914 0.2591818 0.26319694
19062 -0.3515357 -0.4552357 -0.5040791 -0.3988254 -0.1237938 -0.4632708 -0.6532239 -0.461178 -0.5074515 -0.3486298 -0.7500567 -0.4065065 -0.4854846 -0.1776005 -0.4441857 -0.4049343 -0.3251581 -0.408434 -0.4449325 -0.3801442 -0.5617682 -0.4842187 -0.3259149 -0.4674267
19063 -0.7863987 -0.440167935 -0.380269635 -0.636409135 -0.66059065 -0.46299055 -0.49221672 -0.36327873 -0.54365485 -0.12215241 -0.42058355 -0.5716965 -0.66541365 -0.38612908 -0.57119505 -0.5347877 -0.55842985 -0.446106215 -0.6148359 -0.473855085 -0.358346435 -0.5438485 -0.70222855 -0.319915905
19069 -0.400720045 -0.509695195 -0.32151507 -0.227399425 -0.25872735 -0.45212072 -0.254745685 -0.280595315 -0.591257645 -0.118361245 -0.247125015 -0.6390685 -0.622666185 -0.214064085 -0.586970205 -0.21773252 -0.00607373 -0.50821476 -0.23002481 -0.448401345 -0.18253105 -0.373777885 -0.344840085 -0.17693445
19070 0.15993988 0.14332945 0.027684045 0.2180734 0.30282512 -0.10360775 0.10601212 0.276522945 -0.29259581 0.48979964 0.2994021 0.504167345 0.28046853 -0.06749813 -0.135042645 0.055796565 0.14492109 -0.08727905 0.228576685 -0.217073115 0.39636986 0.02995623 0.343521815 0.350929285
19072 -0.9620081 -1.4551757 -0.89337325 -1.3305056 -0.4826593 -1.2702389 -1.0539538 -1.3176474 -0.7728813 -1.1697816 -1.1237589 -1.10920415 -0.8078979 -1.03768685 -1.05807045 -1.22164815 -1.12925405 -1.27903435 -1.11807985 -1.0321569 -1.28072795 -1.09887105 -1.0277949 -1.39185765
19076 -1.5693462 -1.33921815 -1.6232581 -1.3982096 -1.30365495 -1.5396436 -1.3535443 -1.50576825 -0.84112505 -1.4174214 -1.1485216 -1.1284065 -1.2270509 -1.33818475 -1.2535273 -1.14850495 -1.2974016 -1.90096885 -1.05971005 -1.47841655 -1.34534505 -1.4330516 -1.42927025 -1.2636135
19082 -0.4510949 -0.05342 -0.2799603 -0.1465988 -0.3895038 -0.1543961 -0.1116834 -0.2743431 0.33403068 -0.2674845 -0.1902988 -0.2999743 -0.3113422 -0.2383498 -0.2788901 -0.3262189 -0.0978699 -0.5923612 -0.4196448 -0.4602066 -0.300303 -0.4684882 -0.2055398 -0.2531116
19084 -0.03353233 -0.24909201 -0.1363561 -0.42042608 -0.1678854 -0.337922115 -0.358638335 -0.160484885 -0.21764997 -0.42484695 -0.429041425 -0.18609071 -0.11548043 -0.203181435 -0.358168305 -0.118627005 -0.36419522 -0.115736505 -0.25574319 -0.106149375 -0.527976425 -0.240819085 -0.14534878 -0.491321715
19087 -0.3864997 -0.0040508 -0.196521 0.24975435 -0.1463322 -0.1859811 0.14529227 0.07974493 -0.2739727 0.00972828 0.06008187 0.12048468 -0.229292 -0.2692652 -0.1886405 -0.1669875 0.23353487 -0.1104355 0.00782403 -0.093885 0.48371841 -0.1583541 -0.0981094 0.08007309
19088 -1.2034195 -1.2488465 -1.2657353 -1.9104604 -0.1164989 -1.3753211 -1.4400752 -1.021784 -1.5461726 -1.5017702 -1.4585529 -1.2389119 -1.1470094 -1.2451202 -1.4610697 -1.4099041 -1.2997052 -1.2018658 -1.4046998 -1.16129 -0.8631326 -1.3519184 -1.6255812 -1.3388639
19089 -1.090708 -1.1361488 -1.0494865 -1.3314228 -0.9986678 -1.4339213 -1.1794397 -1.2280578 -0.9688014 -1.6073256 -1.3151834 -1.2816192 -2.7304575 -1.253922 -1.1929312 -1.1619194 -1.3009735 -0.8520985 -0.8234111 -1.0070906 -1.4210631 -1.146246 -1.1100348 -1.5849814
19090 -0.0904091 -0.0239133 0.25627931 0.10573197 -0.2476696 -0.1517694 -0.0939379 0.0677173 -0.2871829 0.58352692 -0.0075146 -0.0671732 -0.1764612 -0.3057747 0.15117156 0.09144751 0.06658553 0.0607048 0.0311648 0.07563137 0.0560085 0.17110706 -0.0053829 -0.2137108
19108 0.011072255 0.376355025 0.26108582 0.445127865 0.27892111 0.160535715 0.53739327 0.419826545 0.2976881 0.91047387 0.39475017 0.482312285 0.10067474 0.070074995 0.17463647 0.325021595 0.520477945 0.104724575 0.47378792 0.04847392 0.504884995 0.261379925 0.260441645 0.50286416
19110 0.54004234 0.59181373 0.60104035 0.505440455 0.38743348 0.4034869 0.44149915 0.623829305 0.586399435 0.59218946 0.59684534 0.383327295 0.40021994 0.3930594 0.547925705 0.459870115 0.58132498 0.595391355 0.57836121 0.78512517 0.34825913 0.599086735 0.52731576 0.432716105
19113 -0.2615394 -0.7201006 -0.4405527 -0.6575683 -0.0668057 -0.4225804 -0.4809592 -0.6279675 -0.529361 -0.1289535 -0.5556683 -0.616189 -0.7207733 -0.5709938 -0.5226564 -0.4604976 -0.5763947 -0.4592212 -0.4330776 -0.5399037 -0.5767961 -0.541695 -0.344727 -0.5346933
19116 0.248320285 0.13946358 0.23703325 0.299536755 0.32990137 0.363850005 0.02858561 0.143257615 0.250400325 0.06182544 -0.07083056 0.04212504 0.05681646 0.467451175 0.08100465 0.358698935 0.295931825 0.264855785 0.325855795 0.162126115 0.17846876 0.16848087 0.197486135 0.12659795
19122 1.17625897 1.18647337 1.25674377 1.520986 1.23683075 1.35105124 1.29271542 1.34261704 1.28118112 1.31438642 1.32440046 1.35664317 1.25490396 1.27912884 1.19535572 1.24019199 1.27780474 1.36011628 1.40746817 1.30403998 1.57854776 1.36364158 1.21099646 1.36529934
19124 0.70163793 1.17692849 0.71907479 0.84466027 0.6542849 0.78458557 1.20813485 1.01427639 0.7705454 1.14587191 0.757732 0.79217786 0.73585002 0.79294426 1.06214422 1.01457489 1.09337812 0.75496105 0.96400549 1.25840183 1.16891557 0.90947354 0.74589865 0.8723319
19128 0.1861473 -0.06967815 0.119919645 -0.01703795 0.078776555 0.099840635 -0.0634314 0.010194135 0.05671154 -0.129695165 -0.07186029 -0.0353077 0.004463085 -0.031734895 -0.04882254 -0.113963525 -0.03354403 0.083366435 -0.11786615 -0.648539495 -0.41166365 0.053670055 0.227166935 -0.1815236
19134 2.71826955 2.2008872 2.444415 1.81744296 2.30579804 2.58184586 2.34015461 2.25686669 2.60651237 1.11014077 2.41071939 1.97603629 2.45228703 2.40117031 2.55453051 2.56359405 1.8000763 2.70085149 2.24486877 2.40995944 1.56949339 2.58919319 2.0347539 2.5084443
19139 -0.2557379 -0.22598 -0.1570463 0.23000264 -0.1862123 -0.5862188 0.00482675 -0.2249869 -0.3785094 -0.2179192 -0.2728468 -0.7166369 -0.4087657 -0.1353188 -0.024066 -0.2336338 0.0582063 -0.0326514 -0.2358503 -0.1369328 -0.5130436 -0.4217594 -0.3248 -0.1199904
19141 -0.1971457 -0.1969077 0.07543405 -0.5948125 -0.216188 -0.0515824 0.16220612 -0.2315471 -0.1586016 -0.2700322 -0.2480769 -0.0353248 -0.2738124 -0.1601104 0.08462475 -0.3353288 -0.4562902 -0.1425076 -0.3687714 0.42302242 -0.1762788 -0.1392556 -0.1654593 -0.2260423
19153 -0.0500391 -0.4281742 -0.2707825 -0.7261068 -0.2761582 -0.2780278 -0.4645663 -0.4807264 -0.42757 -0.4223631 -0.373543 -0.3036767 -0.1256224 -0.1567717 -0.3135185 -0.2566367 -0.6120842 -0.3891474 -0.5219188 -0.3204001 -0.6621407 -0.3469408 -0.3013003 -0.4241522
19156 -1.0069154 -1.1564887 -0.9100342 -0.6432697 -1.3307101 -0.9517398 -1.1483562 -1.367169 -1.5167659 -0.0293965 -0.9934817 -0.7840733 -1.6811161 -0.9614021 -1.0782549 -0.6803438 -0.6213068 -0.8479918 -0.777302 -1.2374049 -1.1119603 -0.8826123 -0.9349407 -0.7977169
19158 0.46535634 0.11553402 0.75241814 0.71969327 0.7027005 0.9803174 0.03461104 0.001661 0.57075449 -0.3488103 0.64349321 1.36669188 0.56077128 0.96451737 -0.2557072 -0.7744126 0.04183979 -0.3862857 -0.3377941 -0.4240218 1.10252062 -0.0495535 0.42158576 0.29060399
19159 -0.2903023 -0.0705544 -0.2104825 -0.3659992 -0.2173672 -0.3268709 0.0520014 -0.1106445 -0.2983512 0.36216839 0.07688893 0.1169903 -0.2739469 -0.3060069 -0.190979 -0.0688748 -0.1113116 -0.4845801 -0.1253956 -0.2939721 0.22142743 -0.2281085 -0.190699 0.08992095
19164 0.498007355 0.723231075 0.414711545 0.649081335 0.52284968 0.343247355 0.66035615 0.695948875 0.654606015 0.782208465 0.64120973 0.52986882 0.4468173 0.331413655 0.57371997 0.50765895 0.749471765 0.3955767 0.563876795 0.506070105 0.84652797 0.53741857 0.39444606 0.75193922
19165 1.21929689 1.05352735 1.05861965 0.88331687 1.15227758 1.21012572 0.9412559 0.98707583 1.40771125 0.5317288 0.93096491 1.07634145 1.19644995 1.30936865 1.09504472 1.12546512 0.79303827 1.29846285 0.88986392 1.20787633 0.59538206 1.12030878 1.16534859 0.84537724
19166 -0.4388247 -0.9180251 -0.4039735 -0.4790227 -0.4371109 -0.6459343 -0.7524683 -0.4536923 -0.8831006 -0.4924356 -0.5903705 -0.5863411 -0.6161485 -0.6479073 -0.6648096 -0.6594833 -0.3340009 -0.706549 -0.6842313 -0.7578491 -0.5738929 -0.6298048 -0.3843126 -0.8311996
19167 -0.10391073 0.412396305 -0.00425264 0.287404805 0.00625472 -0.10164742 0.18251768 0.40280219 0.03844119 0.491356195 0.0338779 0.297259505 0.259484405 0.06501277 0.37755639 0.079828715 0.37739917 0.06629295 0.395780745 0.37758192 0.46123783 0.14464795 0.047657095 0.145501975
19170 0.64843673 0.4931161 0.2164263 0.64670015 0.73987212 0.48810713 0.3013356 0.66838258 0.52449587 0.56003196 0.80016972 0.35713804 0.54699776 0.34105799 0.72388712 0.4573962 0.84844042 0.64486526 0.90835625 0.80597195 0.25711922 0.46344936 0.88524898 0.479418
19172 0.53107193 0.04745182 0.09959929 0.07495905 0.56632233 0.45820187 0.32539641 -0.0461856 0.45136882 0.22301602 -0.1020173 0.14358847 0.45342719 0.49241769 0.23666264 0.23311193 -0.0271306 0.38459645 0.03839501 0.57806585 -0.2850783 0.35451551 0.49710854 0.00631269
19173 1.61725669 1.39367049 1.40333651 1.13677631 1.09081174 1.53532618 1.38195195 1.28739854 1.44029341 0.12432414 1.38244418 1.24700707 1.5848645 1.55851111 1.4905813 1.47377458 0.99215004 1.68029762 1.3762431 1.57005483 0.64545932 1.34657049 0.97631248 1.23892559
19175 -0.5522949 -0.7702853 -0.6017699 -0.8819633 -0.4265595 -0.546839 -0.920055 -0.5037026 -0.3846234 -0.384635 -0.685152 -0.875535 -0.539436 -0.6356692 -0.6795885 -0.6320377 -0.5838569 -0.8069411 -0.2219264 -0.9154073 -0.5666448 -0.6404464 -0.345834 -0.7193817
