Gene	AdFA2a	AdFA2b	AdFA2c	AdFA2d	AdFA2e	AdFA3a	AdFA3b	AdFA3c	AdFA3d	AdFA3e	AdFA4a	AdFA4b	AdFA4c	AdFA4d	AdFA4e	AdMA2a	AdMA2b	AdMA2c	AdMA2d	AdMA2e	AdMA3a	AdMA3b	AdMA3c	AdMA3d	AdMA3e	AdMA4a	AdMA4b	AdMA4c	AdMA4d	AdMA4e
100764 0.7300102 0.36208589 0.62915809 0.83816407 0.6712436 0.31927362 0.48383424 0.27405324 0.6270123 0.72735524 0.31217107 0.20928939 0.53165531 0.73893227 0.48573015 0.28074631 0.35667197 0.73477301 0.85698618 0.66165884 0.5983886 0.6224592 0.28183316 0.61352501 0.51899619 1.12866753 0.40195535 0.16673999 0.33009495 0.55254347
100910 1.30281877 0.85704785 1.13109134 1.25013776 1.0401685 0.9574934 0.84588753 0.8901412 1.05473355 1.01461943 0.84344661 0.81808794 1.12044783 1.1315059 0.89583728 0.88515823 1.12007123 1.17438936 1.09514562 0.9294775 0.75920004 0.76486495 0.9738491 0.87783438 0.93466803 1.67997077 1.01531726 0.9654882 0.85203271 0.88684088
100952 0.37411597 0.36901088 0.2816086 0.37174072 0.29187685 0.33779038 0.36233053 0.27261878 0.40942747 0.32584719 0.26369978 0.37851859 0.40205165 0.0749943 0.0125662 0.31597904 0.55181696 0.49510632 -0.0707143 0.28085251 0.26368251 0.13095086 0.35365822 0.051192 0.38477169 -0.0302268 0.35393467 0.48748537 0.29111792 0.22525483
100978 -1.8651087 -1.423146 -1.5136339 -2.0277663 -1.1084201 -1.3089871 -1.8224344 -1.6539628 -1.486993 -1.4649594 -1.3912689 -2.8415553 -0.9133059 -1.8966229 -0.8160775 -2.0990894 -0.9282911 -0.9598841 -0.573332 -1.7533218 -0.0301192 -1.0994527 -1.7859989 -1.4415259 -1.4394454 -1.4979688 -1.9701848 -1.7569772 -1.2289257 -0.4703192
100986 -0.920585 -0.90808985 -0.8514667 -0.85348465 -0.8240001 -0.934002 -0.746955 -0.9149691 -0.73307415 -0.82965365 -0.99813875 -0.62307455 -0.99770165 -0.97746675 -0.984799 -0.6216324 -0.86342775 -0.9244392 -0.8614939 -1.01725655 -0.99923415 -0.6787686 -0.96969945 -0.7982454 -0.8637265 -0.84104265 -0.84541195 -0.8190716 -0.9526437 -1.0305266
100993 0.2810062 0.34204667 0.26129767 0.19050701 0.50455578 0.38815604 0.08295458 0.27660014 0.53174936 0.3624159 0.2652957 0.21566875 0.56584362 0.56827702 0.27004535 -0.0020425 0.21462434 0.51780384 0.05820802 0.40172959 0.15644561 0.17328443 0.24507603 0.21118 0.18930285 0.20715407 0.64840073 0.22927786 0.15119246 0.42661721
101113 0.559954335 0.65147427 0.58214749 0.831817265 0.452339425 0.659997295 0.577503375 0.61933369 0.635465955 0.72493882 0.747276155 0.59655586 0.652486885 0.64525007 0.609440745 0.87427027 0.66769825 0.7160468 0.847261615 0.76607938 0.788062375 0.655259705 0.715204165 0.689180135 0.703339575 0.61933232 0.63226617 0.642926745 0.72460768 0.80505858
101118 -2.6443203 -2.484593 -3.2200945 -2.8582835 -2.5648711 -3.1048014 -2.5754058 -2.1278567 -3.3239859 -2.7436028 -3.1781971 -3.1579528 -2.1250911 -3.1065733 -3.6625238 -2.3555329 -2.6282484 -4.3032885 -2.2463219 -2.8941298 -1.8569803 -1.885279 -1.6138603 -2.0326757 -2.3748662 -2.4795701 -3.0094897 -2.3419484 -2.2055291 -3.118623
101142 0.440026975 0.38580871 0.33144478 0.254314695 0.34031992 0.505703665 0.576032125 0.526706945 0.01677518 0.26817838 0.526677645 0.495015655 0.049041585 0.234363625 0.482357525 0.474945115 0.430097625 0.293736855 0.32998707 0.131590905 0.2679454 0.33277504 0.52387453 0.281476905 0.21326448 0.381025045 0.40582304 0.40111068 0.496999995 0.051762945
101148 0.17371512 0.09111908 0.27838907 0.35238578 0.43301611 0.0604824 0.44727448 -0.006658 0.3108634 0.30904926 0.02016412 0.21203921 0.22056164 0.38557795 -0.2190317 0.08137821 0.18087125 0.10033047 0.46762092 0.35783583 0.29273989 0.25719416 0.34290239 0.33535465 0.38781868 0.36432317 0.13333755 0.20424596 0.35380033 0.34678926
101185 1.08756502 1.08587312 0.92768914 0.73584802 0.97314752 1.34647057 1.21481871 1.15610776 0.75080518 0.89809561 1.19935232 1.06872339 0.85018616 0.63341578 1.2143426 1.20983361 1.1818102 0.7714848 0.83505943 0.69737278 0.93687207 0.84812418 0.92580181 0.87907494 0.68494177 1.30593444 1.06702382 1.11384188 1.24254484 0.55434702
101197 -0.8094604 -0.6687014 -0.6643174 -0.6305013 -0.9431161 -0.5822904 -0.8868439 -0.7580532 -0.8640782 -0.9932266 -0.6535836 -0.8212959 -0.9757939 -0.6526896 -0.5548927 -0.3053547 -0.7143563 -0.905825 -0.6085695 -0.7061688 -1.1447756 -0.8560909 -0.4855404 -0.9735115 -0.8179374 -0.6762436 -0.788242 -0.7499404 -0.9791895 -0.7882328
101214 -1.3948171 -1.3786881 -1.2423982 -1.2410616 -1.4180124 -1.3604445 -1.3384964 -1.4922962 -1.3412076 -1.1233188 -1.483717 -1.7026164 -1.343913 -1.3216287 -1.3110871 -1.406678 -1.162577 -1.8502674 -1.0800353 -0.8585757 -1.7536774 -1.3008393 -1.3725255 -1.4378839 -1.4883797 -1.3355313 -6.1752449 -1.0415857 -1.2892646 -1.8073363
101236 -1.1727021 -0.6803163 -1.0196946 -1.136206 -1.0157781 -1.0214292 -0.9604231 -0.9072785 -0.9968584 -0.8988234 -1.1571109 -1.0386339 -1.054706 -1.1695011 -0.8996886 -1.1007713 -1.2917605 -1.0645382 -0.9598103 -1.200799 -0.770467 -0.8839882 -1.1961296 -1.0632757 -0.9832894 -1.1842458 -1.376286 -1.3281361 -0.6803727 -1.0502793
101240 -1.7098771 -2.495988 -1.5570199 -1.6998935 -1.5960584 -1.5867208 -1.5483174 -1.6142159 -1.5886232 -1.3695647 -1.3720895 -1.359819 -1.7448567 -1.6259612 -0.3194706 -2.0907325 -2.3310868 -2.341733 -1.5114979 -1.6772792 -0.757559 -1.0649952 -1.6347142 -1.6530246 -1.8142505 -1.5928059 -0.7716958 -1.5524553 -0.6947924 -1.1562647
101261 0.31447673 0.43750108 0.37712982 0.17667551 0.42298085 0.46384599 0.49561267 0.21333197 0.33026269 0.47105725 0.3136534 0.51791117 0.36900105 0.35502589 0.4805958 0.23806669 0.32911454 0.22761183 0.52593317 0.44113725 0.33755169 0.4663016 0.47054516 0.39244499 0.38094026 0.18415992 0.44690294 0.49079667 0.22811425 0.29338435
101272 -0.8800465 -0.5700259 -0.8832361 -0.5784478 -0.736311 -0.9029058 -0.5358122 -1.1078572 -0.7381527 -0.6557257 -0.8145939 -0.7957435 -0.4193185 -0.7872301 -0.4767226 -0.7859895 -0.9910111 -1.4261128 -0.5158274 -0.2424772 -0.4658728 -0.2433441 -0.5749597 -0.4897509 -0.4618453 -1.1535574 -0.8927224 -0.4554414 -0.4372519 -0.5169308
101401 -0.5825044 -0.7228761 -0.6131707 -0.575088 -0.3894375 -0.373845 -0.5342666 -0.6431994 -0.4327913 -0.6354434 -0.7497581 -0.5913229 -0.4123399 -0.5423731 -0.5258361 -0.554207 -0.721426 -0.7020711 -0.5322456 -0.2685198 -0.6595618 -0.8562696 -0.5356525 -0.4528011 -0.4638282 -0.7438034 -0.1442156 -0.4691811 -0.019617 -0.4992967
101434 -0.789544 -0.5999813 -0.9603837 -0.9034708 -0.8796911 -0.6676113 -0.7880892 -0.9728013 -0.7706758 -0.9182189 -0.7982722 -0.7483905 -0.8582349 -0.9906968 -0.96236 -1.0721729 -0.8590248 -0.9873084 -1.0380425 -1.0736762 -0.9707421 -0.8500033 -0.8465305 -0.885364 -1.2485013 -0.6607116 -0.8349934 -0.9421206 -0.9657639 -1.0750101
101471 0.45924812 0.59292528 0.56247423 0.49064267 0.57754998 0.74593658 0.55793477 0.57726044 0.67463234 0.64226813 0.8460915 0.56257107 0.60065723 0.67533374 0.53814403 0.5976141 0.81699848 0.66878458 0.71123666 0.52673003 0.57554474 0.75615667 0.66029128 0.49099383 0.65602498 0.61208828 0.6246919 0.74534526 0.53284429 0.46194072
101476 0.10868483 -0.0819918 0.06620112 -0.0243383 0.03479296 -0.0842685 0.17734405 0.14365554 0.24942906 -0.006332 -0.042463 0.12173275 0.0666579 0.02484833 -0.3150505 -0.0499989 -0.1001301 0.12522796 0.0404953 0.0547229 -0.1110772 -0.0132982 0.01600557 0.07645617 0.00235382 -0.1616956 -0.1336951 0.09062171 0.02766731 -0.0060989
101488 0.205175595 0.259322285 0.29852219 0.26929486 0.22812294 0.05393799 0.188902955 0.11782053 0.19209459 0.232226145 0.068538535 0.1512438 0.340100495 0.299600515 -0.035914385 0.15396402 0.08559423 0.279904815 0.32318166 0.365443955 0.28197928 0.253138855 -0.02797775 0.244595995 0.324364485 0.087304325 0.17328309 0.087020735 0.137126255 0.158889395
101489 -1.044866 -0.5426603 -0.5013291 -0.5270183 -0.4440513 -0.3845935 -0.4308859 -0.267565 -0.4089919 -0.2964473 -0.3929202 -0.3415782 -0.5787058 -0.7235953 -0.3823706 -0.3337357 -0.3927566 -0.198662 -0.5700659 -0.5128459 -0.1703873 0.21883354 -0.8963023 -0.3834456 -0.2140817 -0.5972268 -0.2699268 0.12720202 -0.1470501 -0.5553264
101540 -0.9697004 -0.9419917 -1.1850679 -1.0434864 -0.9804993 -0.5965549 -0.8072088 -0.7274749 -1.0060252 -0.872148 -0.7041041 -1.0098792 -0.7740223 -1.0853733 -0.6716987 -0.8331928 -0.5354418 -0.8378521 -0.8383844 -0.9876486 -1.3973949 -0.5027279 -0.4959928 -1.3949401 -1.2355083 -0.0011753 -1.3050384 -1.1009898 -0.5302774 -1.3439908
101565 -0.7174964 -0.4601959 -0.4288285 -0.5392959 -0.4903376 -0.5367564 -0.3914239 -0.6064363 -0.5182577 -0.5083349 -0.5231913 -0.5366302 -0.6751827 -0.5306103 -0.5594828 -0.5581058 -0.8050701 -1.2714256 -0.4163334 -0.3646539 -0.4044383 -0.2673579 -0.9382003 -0.5771567 -0.4201888 -0.8254643 -0.4143021 -0.4658549 -0.3848048 -0.3794486
101592 0.04044277 -0.129638 -0.015391 0.07324192 0.30106514 0.10367104 0.05594183 0.06271053 0.17420786 0.03433618 0.06205091 -0.0963619 0.23460111 0.17952753 -0.1158379 0.2022258 0.0190772 0.08889505 0.25710229 0.13273927 0.12138443 -0.0609169 0.0350448 0.17270991 0.06510994 0.03645775 0.12909867 -0.1119844 -0.1459501 0.45128027
101612 0.32177189 0.23691916 0.30004178 0.15180243 0.41821373 0.13028525 0.32937739 0.22000109 0.55717945 0.2174709 0.25292155 0.22600572 0.45928975 0.18101661 0.16793419 0.02024759 0.12137092 0.3629082 0.48826113 0.34875938 0.25271459 0.38115335 0.17305791 0.34246582 0.19845815 0.18215572 0.33533291 0.26980712 0.19030945 0.37315234
101706 0.27058022 0.30001376 0.1870247 0.201778057 0.240538637 0.265675997 0.352359343 0.269555973 0.155709203 0.236333153 0.14769249 0.247288973 0.231802403 0.101664713 0.305420157 0.112478523 0.231932903 0.185388043 0.194884123 0.205004177 0.221853727 0.208830897 0.242694053 0.137860667 0.236518737 0.258148493 0.318813817 0.141332143 0.319624787 0.20685568
101738 -0.4918595 -0.357111 -0.5728218 -0.6269758 -0.5675692 -0.7643307 -0.5829737 -0.6544388 -0.7107879 -0.771713 -0.5697156 -0.7840597 -0.8168848 -0.4852833 -0.6470161 -0.4168768 -0.604862 -0.6019019 -0.4333608 -0.6423842 0.06683667 -0.5782944 -0.5979457 -0.3562265 -0.6479968 -0.4796623 -0.7997548 -0.5501035 -0.1943645 -0.5075499
101739 -1.1696872 -1.3636113 -0.8114792 -1.189129 -1.4474433 -0.7927881 -1.1346228 -1.316638 -0.8590973 -0.9627448 -0.6355574 -0.835958 -1.0073002 -0.7370717 -0.7471759 -1.2291265 -1.4632163 -0.7188165 -1.1831655 -0.6465952 -1.155244 -1.4974276 -1.1847449 -1.1441295 -1.0557424 -0.9394778 -1.0043677 -1.3095907 -0.9314079 -0.8972958
101744 -1.7083227 -1.149387 -1.3752679 -1.5926186 -1.5284109 -0.8349925 -3.0472376 -1.7785367 -1.4279615 -1.1834989 -1.7756434 -1.0893469 -1.7096077 -1.0144449 -0.6581716 -1.3757375 -1.0046731 -1.2395945 -1.3574167 -1.5554224 -1.244832 -1.7903293 -1.3435847 -1.0502131 -1.6626809 -1.3014728 -1.353049 -1.4430286 -1.0041846 -1.2810667
101769 0.16906778 0.46090006 0.35276039 0.23039293 0.30523361 0.07821782 0.3507242 0.25808672 0.42394867 0.35966985 0.20696841 0.17637586 -0.0168879 0.32455721 0.01400386 0.37976171 0.06932837 0.15028777 0.24234027 0.59194449 0.37124448 0.26472397 0.20283136 0.31548404 0.38302361 -0.0653649 0.27120635 0.19128763 0.33900755 0.28796942
101772 0.126037575 0.056816835 -0.127248305 -0.02705257 0.20027307 -0.084667315 0.12197902 0.019332435 0.09921974 0.00606035 0.14986952 -0.04163946 0.081338995 0.0321131 -0.048060095 0.19266358 -0.046748225 0.063051175 0.19291979 0.13055305 0.05235448 0.368321825 0.17293179 0.04409403 0.09996329 -0.12679673 0.06847129 0.033037195 0.345091965 0.24206477
101867 -0.054227 -0.2181253 -0.1056363 -0.3920419 -0.2067586 -0.1621987 -0.1455494 -0.3236784 -0.1870194 -0.0850743 -0.3244884 -0.4065157 -0.2342445 -0.3421843 -0.5281604 -0.3127634 -0.2513222 -0.2012227 -0.2451178 0.02158089 0.00386114 -0.5967901 -0.4378059 -0.1368759 -0.1328693 -0.3502041 -0.3053713 -0.2094614 -0.2741554 -0.2032544
101869 -0.3037391 -0.2586168 -0.4878167 -0.5947366 -0.556612 -0.1192602 -0.3448278 -0.495144 -0.5611575 -0.5076291 -0.3183799 -0.1905916 -0.4577713 -0.5704248 -0.4093176 -0.5819356 -0.6074096 -0.4843792 -0.7752628 -0.3802331 -0.7579596 -1.0978685 -0.4516505 -0.5500596 -0.5831896 -0.4936546 -0.1240484 -0.3914744 -0.6868984 -1.1085311
101883 -0.9828537 -0.7102061 -1.0129744 -0.9539913 -1.1115218 -0.6762484 -1.4345293 -1.0736928 -0.8657129 -0.9453986 -1.1582132 -1.2327876 -0.6903896 -0.6911706 -0.5912396 -1.2052526 -0.8712596 -0.645165 -1.0219236 -1.0250482 -1.4894353 -1.2715549 -1.1916075 -1.3527671 -1.2369474 -0.8844963 -0.490606 -1.1525675 -1.2753928 -0.8042162
101943 -1.9607944 -1.2106326 -1.4973872 -1.5211765 -1.43570235 -1.86241785 -2.3360262 -1.6185075 -1.59386905 -1.45408725 -1.4785759 -1.99064635 -1.4729345 -1.5236345 -1.3069155 -1.7468945 -1.65858755 -1.67033755 -1.4428325 -2.7734678 -0.938185545 -2.3114658 -2.3336026 -1.2810002 -1.49531085 -1.61959375 -1.8298776 -2.2267857 -2.5458419 -1.351968
101966 0.28213235 0.21526817 0.46015574 0.33089091 0.29601574 0.19196641 0.27788863 0.2165666 0.39292601 0.35241937 0.1094241 0.30277385 0.19080545 0.35219977 0.125987 0.03378735 0.2905734 0.1226886 0.22341772 0.33749816 0.41716693 0.2350546 0.22827558 0.41018995 0.50969254 0.21400919 0.23612736 0.30861506 0.24315962 0.2599212
101985 0.48037432 0.20534689 0.53421528 0.45495412 0.25805147 0.37665182 0.02326466 0.1724336 0.28696835 0.38738492 0.46175123 0.22405402 0.27296308 0.49992818 0.33287212 -0.0954355 0.52249577 0.19721596 0.26052236 0.33412181 0.1115543 0.14177091 0.21103335 0.48535091 0.31295987 0.35454232 0.30333729 0.28451109 -0.0579119 0.35921355
101994 1.37728855 1.061212905 1.420593655 1.368264685 1.306779965 1.05103426 1.2305848 1.128417455 1.38144832 1.317493245 1.134889675 1.198721525 1.371764055 1.34444364 1.215279275 1.132794315 1.22466271 1.33099629 1.24532297 1.267128475 1.22989384 1.069077635 1.091443915 1.197055545 1.329748435 1.355140685 1.235007605 1.218270665 1.187602175 1.339566145
102058 0.23059098 0.21124989 0.27205811 0.24153562 0.17146003 0.25894952 0.18084594 0.38933033 0.19897766 0.28059349 0.32472937 0.28329103 0.11265378 0.34435749 0.3644156 -0.0544599 0.35316991 0.3026015 0.40600777 -0.086325 0.26178161 0.00405941 0.15939228 -0.1515369 0.30099291 0.28294163 0.23096768 0.31711957 0.39541998 0.15587679
102093 -0.334988165 -0.701327788 -0.416983245 -0.043984048 -0.34586063 -0.05827003 -0.326393495 -0.493915918 -0.39769531 -0.414528483 -0.371087923 -0.353425493 -0.18363404 -0.352084965 -0.207236743 -0.226806658 -0.367326158 -0.085793368 0.009342143 -0.461374528 -0.10181626 -0.036032845 -0.326321418 -0.340228615 -0.21166802 -0.358374953 -0.223790463 -0.347701915 -0.306387225 -0.104657165
102103 -0.514955673 -0.622737543 -0.527507433 -0.693199533 -0.606531677 -0.477617347 -0.518494877 -0.523270593 -0.86882101 -0.573321687 -0.48926522 -0.49336513 -0.733917567 -0.674016367 -0.364720327 -1.046469047 -0.5366116 -0.999686033 -0.769939467 -0.643173433 -0.639136513 -0.675072927 -0.541569607 -0.739493767 -0.692232167 -0.274932263 -0.533633153 -0.4917923 -0.065662953 -0.686755767
102122 0.49411504 0.06574145 0.12496727 0.12120947 0.25040595 0.18343888 0.10867485 0.20080769 0.15377094 0.20474321 0.50427183 0.3777831 0.48735434 0.51479496 0.61554353 -0.1698973 0.13040876 0.23244744 -0.2293406 0.21691766 -0.0835268 0.05861338 0.27679183 -0.2078917 0.05037932 0.45174126 0.60568171 0.05944059 -0.2797692 0.12762292
102182 1.04300239 1.02888817 1.04293396 0.91488815 1.14723621 0.92745112 1.16077295 1.15381875 1.13355009 1.05264168 1.01649233 1.10862922 1.05995533 0.98369397 0.86556518 1.08713216 0.88108416 1.01013155 1.14689614 0.97758815 1.07427011 0.97461034 1.07045775 0.95633993 1.03187565 0.72838129 1.11073064 1.04999092 1.20420561 1.11646139
102209 0.0428608 -0.0062588 0.13699135 -0.1070572 0.10913223 0.13576787 0.141787 -0.0602354 -0.036864 0.0009064 0.15959354 0.24771958 0.05218822 0.19546026 0.23559272 -0.4318474 0.04892573 -0.0399501 -0.7443521 0.06757623 -0.4520017 -0.2875585 0.11830176 -0.4151154 -0.2079837 0.03643648 0.22629956 0.08791402 -0.0584199 -0.2430567
102242 0.81783954 1.03522825 0.73913984 0.92631534 0.87098005 1.01518211 0.95765981 1.07067897 0.92126307 0.92497321 1.03162283 0.93693123 0.87564564 1.0258315 1.12781477 1.05215169 1.08217117 1.02211127 0.95303649 0.94652374 1.07104145 1.23311853 1.13774725 1.12420814 1.01522772 0.6253692 1.10865828 1.04978284 1.24883325 1.02186356
102247 0.36734782 0.61363463 0.58918065 0.44590224 0.54809469 0.52376854 0.24143798 0.44886547 0.43866898 0.46305882 0.48689474 0.38099252 0.53877261 0.61935291 0.64946423 0.61519058 0.65167203 0.54909493 0.71355625 0.46220492 0.31448263 0.65148297 0.69943116 0.52699126 0.62826132 0.6238702 0.48080986 0.4629431 0.37869343 0.4540652
102294 0.41192334 0.35837847 0.44614729 0.58397569 0.27163757 0.36606679 0.27562943 0.27038261 0.29649512 0.35059509 0.29286559 0.33032861 0.27793689 0.50393225 0.14303818 0.30391638 0.27845442 0.49150947 0.37103751 0.51036581 0.06582038 0.27688797 0.38570696 0.45371688 0.37329302 0.2385722 0.38432346 0.29711013 0.06466978 0.28606471
102334 0.433642507 0.431150403 0.41098452 0.415320537 0.431360837 0.507767793 0.495827753 0.408202763 0.313868573 0.36086211 0.40941592 0.532293783 0.391773153 0.446070343 0.350757857 0.214922167 0.408687343 0.280124103 0.209677717 0.294176867 0.258540027 0.236364653 0.363129133 0.178651247 0.215508793 0.47531195 0.510375207 0.373404273 0.32669087 0.31568971
102339 -0.2728404 -0.2468175 -0.2783825 -0.6323762 -0.3500159 -0.1263135 -0.2153142 -0.2304222 -0.3846765 -0.4102005 -0.2654293 -0.1924432 -0.5742042 -0.5827918 -0.3396083 -0.2465151 -0.3421883 -0.7849555 -0.7024712 -0.2653229 -0.4501737 -0.4564098 -0.2901598 -0.4318969 -0.613826 -0.093188 -0.384137 -0.1349698 -0.0086673 -0.6631991
102371 -0.3722015 -0.1261834 -0.4554305 -0.6030878 -0.4100541 -0.3414486 -0.3527855 -0.2261558 -0.3370304 -0.3983225 -0.53513 -0.5642356 0.02516146 -0.4596527 -0.1275346 -0.4249815 -0.0994641 -0.5212644 -0.5609015 -0.4895473 -0.2130689 -0.3815665 -0.3593332 -0.3869573 -0.0863859 0.34617442 -0.5360806 -0.3745926 -0.6557563 -0.3363953
102414 -0.0181265 -0.1715792 -0.1687668 -0.2540837 -0.1372034 -0.1865587 -0.2772149 -0.1593099 -0.1527735 -0.5116722 -0.2853458 -0.2868615 -0.0823784 -0.2061014 -0.0426523 -0.2123348 -0.090638 -0.0462598 -0.2419517 -0.2724703 -0.6074035 -0.7179429 -0.1701307 -0.3101669 -0.2544281 0.1119032 -0.2617427 -0.1370795 -0.4284277 -0.2392276
102462 0.26511773 0.30250855 0.09700744 0.09184468 0.12005889 0.10675041 0.26482259 0.05824096 0.35625973 0.14713783 0.19307789 0.10719511 0.14998732 0.27606791 0.51599613 0.29799583 0.03172022 0.25684442 0.26900846 0.02684843 0.13332477 0.72911149 0.33289985 0.29351541 0.19752666 0.35121613 0.27835787 -0.0284129 -0.0682456 0.3175717
102502 1.31406051 1.50982055 0.88844524 1.3382024 0.9902241 0.97896004 1.100759 1.31130775 1.25248545 1.07352938 0.88376554 0.98396383 1.23504911 1.34075951 1.28886653 1.30358756 1.24749467 0.77677307 1.40689688 1.08427399 1.0953652 1.19202986 1.53489152 1.15836072 0.99081715 1.20391906 0.75618069 1.60975221 1.35000697 1.17369478
102580 0.27205832 0.27816749 0.13573196 0.00272962 0.15683508 0.51172285 0.29517443 0.17807448 0.0314125 -0.0649735 0.38146548 0.29155946 0.43222115 0.18939259 0.42361324 0.14062071 0.41754846 0.15049506 0.05713931 0.2783059 0.36790656 0.14696579 0.26619839 0.18807813 0.254268 0.56132998 0.20490344 0.39358786 -0.4037983 -0.0180896
102690 -1.144525 -0.7188187 -0.9239923 -0.8335479 -0.8373111 -0.8585996 -0.7763087 -1.3291776 -0.7394305 -1.0429936 -0.7901192 -0.9532457 -0.9668138 -0.9808445 -1.39411 -0.6468952 -0.6658238 -1.0759082 -0.5584237 -1.0720707 -0.4482986 -0.3221864 -1.0695691 -0.843405 -0.8921452 -1.1527153 -0.8576521 -0.6980138 -0.9115057 -0.4797612
102693 -0.2613954 -0.3143176 -0.065638 0.01329248 -0.3383515 -0.0436044 -0.1776939 -0.1782749 -0.1892259 -0.1461278 -0.1807211 -0.0188964 -0.2417399 -0.3153888 -0.1560967 -0.4944758 -0.1546703 -0.0846209 -0.506184 -0.3635551 -0.2742672 -0.4003112 -0.490731 -0.5353712 -0.270821 -0.3758919 0.02809454 -0.2832018 -0.4084582 -0.5599623
102774 -0.15499177 -0.15982379 -0.14446898 -0.264400965 -0.16792467 -0.08913022 -0.31998412 -0.257721405 -0.365853345 -0.258085505 -0.256148135 -0.25393201 0.217975925 0.04527667 0.11921758 -0.064737585 -0.030710525 -0.170155385 -0.041533895 -0.090783505 -0.057739675 -0.151517095 0.080150705 -0.211130055 -0.00296319 0.077063945 -0.161391825 -0.239431415 -0.348756485 -0.19880012
102791 0.193775935 0.28386848 0.308048165 0.40472363 0.226264665 0.29234294 0.205725745 0.259351445 0.2804018 0.450240245 0.318693085 0.28874714 0.18097623 0.459504465 0.427465005 0.361587985 0.21514738 0.28022298 0.30210244 0.101849445 0.636321545 0.39661613 0.186836445 0.22696861 0.283994045 0.244779095 0.36043524 0.26274594 0.17741132 0.766121035
102857 -0.5102663 -0.5049143 -0.6453706 -0.45268055 -0.5012436 -0.4981098 -0.4956774 -0.17779775 -0.4179593 -0.62819085 -0.48151775 -0.63019235 -0.3474807 -0.3804176 -0.44162915 -0.44832115 -0.55136925 -0.54023375 -0.21026495 -0.60571085 -0.3687576 -0.20838955 -0.54959965 -0.40489464 -0.47273905 -0.5923749 -0.54008095 -0.61309385 -0.30048 -0.35503825
102866 -0.263219 -0.2209371 -0.3259584 -0.2809494 -0.35094 0.04842226 0.0077324 -0.0571328 -0.1589285 -0.2595839 -0.1463192 -0.0686107 -0.4495191 -0.4863343 -0.3899819 -0.4045246 -0.1658174 -0.2180386 -0.4810287 -0.6665639 -0.2679455 -0.3784894 -0.2521376 -0.4759582 -0.5054404 -0.0163384 -0.2691878 -0.3241959 -0.3708243 -0.4328603
102920 0.05175758 -0.1647726 -0.0697677 -0.1434534 -0.0775241 -0.1984063 -0.1612941 -0.1103333 0.05181766 -0.0926672 -0.3003886 -0.1476922 -0.2416015 -0.087531 -0.2695471 -0.1699282 0.10215937 0.0842238 -0.1985025 -0.2262163 -0.3747925 -0.2625654 -0.160779 -0.1921156 -0.1138779 -0.3349418 -0.0706916 0.08348171 -0.1798716 -0.233911
102975 -0.4613472 -0.4503977 -0.4362128 -0.340822 -0.3624676 -0.0889851 -0.4044225 -0.4854468 -0.2782003 -0.625622 -0.2621093 -0.4513897 -0.2515603 -0.2646392 -0.2268507 0.03717552 -0.3337417 -0.3306033 -0.3568105 -0.5378764 -0.1721021 -0.3937244 -0.3552404 -0.3419189 -0.1402702 -0.3975616 -0.5697613 -0.5613994 0.04432661 -0.235417
102991 -0.6105421 -0.7526974 -0.5484684 -0.463486 -0.5140149 -0.3655965 -0.6695158 -0.681652 -0.4976583 -0.9146398 -0.7668616 -0.4348381 -0.2212157 -0.4018228 -0.267624 -0.6603993 -0.1875817 -0.456856 -0.2845896 -0.638106 -0.0803755 -0.7152024 -0.4470625 -0.4974517 -0.4380466 -0.5678623 -0.6631011 -0.3770516 -0.5580632 -0.6071435
