Gene	MsFA2a	MsFA2b	MsFA2c	MsFA2d	MsFA2e	MsFA3a	MsFA3b	MsFA3c	MsFA3d	MsFA3e	MsFA4a	MsFA4b	MsFA4c	MsFA4d	MsFA4e	MsMA2a	MsMA2b	MsMA2c	MsMA2d	MsMA2e	MsMA3a	MsMA3b	MsMA3c	MsMA3d	MsMA3e	MsMA4a	MsMA4b	MsMA4c	MsMA4d	MsMA4e
11676 0.90978942 1.69734769 1.39934076 1.70390886 0.89066501 0.8846887 1.2774149 0.82320451 1.45695596 1.5169475 1.19892447 1.96938732 1.91884598 1.78513816 1.40800723 1.17738584 1.63629187 1.79072438 1.95899031 1.01183928 1.77833448 1.06369741 1.61206438 1.95386374 1.85479721 1.85519614 1.91234746 1.61705132 1.69358065 1.79556897
11684 0.91064869 1.18480505 1.27479164 1.24002692 1.42471526 1.66472671 0.27798833 1.72932944 1.11852677 1.08673305 0.40362972 0.79742539 0.76028846 1.17467539 1.27549826 1.29289533 0.92136331 0.74177182 1.04740296 1.5997456 0.81138426 1.37519662 1.40784536 -0.1060612 0.91279892 0.77327597 1.02843608 1.42608844 0.2431786 1.13589254
11685 0.25225227 0.1592267 0.15344074 0.10124347 0.32056865 0.11689553 0.17755624 0.04246253 -0.005652 0.17479349 -0.0367985 0.27871962 0.09349033 0.09821645 0.1834273 0.23491166 0.30196419 0.20554684 0.04108332 0.29141604 0.09939421 0.17635975 0.20016337 0.21325649 0.11090623 0.25754787 0.18756253 0.3021158 0.32817331 0.13989679
11690 0.34270676 0.27789006 0.49858771 0.32701665 0.38699836 0.39588967 0.27228787 0.4368442 0.52788373 0.36755591 0.34681194 0.31749689 0.3638179 0.25136337 0.30412391 0.30258658 0.39313272 0.4154334 0.28850279 0.33275632 0.43678417 0.35296985 0.18222548 0.0649682 0.46274606 0.34303084 0.34370613 0.21073878 0.27078189 0.43845486
11692 -0.5130829 -0.5897307 -0.4555641 -0.4628411 -0.5452577 -0.4554979 -0.4987283 -0.4237432 -0.4281944 -0.5735754 -0.570429 -0.7536443 -0.8958132 -0.5391608 -0.574591 -0.4408712 -0.3538999 -0.8573019 -0.4099753 -0.5691987 -0.561005 -0.4298934 -0.5353778 -0.6910063 -0.4208467 -0.6062176 -0.5667814 -0.5928553 -0.4834918 -0.3841945
11720 0.34080474 0.14323651 0.28316221 0.29006373 0.18196517 0.41708351 0.27325983 0.37266641 0.23668919 0.24949753 0.43164326 0.06314528 0.06411711 0.23446203 0.22629487 0.148247 0.23369143 -0.0037613 0.1543317 0.34403315 0.17010812 0.2870485 0.21316189 0.10149497 0.17749183 0.27215561 0.05823629 0.24194159 0.21801153 0.18594028
11732 -0.66333375 -0.597062 -0.74592205 -0.65983535 -0.53557085 -0.71769975 -0.60290375 -0.6997116 -0.72512255 -0.6401027 -0.62285785 -0.4983268 -0.556183 -0.68557305 -0.5733804 -0.6511533 -0.67937605 -0.62304065 -0.71025495 -0.66339415 -0.62811845 -0.63640735 -0.6449145 -0.44582625 -0.72712535 -0.6609647 -0.5599114 -0.5855143 -0.5442806 -0.685836
11735 -1.6273356 -1.651191967 -1.771153533 -1.629323733 -1.6197176 -1.710949733 -1.648403667 -1.793857867 -1.706977533 -1.624418267 -1.546724933 -1.554178767 -1.554219933 -1.614531667 -1.526432667 -1.6733883 -1.519465233 -1.644789967 -1.461223233 -1.6586574 -1.688394367 -1.587728433 -1.617304767 -1.482841187 -1.5102501 -1.651245933 -1.729463367 -1.6832118 -1.657006333 -1.4527157
11736 -0.724867933 -0.851886333 -0.774729767 -0.943241967 -0.788590667 -0.948675433 -0.740747567 -0.889828167 -0.709380233 -0.774957833 -0.7569542 -0.926731733 -0.900494067 -1.032255233 -0.938766567 -0.8894765 -0.878792533 -0.955910033 -0.830301267 -0.8193768 -0.8531307 -0.842707167 -0.9849766 -0.992406 -0.915167267 -0.9027262 -0.886799067 -0.9512083 -0.798458433 -0.905491567
11737 -0.2411203 -0.2186357 -0.1166233 -0.1093431 -0.1394018 -0.1385021 -0.3543944 -0.1923835 -0.1640722 -0.1614998 -0.1279827 -0.3049852 -0.2912178 -0.2388957 -0.2584628 -0.2066345 -0.1270817 -0.3463553 -0.1991637 -0.1723752 -0.1928007 -0.1565629 -0.2653825 -0.4790634 -0.1412927 -0.2058039 -0.3550293 -0.186006 -0.2064272 -0.1521532
11744 -0.9982771 -0.9761673 -0.9762998 -1.0931645 -0.9526542 -1.0324361 -1.0784656 -0.8060654 -0.9828457 -1.0604962 -0.9249548 -1.0940523 -1.1882685 -1.1991671 -1.0504729 -1.0748737 -1.1409674 -1.008373 -1.0264723 -1.1112563 -0.9919241 -1.1423378 -1.3601577 -1.0290972 -1.0987043 -0.9885331 -1.0320302 -1.0658197 -1.088366 -1.0749978
11745 -1.103039 -0.8773948 -0.7523324 -1.0123457 -0.9189365 -0.9273204 -0.9454771 -1.0163185 -0.8870788 -0.951621 -1.207096 -0.9576248 -1.0061827 -0.9623788 -1.0407263 -0.8187451 -0.9569398 -0.8428182 -1.0340077 -0.9422391 -0.8494728 -0.9268553 -0.9803851 -0.7938963 -0.6627098 -1.0590871 -1.0871932 -0.8529899 -0.9852695 -0.9398416
11746 -0.0105235 -0.2309219 -0.0917242 0.17504577 -0.0240428 0.13979673 -0.145157 -0.0568246 -0.0245636 -0.2327062 -0.0430282 0.0145811 -0.1873695 0.08165286 0.0645286 -0.1669799 -0.0434684 -0.196386 -0.0735646 0.03184317 -0.135028 -0.013868 -0.0014596 -0.032276 -0.0221617 -0.0129653 0.01792597 -0.227053 -0.2189301 -0.045477
11747 -0.0728098 -0.1855694 -0.1202529 -0.084562 -0.0699369 -0.0916709 -0.1278956 -0.1825733 -0.2039544 -0.1480034 -0.1571324 -0.1658404 -0.2096072 -0.0344834 -0.244435 -0.3632784 -0.0072774 -0.0373089 -0.1571627 -0.0852808 -0.2144475 -0.1830718 -0.0694628 0.05387739 0.03297053 0.00647287 -0.1156218 -0.0493369 -0.0697289 -0.0875834
11749 -0.5519167 -0.4763874 -0.3862687 -0.531678933 -0.490770233 -0.539817367 -0.485694333 -0.5351165 -0.404873867 -0.5294252 -0.557856333 -0.4024601 -0.467997933 -0.494007467 -0.480274467 -0.443544133 -0.451045467 -0.381587767 -0.5016547 -0.543228633 -0.488818967 -0.511758667 -0.5645111 -0.5200787 -0.420940367 -0.5018663 -0.458445567 -0.4816745 -0.388019033 -0.379250933
11750 -0.36134346 -0.417186675 -0.306561935 -0.400235923 -0.360034548 -0.29564916 -0.442331745 -0.311749398 -0.337950368 -0.34237367 -0.380662748 -0.490727038 -0.411982333 -0.389773225 -0.339162428 -0.375010365 -0.419118298 -0.393915718 -0.44636965 -0.31994529 -0.349617948 -0.31393163 -0.386981375 -0.49166659 -0.366735378 -0.36994175 -0.314756863 -0.36319334 -0.433833088 -0.382579593
11757 -0.0971867 -0.246277 -0.1738297 -0.2554948 -0.203265 -0.2144948 -0.179138 -0.1935415 -0.1654411 -0.2365479 -0.1033283 -0.2474129 -0.3108021 -0.2264524 -0.2337801 -0.293638 -0.173352 -0.3133572 -0.2848477 -0.2390077 -0.2391035 -0.2783227 -0.235232 -0.3902366 -0.1487242 -0.185072 -0.332855 -0.2177778 -0.171451 -0.1739552
11758 -0.5279545 -0.1255162 -0.3486144 -0.2205646 -0.2828558 -0.4387018 -0.2730609 -0.412814 -0.1670434 -0.1478332 -0.2151823 -0.1577427 -0.174951 -0.1963246 -0.3100173 -0.2497027 -0.1895013 -0.2413441 -0.0276201 -0.3240191 -0.1681437 -0.3156248 -0.2922152 -0.1026449 -0.1600846 -0.1467578 -0.1789754 -0.2978426 -0.2788135 -0.1395246
11765 0.090534807 -0.004692527 -0.0377713 0.034575187 0.136626913 -0.017659723 0.07226375 0.021972837 0.035066343 0.09252962 -0.003570153 0.102206773 0.053569167 -0.019629787 -0.010604867 0.071745173 0.024320973 -0.100978687 0.006986067 -0.009214193 0.06168273 -0.01159565 -0.015892323 -0.00741799 -0.119036883 -0.09648492 0.08391003 -0.017959277 0.090725603 0.046007187
11767 -0.9927765 -1.2678704 -0.9960546 -1.1430031 -0.8721195 -0.8247307 -0.9838331 -0.8773452 -1.0702787 -1.1657471 -1.1928688 -1.2741635 -1.1835208 -1.1830198 -1.2708186 -1.0671254 -1.2599067 -1.3011193 -1.2307236 -1.104102 -1.1476284 -1.0947669 -1.0616978 -1.2363609 -1.0175287 -1.1673131 -1.0066682 -1.1495523 -1.2356382 -1.2033308
11768 0.396990495 0.392594475 0.543038245 0.463851935 0.565446235 0.829950645 0.28869351 0.948540315 0.53975482 0.49274672 0.29465053 0.05250631 0.2220849 0.43320137 0.489889985 0.518923275 0.161629735 0.170895635 0.2796926 0.690854175 0.281173105 0.56917951 0.45252344 -0.09193511 0.345180745 0.235786235 0.38116235 0.60825996 0.140406215 0.3846508
11769 2.19918088 2.06292484 2.15808858 2.03429952 2.19948381 2.34606283 2.20678974 2.31062678 2.23156388 2.17623245 2.23509515 1.94659193 1.97329589 1.98590129 2.12647954 2.18756382 2.02161188 1.92831398 1.98076101 2.25481314 2.12572524 2.24663706 1.96063422 1.68380986 2.02667816 1.98513585 2.11273577 2.05131851 2.0081264 1.92082508
11771 2.47223266 1.88529181 2.25341199 2.31618034 2.26439527 2.56792047 2.13433559 2.41880683 2.27727481 2.19963217 2.21705252 1.8662415 1.94129067 2.19441681 2.27241422 2.14962107 2.22728799 1.83858672 2.09392717 2.39093089 2.1575785 2.40833589 2.05396182 1.30112671 2.15138722 2.19295671 2.06029968 1.98569986 1.77377499 2.11049066
11772 -0.45956215 -0.40765705 -0.255470945 -0.40668925 -0.3568797 -0.5760877 -0.5178723 -0.58578195 -0.50238885 -0.3732995 -0.7315243 -0.176700705 -0.2481258 -0.3608569 -0.52773255 -0.33687425 -0.315594585 -0.139620735 -0.3529814 -0.47844185 -0.30184461 -0.60552925 -0.4147026 -0.3414478 -0.49622795 -0.223368025 -0.22610275 -0.365026 -0.3515843 -0.36914085
11773 -0.258638385 -0.29852755 -0.104637425 -0.26505488 -0.204771495 -0.14976759 -0.3706133 -0.15173177 -0.18974305 -0.27700632 -0.335638215 -0.46624875 -0.3475564 -0.2540451 -0.3681162 -0.3750768 -0.38265675 -0.30099115 -0.3050279 -0.161930875 -0.3497361 -0.3332897 -0.38445365 -0.40825565 -0.215694735 -0.15567036 -0.2927245 -0.23151888 -0.44647895 -0.3888066
11774 -0.152292433 0.073106783 0.000236907 0.07156442 -0.0971015 -0.07742484 -0.03768911 -0.159869647 -0.03885666 -0.051276157 -0.102438553 0.303708543 0.13850963 0.096606263 -0.04696818 0.038215967 0.106003333 0.172151347 0.030359857 -0.070978893 0.076720733 -0.09976312 0.092288657 0.335456787 0.095095377 0.104264523 0.061165363 0.058119803 0.024781907 -0.017760227
11775 -0.5674478 -0.5198399 -0.468215 -0.6240745 -0.3667658 -0.7583021 -0.5024612 -0.6767557 -0.4797764 -0.482704 -0.6073599 -0.4877695 -0.3204968 -0.6613187 -0.6590601 -0.4322888 -0.6853743 -0.2689588 -0.4971263 -0.6122578 -0.4837776 -0.6328746 -0.4835862 -0.250838 -0.7147893 -0.496309 -0.3818474 -0.3778176 -0.3729209 -0.443034
11776 0.00806464 0.83296111 0.50018721 0.56868686 0.04708193 0.01524573 0.11764461 0.06690499 0.55376223 0.31469372 0.10345897 0.85273509 0.90330996 0.84255934 0.23644124 0.08448657 0.80443713 0.96360264 1.03491001 0.07010719 0.74014124 0.12438963 0.39300812 1.03663732 0.80451477 0.98171185 0.78979866 0.79712177 0.51682102 0.82270839
11777 -2.0562332 -2.461182 -2.3990364 -2.1898566 -2.2735386 -2.2149858 -2.3640618 -2.3353782 -2.3089171 -2.1349127 -2.1026065 -2.5925696 -2.5528069 -2.2805689 -2.3711651 -2.3106022 -2.3727906 -2.7770199 -2.3055331 -2.125281 -2.4440395 -2.2560379 -2.5332516 -3.0838247 -2.5157198 -2.5224826 -2.5487462 -2.6273134 -2.4227269 -2.3605002
11778 0.52153849 0.26942349 0.52137507 0.47224062 0.34594284 0.66072537 0.49549839 0.74762576 0.35942069 0.46673308 0.63139253 0.14234743 0.1776963 0.38202277 0.36670616 0.22489072 0.29143963 0.12235331 0.23982017 0.59675118 0.42806019 0.48306437 0.32836634 0.10035332 0.35993362 0.44378545 0.26218192 0.42534482 0.29981916 0.30976135
11782 -0.3175388 -0.5606744 -0.5836252 -0.2937336 -0.2833264 -0.4028156 -0.473215 -0.4711251 -0.5289012 -0.4015364 -0.4670683 -0.3856624 -0.3874463 -0.2712027 -0.2637351 -0.4862 -0.3747647 -0.4498401 -0.336257 -0.3622897 -0.4428288 -0.3724396 -0.4610586 -0.2325775 -0.3786372 -0.4505278 -0.2781571 -0.5383095 -0.4369101 -0.4527612
11787 0.07053175 0.122052312 0.04209255 0.02192078 0.067041103 -0.029249897 0.080505677 0.060834345 0.110886523 0.073088738 0.103173495 -0.04369366 0.038293907 0.078758225 0.00112317 0.120699917 -0.057141328 0.0443355 0.065303903 0.007193697 0.046433987 0.059654883 0.016625375 0.064725188 0.010917583 0.039582757 -0.025176842 -0.014106712 0.066557108 0.078538763
11789 -0.3047355 -0.6018813 -0.5417707 -0.5082751 -0.2346536 -0.2318589 -0.2143363 -0.3437374 -0.3817295 -0.4315463 -0.4825208 -0.4853236 -0.5569405 -0.5066332 -0.3768904 -0.3902036 -0.3766967 -0.6122316 -0.4612182 -0.2884542 -0.5474789 -0.3461276 -0.3613151 -0.5685653 -0.4846123 -0.5569852 -0.2932945 -0.318937 -0.3954389 -0.4850719
11790 -0.7321568 -1.2665382 -1.2245977 -0.9065915 -0.9958292 -0.7767409 -0.7868355 -0.7503994 -1.1470875 -1.1005149 -1.2413375 -0.9611425 -1.0923558 -1.163675 -1.6461767 -0.874918 -0.8790251 -1.1921235 -1.1968185 -0.8795892 -1.0255794 -1.3003475 -0.7852057 -1.4520084 -1.0872405 -0.9933237 -0.869216 -0.8670635 -0.9886666 -1.2792693
11792 -0.3757065 -0.7395642 -0.6023861 -0.349439 -0.5285921 -0.096458 -0.8688948 -0.163855 -0.4966329 -0.7958066 -0.6440739 -0.9284504 -0.9218067 -0.3978939 -0.5587779 -0.6032253 -0.8023113 -0.9957179 -0.6462652 -0.3132479 -0.7778604 -0.4889522 -0.4885057 -1.078665 -0.6912798 -0.7092966 -0.7093696 -0.6808279 -0.9858207 -0.6098947
11793 -0.0159518 1.37993284 0.93168317 0.88658376 0.00987428 -0.0376125 0.76648661 0.11880899 1.01912088 0.89882337 0.79042038 0.76305986 1.01931633 0.81528288 0.41262987 0.68422593 0.7661321 1.27015408 1.08487542 0.44909409 1.0275816 0.27489338 0.96881799 1.2915909 1.04071125 1.1760299 0.77312565 1.0429519 0.98635733 1.07000816
11796 1.14290123 0.89622912 1.0152635 1.10880264 0.92384397 1.30089984 0.99800023 1.19545444 1.16620378 0.96979322 1.10597962 0.85448382 0.98991894 1.13867489 0.97456983 0.91645912 0.95305122 0.93941877 1.07257776 1.06050916 1.0317462 1.09831231 0.90924357 0.93491519 1.06542322 1.07193123 0.89955014 0.80321607 0.81949773 1.10037425
11798 -1.77469985 -1.80515345 -1.8628234 -1.87841405 -1.9307701 -1.9404462 -1.66840605 -1.8513269 -2.0589758 -1.8556565 -1.5192356 -1.862883 -1.6933555 -1.93798705 -1.8151187 -1.85477705 -1.91246635 -1.7266329 -1.93686455 -1.8389436 -1.91870705 -1.69846605 -1.77379815 -1.38022745 -1.836357 -1.79626375 -1.835783 -1.90663355 -1.754943 -1.7704596
11799 -1.7735925 -1.6500951 -1.4343979 -1.7700236 -1.7876201 -1.5213742 -1.5911275 -1.3722942 -1.3253512 -1.5461923 -1.4501569 -1.794923 -1.6475641 -1.5248442 -1.7082896 -1.6702848 -1.7434582 -1.7257944 -1.857331 -1.5687511 -1.8404038 -1.4343664 -1.5116862 -1.8939009 -1.7468217 -1.842825 -1.6906174 -1.571892 -1.4908856 -1.5614695
11800 -0.5059651 -0.45692585 -0.4038722 -0.50406695 -0.5760232 -0.5254391 -0.63178295 -0.4630375 -0.4880646 -0.43036465 -0.472163 -0.44197825 -0.48719505 -0.55340105 -0.52809075 -0.6717543 -0.658284 -0.50174265 -0.56740155 -0.45495745 -0.444512 -0.49360015 -0.62075735 -0.5305231 -0.5102757 -0.45905285 -0.5239038 -0.4506457 -0.5091556 -0.59733545
11804 -0.030043157 0.046494383 0.01473368 -0.068424687 -0.0792799 -0.091814433 -0.039942583 -0.071714607 -0.030921327 -0.00368223 0.001641173 0.134109223 0.09032317 -0.02147321 -0.065496007 -0.0174767 0.039292033 0.11132397 0.019227633 -0.113126343 0.023668417 -0.078286813 -0.051043653 0.117930473 0.009090503 0.040370623 -0.028526757 0.039563853 0.05589935 0.064105687
11806 2.4490787 2.25589988 2.30646218 2.31645885 2.48882992 2.60429285 2.21867947 2.604952 2.39825611 2.45298553 2.18263089 2.06329708 2.12057868 2.22895701 2.35139664 2.39635176 2.10876079 2.01012871 2.19056699 2.60494159 2.33148287 2.5066923 2.32924106 1.48393302 2.25368558 2.23567832 2.2349669 2.44471117 2.0345117 2.15573865
11810 0.127239075 0.93200916 0.7319563 0.672386505 -0.03578853 0.08501372 0.741312835 0.286355285 0.691860035 0.70636938 0.688344395 0.522708435 0.741821905 0.763497935 0.33728823 0.50519474 0.689913815 0.91328617 0.756498055 0.440486595 0.733639175 0.30422303 0.74013299 0.96825197 0.89870676 0.83845456 0.569626415 0.66525619 0.694547555 0.8241306
11819 -0.57541048 -0.477340435 -0.426687025 -0.40934976 -0.560763755 -0.47036438 -0.45156069 -0.54254325 -0.4700915 -0.524640605 -0.42286524 -0.27546896 -0.412363995 -0.35986218 -0.375975285 -0.471279415 -0.307064815 -0.523369 -0.416855805 -0.381424375 -0.46140488 -0.45315432 -0.40617829 -0.191244265 -0.33236876 -0.369933175 -0.47341067 -0.387020125 -0.355255475 -0.315461305
11834 1.73703008 1.65165337 1.64043899 1.71050239 1.6869339 1.79491507 1.67798957 1.70093232 1.63334019 1.61721006 1.72453236 1.46209438 1.63856328 1.65323981 1.70042282 1.71682761 1.7354202 1.51075358 1.6970019 1.74943071 1.65338942 1.73167339 1.79538298 1.35395577 1.66390355 1.62714173 1.65421 1.6918671 1.52669928 1.67859442
11837 0.046738335 0.025674135 0.216347763 -0.02521085 0.11945752 0.058275328 -0.004260688 0.080648398 -0.016213735 -0.023122235 -0.155753495 -0.04543569 -0.114558805 0.09485183 0.138281785 0.03282469 0.14288122 -0.072085568 -0.085598003 0.139038625 -0.110451675 0.07352371 -0.056780983 -0.093780645 -0.033264198 -0.035877663 -0.008694663 0.203729785 0.226018928 0.11252915
11842 -0.0681666 0.27400512 0.28696862 0.40723712 0.32445164 0.52360855 -0.651238 0.51726546 0.2392523 0.11519184 -0.4677301 -0.5272822 0.15605936 0.34274278 0.31015065 0.22994206 -0.4332109 -0.1274956 0.20223797 0.524256 0.22304491 0.3573358 0.45833512 -0.9175586 0.23341694 0.25418975 0.0489958 0.52422965 -0.6548956 0.33850755
11843 0.39676956 0.16215264 0.39564708 0.25551979 0.30696922 0.47738291 0.34510568 0.4756539 0.39922577 0.34448367 0.42819214 -0.1896603 0.10470167 0.30820742 0.25051429 0.18534659 0.11371891 0.20486869 0.18637713 0.37007517 0.32549622 0.34820589 0.15436195 -0.2171665 0.26484577 0.26358565 0.19834326 0.14703768 0.16824311 0.23585341
11847 0.73031743 0.43175669 0.48097218 0.32172136 0.60491672 0.40609944 0.67158663 0.50961787 0.6394962 0.59426241 0.78280457 0.42039818 0.29361489 0.31687348 0.56446017 0.62996145 0.54728193 0.44053675 0.40361062 0.68501894 0.28119825 0.53909674 0.46797308 0.45212145 0.62235926 0.34666884 0.25171794 0.22487344 0.59768054 0.59098143
11848 -0.112022477 -0.204433053 -0.167672047 -0.14598263 -0.013288377 0.0088686 -0.08325098 -0.017895347 -0.10488764 -0.087326253 -0.042650093 -0.162240257 -0.17719346 -0.111833433 -0.023632143 -0.08450244 -0.06506299 -0.215807363 -0.100595817 -0.083756937 -0.10676327 -0.074373787 -0.140699023 -0.224003467 -0.14695866 -0.10626688 -0.049659143 -0.151587683 -0.21736931 -0.069828803
11852 0.85013586 0.65388126 0.92437375 0.61820093 0.74297237 0.9843696 0.72864289 1.01498053 0.82113288 0.82639183 0.89889716 0.44563482 0.52791844 0.75476275 0.67031035 0.657863 0.61858222 0.47632174 0.61551958 0.93773006 0.67704092 0.72942182 0.58909777 0.17872397 0.67339844 0.59309774 0.61819865 0.75316371 0.61857808 0.51141985
11854 0.51945437 0.69367308 0.71515015 0.63942484 0.66728592 0.46650765 0.5853521 0.53011776 0.69333298 0.72161416 0.64108783 1.00811978 0.90004544 0.71412566 0.6119289 0.65955387 0.64052309 0.97758471 0.75323345 0.49822009 0.74482699 0.57741859 0.63656936 1.01100592 0.69415736 0.66043945 0.80039403 0.71970362 0.78549603 0.67726126
11855 -2.0562332 -2.461182 -2.3990364 -2.1898566 -2.2735386 -2.2149858 -2.3640618 -2.3353782 -2.3089171 -2.1349127 -2.1026065 -2.5925696 -2.5528069 -2.2805689 -2.3711651 -2.3106022 -2.3727906 -3.3528116 -3.8393952 -2.125281 -2.4440395 -2.2560379 -2.5332516 -3.0838247 -2.5157198 -2.5224826 -2.5487462 -2.6273134 -2.4227269 -2.3605002
11861 -1.4229448 -1.5070704 -1.5409611 -1.5932508 -1.3586675 -1.5616522 -1.2578101 -1.4633584 -1.503736 -1.3872593 -1.2485067 -1.413091 -1.495549 -1.5591904 -1.4079247 -1.5210553 -1.5137506 -1.428973 -1.4870919 -1.5866944 -1.4116924 -1.471125 -1.4988364 -1.3874619 -1.5350446 -1.5484591 -1.4826654 -1.5952935 -1.5113892 -1.5062105
11863 -0.3989333 -0.2133033 -0.3602433 -0.355789 -0.3801497 -0.4330232 -0.3702505 -0.4515133 -0.4545438 -0.3108217 -0.3092358 -0.112236 -0.1893244 -0.3298664 -0.4028545 -0.324372 -0.4051616 -0.1619445 -0.2919935 -0.4627647 -0.3074084 -0.448686 -0.3904917 0.02651932 -0.2842302 -0.3013317 -0.243962 -0.2915519 -0.1621009 -0.2988011
11864 -2.5287108 -1.2036147 -2.7387207 -2.0836894 -2.6503597 -2.8514727 -1.6834648 -3.6410946 -1.9230689 -1.7566579 -1.8199025 -2.005991 -1.3460325 -2.7495924 -2.6615546 -2.5887966 -1.9146263 -2.0781585 -2.0201898 -2.6564121 -1.8321329 -2.7108681 -1.5704041 -1.2368571 -1.8396515 -1.4543819 -1.4382578 -1.5756862 -1.5539439 -0.9803285
11867 -0.2557274 -0.4040635 -0.1937533 -0.2618548 -0.5210464 -0.1954014 -0.1967042 -0.0275893 -0.3159878 -0.2268492 -0.1277889 -0.4877797 -0.4802456 -0.4281944 -0.2399165 -0.3840354 -0.4098735 -0.4829829 -0.4083484 -0.1957726 -0.3485616 -0.3927398 -0.4075107 -0.6099346 -0.3592461 -0.3546396 -0.4608797 -0.2716068 -0.4138522 -0.380304
11883 -0.4287849 -0.5982969 -0.3842815 -0.36518 -0.3526869 -0.3172296 -0.5546779 -0.3125997 -0.4306134 -0.4469312 -0.5920577 -0.5556157 -0.5615185 -0.454934 -0.4049062 -0.494411 -0.4535521 -0.5367001 -0.6084281 -0.3860321 -0.4176715 -0.5274677 -0.6617569 -0.8887278 -0.6292771 -0.4479426 -0.4156707 -0.4809297 -0.5529258 -0.5634713
11886 -0.029151 0.01675331 0.02772835 -0.0338954 -0.1350096 -0.2488412 -0.0495487 -0.1201457 -0.1614549 -0.0767415 0.02980399 0.18492722 0.09301204 0.078273 0.11212475 -0.0358768 0.08606045 0.06976138 0.12020701 -0.2098516 0.03603774 0.0173074 0.03920588 0.16724084 -0.0490233 -0.0607304 0.07159998 0.1395231 0.12073701 0.21759555
11891 0.31400581 0.55593348 0.43684631 0.46779947 0.28264081 0.16136277 0.46707454 0.13163078 0.44031224 0.54764574 0.48670091 0.85597809 0.74700499 0.4837357 0.47953367 0.5133935 0.5723587 0.87140325 0.46994256 0.27509107 0.53106559 0.28280371 0.61377196 1.01366519 0.73173074 0.5955623 0.6211772 0.50449885 0.68592101 0.57674297
11907 0.12528837 0.11189635 0.11712141 0.02490242 0.16918136 0.1697321 0.28713914 0.3089057 0.29582087 0.11453605 0.26144887 0.04570591 0.08485566 0.03822707 0.0771676 0.1685847 0.04375272 0.04213113 0.01279275 0.14948593 0.0232658 0.14244728 0.0548418 -0.0646028 0.05832936 0.0407559 0.12272871 0.11032574 0.146631 0.12841788
11909 -0.02662342 -0.0507406 -0.13937748 -0.081873875 0.11481944 -0.077883995 -0.01048775 -0.1769454 0.015004895 -0.123815185 0.15959184 0.088067985 0.00050779 -0.05037587 0.138775855 -0.03403274 -0.032157675 0.00763715 -0.07346473 0.00158938 -0.13120027 0.15630797 -0.096030265 0.068834085 -0.26551007 0.011472445 -0.010122115 -0.3372413 -0.01035063 0.106139505
11910 0.28055425 0.57221658 0.25845975 0.38271843 0.33069423 0.05694689 0.11710393 0.03031172 0.33607062 0.20856318 0.24409464 0.95386185 0.87617654 0.87399075 0.66308525 0.40370498 0.69264936 0.89923181 0.89675174 -0.0458862 0.85421796 0.33088955 0.35478317 0.80401648 0.57184402 0.96933816 0.86797973 0.74643161 0.72107949 0.86337474
11911 0.68826497 0.96459913 0.944119 0.88735634 0.68938018 0.81529619 0.88657979 0.8028461 0.85828763 0.86108204 0.88316774 1.03308135 0.82914879 0.85718234 0.85099251 0.90870828 0.86207781 0.92746282 0.91724595 0.83540995 0.95388086 0.68599107 0.91776278 0.93726039 1.03481261 0.96992096 0.89650874 0.97938619 1.02806961 0.91371794
11920 -0.37338869 -0.462429935 -0.360233665 -0.40048412 -0.5129875 -0.32230725 -0.387971545 -0.32711296 -0.39727408 -0.43451628 -0.30430462 -0.394888145 -0.3492477 -0.32001652 -0.37176588 -0.55529865 -0.38314651 -0.399215245 -0.466731905 -0.347436945 -0.441662355 -0.45214527 -0.40377455 -0.17687231 -0.21016205 -0.3638128 -0.44083462 -0.427238085 -0.44359751 -0.3935474
11927 -0.9792433 -0.8906848 -0.8672364 -0.7512341 -0.8791687 -0.7872104 -0.7765103 -0.9174057 -0.7722119 -0.964711 -1.1296062 -0.9428014 -0.8205181 -0.8591719 -0.9405095 -0.8020114 -0.6707934 -0.9056825 -0.8553799 -0.7695551 -0.7965111 -0.9446222 -0.8282111 -0.8229844 -0.6659165 -0.80902 -0.731459 -0.7792073 -0.8047417 -0.7390332
11928 -0.8295629 -0.61567395 -0.8041778 -0.77809985 -0.6701196 -1.0042345 -0.6463162 -0.9268087 -0.51410249 -0.7940113 -0.56846455 -0.6389657 -0.48417395 -0.67774825 -0.69303925 -0.8377328 -0.7829277 -0.4845378 -0.448866835 -0.81557905 -0.61607555 -0.6646021 -0.7140976 -0.57504495 -0.72452695 -0.7494544 -0.6556182 -0.7961168 -0.69074445 -0.41092469
11931 0.798213575 0.806096935 0.833468835 0.932962985 0.75836377 0.80533619 0.83547208 0.737822 0.8128178 0.857535745 0.907903065 0.933785305 0.952124165 0.93456158 0.835941595 0.761838075 0.82979598 0.94124933 0.835953535 0.8407708 0.84237211 0.81493657 0.84586061 1.10654011 0.91483354 0.962197 0.89568252 0.81302639 0.880109615 0.80917332
11932 -0.6334588 -0.9814661 -0.9636277 -0.848218 -0.5428319 -0.7020364 -0.8740379 -0.9392236 -0.875896 -0.8639103 -0.6731535 -0.666945 -0.7632925 -0.9250135 -0.5946112 -0.7448612 -0.8123387 -1.0656743 -0.8553174 -1.0226319 -0.8698622 -0.7462663 -0.9359111 -0.9856378 -1.022091 -0.954684 -0.6564455 -0.8945696 -0.7545201 -1.0645008
