Gene	SpFA2a	SpFA2b	SpFA2c	SpFA2d	SpFA2e	SpFA3a	SpFA3b	SpFA3c	SpFA3d	SpFA3e	SpFA4a	SpFA4b	SpFA4c	SpFA4d	SpFA4e	SpMA2a	SpMA2b	SpMA2c	SpMA2d	SpMA2e	SpMA3a	SpMA3b	SpMA3c	SpMA3d	SpMA3e	SpMA4a	SpMA4b	SpMA4c	SpMA4d	SpMA4e
11669 -0.3632526 -0.5018718 -0.4622907 -0.2563725 -0.4359863 -0.2403066 -0.2786519 -0.3772426 -0.1611581 -0.4898012 -0.6071173 -0.3095647 -0.3422503 -0.3398591 -0.3629113 -0.3543595 -0.3386934 -0.3962061 -0.2151725 -1.0350035 -0.3512798 -0.2779637 -0.3379788 -0.2686611 -0.1804824 -0.3605882 -0.5142453 -0.2854947 -0.5872847 -0.2164835
11676 1.52345068 1.55144777 1.58171649 1.52538763 1.60657742 1.4411992 1.41561914 1.56965875 1.67937453 1.68902413 1.63140772 1.57408005 1.60662048 1.5147017 1.50809836 1.47110648 1.55533299 1.53419461 1.56540151 1.52931225 1.64424887 1.46940619 1.31310255 1.41908703 1.41623113 1.6054187 1.55716578 1.54002555 1.54261781 1.57909945
11684 0.01211725 -0.3814605 -0.2340107 0.01075037 0.07141951 0.00724312 -0.6466485 -0.0921706 -0.1526808 -0.300755 -0.5909258 0.22293965 -0.2087159 0.09467735 -0.194579 0.01988184 0.32158821 -0.0993037 0.21106157 -0.7009129 -0.4901677 0.05374854 0.07448453 -0.5990174 0.00095111 -0.5047322 0.30092372 0.18645106 -0.6302472 0.12593029
11685 0.55185988 0.48003583 0.51738852 0.41326971 0.49067203 0.40137725 0.59930502 0.5919316 0.25082986 0.43126006 0.3639607 0.53976075 0.289283 0.45150497 0.14852028 0.51863293 0.34684499 0.15747217 0.31966839 -0.0761867 0.51310925 0.50079616 0.73517543 0.46621521 0.46424653 0.38019464 0.4717573 0.05104483 0.32804249 0.31343527
11690 0.09714946 0.13421424 -0.0269568 0.13739514 -0.5685991 -0.427636 0.18638832 0.17001335 0.11567542 -0.6683651 -0.9497929 -0.510851 -0.5445939 0.16258966 0.07217742 0.18343503 0.12687819 -0.0022369 0.09939853 -1.7447184 -0.4689893 -0.430336 0.12777195 0.23572939 0.1417666 -0.6680253 -0.5288151 0.14961682 -1.0254218 0.07374242
11692 0.15125003 0.25741562 0.03824685 -0.130787 0.21809261 0.250873 0.07537365 0.10742429 0.1952165 0.23492721 0.37000285 0.13812257 0.22288931 0.06674058 0.04183271 0.17439809 0.0618208 0.10307556 -0.0347182 0.17428892 0.30089304 0.18723779 0.07182957 0.18767237 0.09020595 0.1348561 0.41860456 0.22599788 0.13582437 -0.1613329
11720 0.60035899 0.49136123 0.3585361 0.4718033 0.57310883 0.46034712 0.51248829 0.55347246 0.24627534 0.53444365 0.57067532 0.46309019 0.57854848 0.13759604 0.55580123 0.43249476 0.6230622 0.49253685 0.48044602 0.77900198 0.39346419 0.55035648 0.38670309 0.44117205 0.52075428 0.5135095 0.58451704 0.74226478 0.60349204 0.41519429
11732 -0.6732504 -0.48900005 -0.4795726 -0.42083595 -0.4142537 -0.3893646 -0.6215521 -0.5792535 -0.3743311 -0.46113045 -0.4256156 -0.35458625 -0.4380346 -0.4225622 -0.40595025 -0.5182247 -0.4063386 -0.4329848 -0.4393999 -0.120815145 -0.4293918 -0.55575805 -0.4230508 -0.53925905 -0.5447303 -0.41595625 -0.5406322 -0.4687219 -0.4924096 -0.43001425
11735 -1.524239533 -1.563039367 -2.056190767 -1.882374333 -1.647788067 -1.728898167 -1.7229446 -1.825276467 -1.617131067 -1.540217633 -1.626273233 -1.913313367 -1.707925667 -1.885884267 -1.3779132 -1.742288533 -1.705619667 -1.4876877 -1.783919333 -0.620414967 -1.552713733 -1.746939667 -2.0107095 -1.578613 -1.297756467 -1.630845833 -1.557353633 -1.683492733 -1.639550267 -1.8110759
11736 -0.878017567 -0.9199686 -0.923509467 -0.858537233 -0.999589133 -0.9560697 -0.870989767 -0.8296101 -0.935791567 -0.985088633 -1.1458217 -0.853142567 -0.9180574 -0.980276767 -0.884822933 -0.771812533 -0.872380333 -1.1768916 -0.9335422 -1.1369557 -1.093433367 -0.8907051 -0.889609633 -0.860794 -0.821142833 -1.000251767 -0.958571667 -0.926139633 -1.0223051 -1.037132867
11737 0.28158966 0.25063054 0.18152998 0.09240088 0.12473924 0.21544216 0.34827465 0.21303669 0.24080114 0.28800668 0.39300634 0.296148 0.28278494 0.21552934 0.05954377 0.33422288 0.31017538 0.28383962 0.14985484 -0.5478114 0.21229992 0.28500731 0.22027853 0.32086659 0.30778037 0.16921523 0.32291525 0.37093381 0.19896016 0.1734613
11744 0.75261715 0.63105908 0.51784671 0.53032537 0.62091749 0.77898158 0.68343358 0.74708711 0.70497736 0.65505801 0.48787872 0.78913117 0.81708533 0.6728328 0.62258815 0.65200983 0.76545276 0.59882865 0.67153582 0.55056236 0.61356248 0.67323573 0.74759242 0.83570913 0.78595702 0.68342764 0.60320023 0.86773973 0.57627178 0.6459627
11745 -0.970699 -0.8874347 -0.8555495 -0.8685562 -0.9866942 -0.9600356 -0.8604086 -0.8941092 -0.8978861 -0.8645592 -0.8479773 -1.1607081 -0.8083441 -0.8372632 -0.9298358 -0.9165848 -0.830091 -0.7499268 -0.9978913 -1.1779501 -1.036985 -1.0917339 -0.9130626 -0.9959018 -0.8869927 -0.9180666 -0.8334887 -0.8273006 -0.936443 -0.9141185
11746 -1.0382239 -0.9320531 -0.8749 -0.7213403 -0.924396 -0.8350717 -0.7421906 -0.816086 -0.6874158 -0.7269232 -0.5040117 -0.7310358 -0.8279184 -0.8385143 -0.8396476 -0.8920047 -0.9998638 -0.6220314 -0.6551298 0.59525088 -0.7916496 -0.7398834 -0.8472032 -0.7888429 -0.9843237 -0.7129057 -0.6322255 -0.6301697 -0.7063654 -0.7622643
11747 0.58291787 0.4528648 0.29274161 0.33549232 0.47145137 0.48327251 0.55354156 0.39340493 0.48616939 0.45890083 0.31291675 0.46711657 0.58019528 0.30423729 0.48259116 0.51854992 0.41662831 0.34493929 0.33575624 -0.0403683 0.43075747 0.36483481 0.57488011 0.51631395 0.62657756 0.42415719 0.39053793 0.58156017 0.33109274 0.40247474
11749 -0.142020627 -0.014074677 -0.04758697 -0.033290973 -0.067299717 -0.044660087 -0.090839 -0.012344663 -0.083414943 -0.10567359 -0.02354659 -0.089099303 -0.02759593 -0.01041489 -0.08291763 -0.063899687 -0.0233189 -0.11257291 -0.07973889 -0.261626867 -0.003244427 -0.094464287 -0.156205363 -0.00711014 -0.104989527 -0.070216087 -0.07470074 -0.111387023 -0.091602723 -0.1633206
11750 -0.462617775 -0.531654125 -0.561515075 -0.489715275 -0.568855275 -0.5559712 -0.472995625 -0.484724975 -0.4570078 -0.519879625 -0.5436015 -0.586600825 -0.528664275 -0.531486225 -0.4060663 -0.50045755 -0.51709825 -0.603881875 -0.5771362 -0.45276071 -0.493199125 -0.4736141 -0.4737093 -0.44499475 -0.483773175 -0.577625625 -0.522490575 -0.467223325 -0.54303325 -0.4727944
11757 -0.0903582 -0.2760367 -0.2307494 -0.3017747 -0.3334862 -0.3145081 -0.1469892 -0.1815399 -0.2711538 -0.3303176 -0.3861779 -0.312084 -0.2272019 -0.1856507 -0.3248271 -0.1069576 -0.1376667 -0.3428653 -0.2965138 -0.3037544 -0.2592004 -0.2901549 -0.2211202 -0.1576037 -0.4099836 -0.4238903 -0.364878 -0.4835383 -0.2183345 -0.4205995
11758 0.79079946 0.69482767 0.6310267 0.63862086 0.73923418 0.72850182 0.86088532 0.94218654 0.76710808 0.72679112 0.9227673 0.80843167 0.64372564 0.72260642 0.91423145 0.73190891 0.57034967 0.58374463 0.5724565 -0.2638911 0.71992405 0.63155172 0.71721139 0.81427635 0.87763162 0.72183177 0.71577367 0.60074659 0.67172525 0.63248633
11765 -0.127282963 -0.04523352 -0.262589177 -0.061041247 -0.393668657 -0.272308147 -0.153842493 -0.133687877 -0.152013093 -0.27797025 -0.38305888 -0.240324913 -0.389833843 -0.135403443 -0.16435503 -0.150697343 -0.110163963 -0.174231473 -0.097925533 -0.536039557 -0.29706612 -0.343803763 -0.122347193 -0.046284137 -0.227456727 -0.342730957 -0.31635197 -0.272534497 -0.483429117 -0.16103205
11767 0.14927371 -0.0819892 -0.1321035 -0.0973908 0.01423791 -0.2839033 0.04152155 -0.0027392 -0.0914187 -0.0356988 -0.1539093 0.04578499 -0.0814876 0.07310102 0.06878745 0.00421052 -0.0183543 -0.1353564 -0.0897952 -0.3348498 -0.0524286 0.02531214 0.16362287 -0.2237219 -0.0139202 -0.0979994 -0.1361473 -0.1629697 -0.0986869 -0.0754293
11768 0.34457936 0.224366665 0.24855165 0.222191645 0.24977216 0.283761515 0.291255575 0.332574775 0.169668205 0.15603736 0.23357266 0.41472536 0.23853455 0.21393758 0.342688175 0.335713495 0.37894937 0.114793 0.257307665 0.239395065 0.211067795 0.31950416 0.314526615 0.172681575 0.263455155 0.248011115 0.261129505 0.409393895 0.14711194 0.287914335
11769 1.64481155 1.65267502 1.55525467 1.67885713 1.57277115 1.79605593 1.68783532 1.75201123 1.75391379 1.5513963 1.22519761 1.80319349 1.72369785 1.71528632 1.76739799 1.68749779 1.82758709 1.51782879 1.68710508 1.47862642 1.62334061 1.67284307 1.85252153 1.71543577 1.76477484 1.63242775 1.6216254 1.76806936 1.59758138 1.70656306
11771 1.31975551 1.36707934 1.30722507 1.65760855 1.58851595 1.75020212 1.34381046 1.47535418 1.68995678 1.33104177 1.7316298 1.60225055 1.59999687 1.56892382 1.61472765 1.42865506 1.47694867 1.56468812 1.73173241 1.10165585 1.41348423 1.74654703 1.25528834 1.43802602 1.84003476 1.53399655 1.60108836 1.64507076 1.69729542 1.65319807
11772 0.287635685 0.15712108 0.19896814 0.276452595 0.24824212 0.288331285 0.27093396 0.32031157 0.194797145 0.192910845 0.317742785 0.3654927 0.30252596 0.32982305 0.25715229 0.348675895 0.109493565 0.225396395 0.174001295 0.415897005 0.119981575 0.32634323 0.48762973 0.256801515 0.273818235 0.3562722 0.317194925 0.16981125 0.28907646 0.32818263
11773 0.200834705 0.047795395 0.11351621 0.070657105 0.19397581 0.149591745 0.19393106 0.108861635 0.08291612 0.13435084 0.322711485 0.157046105 0.255142695 0.113370475 0.00265035 0.25023586 -0.0178435 -0.05072356 0.03459723 -0.55799595 0.07728309 -0.02923672 0.15891173 0.20498901 0.39270305 0.090468535 0.17021217 0.02560455 0.25869929 0.14766235
11774 0.002816077 0.119764347 0.138357343 0.06768673 -0.038796113 0.061662873 0.008556943 -0.011317917 -0.031297117 0.055998483 0.01584924 -0.137458887 0.06096023 0.112849567 0.045190107 0.043854243 0.0334442 0.187001137 0.058515123 0.98544907 0.051477163 -0.00621749 -0.06708077 -0.123217793 -0.04279741 -0.00234045 0.15954748 0.157235887 0.061699257 0.01015338
11775 -0.2911325 -0.3090547 -0.3945797 -0.4602645 -0.492884 -0.5605006 -0.2766133 -0.2497135 -0.3688623 -0.5938487 -0.5894879 -0.433101 -0.5268178 -0.405662 -0.3518833 -0.2668062 -0.4011416 -0.3801618 -0.4048425 -0.4709519 -0.6017469 -0.5298412 -0.2152848 -0.380463 -0.2974824 -0.5778667 -0.4972893 -0.4937751 -0.6198283 -0.3396995
11776 -0.1549203 -0.2503495 -0.1111898 -0.0158755 -0.1070299 -0.0329244 -0.0395079 0.0769586 0.00693627 -0.0120867 0.05803252 0.01326299 0.02344696 -0.0980992 0.12454324 0.08548506 -0.0692655 -0.2363562 -0.0983241 -0.5098131 -0.0547551 -0.0198992 0.03369816 0.06070678 -0.0084416 -0.0804272 -0.0538175 -0.1507973 -0.0833389 -0.0018365
11777 -2.5722686 -2.8155201 -2.3208146 -2.4804305 -3.1060529 -2.9135862 -2.6248158 -2.6318112 -2.4765414 -2.7446088 -2.8755806 -3.0536563 -2.5812717 -2.976172 -2.9804909 -3.1436107 -2.6415856 -2.2187971 -2.8034726 -3.7792115 -2.7835675 -2.5386888 -2.7012519 -2.8896503 -1.5609024 -2.6470382 -3.2587685 -2.6882435 -2.4791649 -2.7663045
11778 0.81936375 0.70788252 0.53528398 0.63455221 0.79873064 0.65653258 0.82984669 0.77357129 0.70411791 0.78252278 0.66913547 0.67740898 0.79640133 0.65545935 0.90439103 0.62079024 0.7278757 0.63453705 0.6754405 0.06687576 0.64807066 0.72788646 0.71454004 0.7953401 0.80940335 0.76698857 0.76053313 0.90558797 0.65069712 0.71978844
11782 -0.5123962 -0.6621198 -0.5199684 -0.7590335 -0.4419556 -0.6575449 -0.464519 -0.456247 -0.3993044 -0.4107611 -0.6067398 -0.5841876 -0.5266529 -0.4575691 -0.5155423 -0.5188081 -0.6978 -0.250015 -0.5602874 0.21715523 -0.5609176 -0.4815182 -0.5568909 -0.4762404 -0.5775296 -0.459943 -0.4219251 -0.4155871 -0.7838365 -0.6574422
11787 0.29212156 0.270476168 0.251449698 0.220351993 0.20213511 0.219559547 0.251679573 0.251612453 0.261143762 0.270020557 0.312671285 0.223303558 0.221470227 0.169302198 0.207085273 0.269524973 0.219755858 0.181651643 0.234013245 -0.046515238 0.237009488 0.184089588 0.292791418 0.234786187 0.289092058 0.195838607 0.17168714 0.192693853 0.355788212 0.235319127
11789 -0.4808712 -0.4343808 -0.1401838 -0.1460437 -0.5684638 -0.7172986 -0.2882963 -0.1423904 -0.4904807 -0.5040448 -0.4175961 -0.2085515 -0.4203034 -0.3110086 -0.4040912 -0.3066125 -0.6369914 -0.5861411 -0.4268326 -0.1408858 -0.5772528 -0.2815238 -0.1157573 -0.4279026 -0.3254646 -0.3993818 -0.3432109 -0.4342232 -0.4295252 -0.4914946
11790 -0.4730038 -0.3794719 -0.546848 -0.3115389 -0.3881289 -0.3233945 -0.4672973 -0.5379923 -0.2225367 -0.3831122 -0.2808278 -0.3628642 -0.3762538 -0.5144792 -0.3353102 -0.5104981 -0.4121806 -0.3986475 -0.2912187 -0.1657793 -0.2892652 -0.432787 -0.3899687 -0.2573637 -0.4931251 -0.4933031 -0.3987228 -0.3328767 -0.3192612 -0.2384037
11792 -2.1447898 -2.1838003 -1.9646449 -1.9607258 -1.9691495 -1.8906352 -1.9522726 -2.1030424 -1.7098692 -1.9321156 -1.6151143 -2.2412841 -1.7631365 -2.0313483 -1.8397872 -2.1667881 -1.8754906 -1.8883823 -2.0037122 0.01205847 -1.9973157 -1.8294801 -2.0405557 -1.9707474 -1.9223411 -1.9445437 -1.9765001 -1.943715 -1.6434106 -1.7426912
11793 1.75247007 1.68821299 2.06585228 1.75350223 1.30115818 1.62754686 1.7555664 1.50270921 1.76683058 1.99803059 1.88230112 1.64277455 1.67772543 1.17556335 1.29430772 1.73253174 1.79877452 1.69172542 1.94055012 0.59539212 1.78142971 1.7150665 1.08555224 1.72396084 1.8296126 1.53305637 1.63728892 1.76924724 1.76912586 1.61018382
11796 0.15722383 0.49146834 0.42499386 0.56058212 0.14212197 0.55193837 0.27623186 0.22432497 0.58029737 0.64195093 0.62736358 0.29345452 0.42455951 -0.2012067 0.24802575 0.21289997 0.35317926 0.48162703 0.6489765 -0.0491111 0.55039001 0.42507262 -0.3870363 0.33796748 0.28195124 0.33311922 0.33247486 0.33343689 0.39926166 0.21990872
11798 -1.6846158 -1.87888575 -1.74217925 -1.52954775 -1.6010463 -1.6171769 -1.63332725 -1.8185404 -1.9523618 -1.6263614 -1.5458509 -1.6952923 -1.59835825 -1.6335298 -1.68370925 -1.75048625 -1.67123585 -1.5801373 -1.59822815 -1.5790061 -1.72240495 -1.5859217 -1.91064875 -1.60839545 -1.6458025 -1.76645375 -1.6128619 -1.71527505 -1.64754975 -1.77221335
11799 -0.1385273 -0.0918749 -0.1590081 -0.0051319 -0.1307294 0.05097825 -0.151014 0.04189035 0.00394321 -0.1574184 -0.1997625 0.00477908 0.04551854 0.02972465 0.05849097 -0.2285016 0.02837783 -0.1017801 -0.0275981 0.04256033 -0.168062 -0.0776775 -0.0253347 -0.026722 0.06652639 -0.0311628 -0.0941437 0.07050199 0.00905796 0.02085837
11800 -0.9244783 -0.9207668 -0.9477756 -0.7316783 -0.937463 -0.77522435 -0.8739463 -0.87041485 -0.9289261 -0.906439 -1.03731805 -0.9199868 -0.81837855 -0.64531395 -1.02483895 -0.85840535 -0.7591292 -0.80557465 -0.64533535 -0.30832695 -0.8755639 -0.86791785 -1.13876235 -0.91552155 -0.6574741 -0.7513508 -0.8342149 -0.90255265 -1.060421 -0.8232653
11804 -0.012717443 0.222284887 0.28013075 0.224856673 0.078979183 0.200838133 0.135009023 0.063952097 0.192470657 0.155587733 0.072576857 0.113291987 0.10872662 0.24130633 0.127690217 0.15626078 0.17834629 0.230624737 0.250613193 0.19531383 0.161083953 0.121082543 0.047436783 0.21205319 0.116101537 0.19278065 0.183233967 0.16919986 0.14757139 0.217383903
11806 1.9830688 1.73729686 1.6960238 1.85359856 1.9652852 1.94421926 1.68358345 1.99559544 1.77593975 1.70724659 1.27998502 2.20550511 1.94649897 1.80805427 1.95654075 1.87389776 1.97429775 1.58574396 1.87592508 0.99354896 1.60804203 2.02411696 2.17240212 1.74622538 2.04284035 1.78165731 2.04017359 2.07451822 1.49258561 1.89094298
11810 1.117096025 1.045629225 1.24800372 1.027889885 1.011032245 1.06414042 1.04105454 0.94255922 1.167574745 1.27592376 1.279194265 1.06705006 1.167256735 0.90518283 0.79154228 0.923425525 1.032126145 0.915403585 1.08829622 0.320348655 1.17096465 1.12532103 0.67993126 0.94810291 1.14970001 1.11386058 1.04012597 1.118063395 1.24180292 0.985872645
11819 -0.295081075 -0.219813575 -0.08240027 -0.562565385 -0.363870245 -0.35394724 -0.410276945 -0.326493655 -0.655950445 -0.426669935 -0.223996975 -0.61035871 -0.4197387 -0.396246365 -0.199279145 -0.38153548 -0.335984515 -0.312026185 -0.575160365 -0.33466915 -0.496923665 -0.402879055 -0.476188495 -0.5086726 -0.37844973 -0.428388685 -0.335589175 -0.223574375 -0.399039935 -0.60232187
11834 1.68133632 1.54515833 1.53430321 1.6255856 1.51328613 1.61171443 1.51371728 1.61703552 1.54074992 1.63279873 1.615664 1.62016305 1.66041744 1.39369802 1.68741087 1.63963228 1.75229549 1.46612196 1.57195617 1.36767406 1.54898329 1.6323013 1.4686865 1.55365897 1.58965406 1.62199218 1.64146359 1.77836905 1.69147356 1.52700318
11837 0.359196943 0.255643528 0.29582595 0.185905985 0.38000625 0.294425018 0.33037469 0.333582098 0.17936128 0.21068679 0.39727514 0.29568885 0.366495265 0.40284522 0.302432845 0.336301518 0.144418338 0.159831435 0.136311288 -0.718866725 0.284598208 0.277477518 0.541516225 0.378010705 0.40765515 0.268130598 0.331481053 0.165144423 0.246707598 0.329687035
11842 0.24048742 -0.134507 -0.0804984 0.28435872 0.00643825 -0.2717422 -0.340362 -0.1103096 -0.0770965 -0.2009909 -0.4765383 -0.0554236 -0.0627171 0.11335697 -0.1188447 -0.0243377 0.2199515 -0.0424408 0.23271983 -0.3360428 -0.3641117 -0.0164487 -0.0777361 -0.4255824 0.14907332 -0.1769408 0.07455076 -0.2060385 -0.4186537 0.16895187
11843 -0.3350967 -0.3436566 -0.4464482 -0.2786395 -0.2907869 -0.2096762 -0.3906859 -0.4415784 -0.3040457 -0.2666969 -0.1807919 -0.3794428 -0.2428095 -0.4879656 -0.3203656 -0.3326008 -0.3486006 -0.4262653 -0.3025131 -0.6533865 -0.2563705 -0.2490696 -0.442153 -0.3677953 -0.317734 -0.2106412 -0.381261 -0.3164085 -0.2186738 -0.2597231
11847 0.83865085 0.65611345 0.79429096 0.58909229 0.74749522 0.60815776 0.76786236 0.74572705 0.79523485 0.6908481 0.73411027 0.66664848 0.55960344 0.68634256 0.65393027 0.77739074 0.57793355 0.61668092 0.58499743 -0.5474329 0.63784917 0.67929681 0.84738067 0.64296907 0.70964999 0.6014937 0.56045237 0.3388212 0.68508919 0.45774385
11848 0.169372263 -0.22976937 0.161695017 0.162814167 0.320650127 0.371775317 0.059570437 0.09090686 0.149189027 0.259800257 0.39310005 0.34078058 0.31092026 0.070146897 0.20771024 -0.027351067 0.110758953 0.18530321 0.142106047 0.464978247 0.32494743 0.318859503 0.12059507 0.102174383 0.194229793 0.24807297 0.25988006 0.244968557 0.389931863 0.168041127
11852 0.85296447 0.57776117 0.64874663 0.66140246 0.80440551 0.56444196 0.84690911 0.82807179 0.53904211 0.5431411 0.72059887 0.7473134 0.72789216 0.77518521 0.74821242 0.8102303 0.77560325 0.50616884 0.57205861 0.21391168 0.60449132 0.71910362 0.97168781 0.79390472 0.89391205 0.62888189 0.72866184 0.75278971 0.71369389 0.69432412
11854 0.02475462 -0.0545064 -0.0145804 0.05528405 -0.0510529 -0.0597278 -0.0506567 -0.0453727 -0.0254344 -0.059042 -0.0783817 0.05692422 -0.1236051 0.16596414 -0.102297 -0.132095 -0.0611281 -0.0519875 0.07618332 0.30288422 -0.020097 -0.0592287 0.13593587 -0.187312 -0.0395816 0.10464505 -0.1079125 0.02145846 0.092524 0.09708399
11855 -3.2469367 -4.0747826 -3.436198 -3.8536849 -3.1375039 -4.9921836 -2.9642794 -3.3424816 -3.7188607 -3.5084693 -2.7984464 -3.2414688 -8.2583483 -3.5861791 -3.68248 -5.6495686 -4.4678308 -3.2525196 -3.4223995 -1.6990579 -5.0402458 -3.8646942 -3.0892982 -3.0742011 -4.2697661 -4.6064908 -3.6865922 -4.5697819 -2.4791649 -5.1202678
11861 -2.4554985 -2.1975527 -2.7256364 -2.2477288 -2.6290351 -2.178553 -2.3114199 -2.3837542 -2.3496074 -2.1419128 -2.402194 -2.3109311 -2.4341046 -2.3737647 -2.1718469 -2.4617994 -2.2910582 -2.3157522 -2.5209947 -2.8664027 -2.5121601 -2.4898693 -2.5480882 -2.3257398 -2.1267856 -2.4693252 -2.4518086 -2.3037148 -2.2010986 -2.6245124
11863 -0.1744219 0.02692325 0.06579722 -0.1726333 0.08711362 -0.0955892 0.11826302 -0.0176158 -0.0420615 -0.0984055 0.02884858 0.02234884 -0.1525403 -0.0195336 -0.2597677 0.0411269 -0.0673652 -0.1201118 -0.0873236 -0.5947626 -0.1320387 -0.0609738 0.10922112 0.00435959 -0.1872762 -0.1286092 -0.1938761 -0.3825037 0.01288879 -0.2555678
11864 -1.0240219 -0.6959887 -0.7173825 -0.730805 -1.046169 -0.7393005 -1.0273407 -1.1003943 -0.5478965 -0.5314567 -0.5701404 -0.8013889 -0.8856986 -1.3260555 -0.9461267 -1.3062965 -0.8605287 -0.8546277 -0.5474706 -1.1273431 -0.5304753 -1.1182949 -1.655643 -0.784213 -0.9244507 -1.1933424 -1.1678127 -0.8423087 -0.5877158 -0.7034501
11867 -0.2533709 -0.4304176 -0.4575936 -0.4182439 -0.3459207 -0.3286659 -0.330956 -0.1667862 -0.2933111 -0.3092675 -0.1386868 -0.181067 -0.1905912 -0.4027241 -0.1645713 -0.315455 -0.2977019 -0.3041708 -0.3401448 -0.5991449 -0.3773906 -0.2841619 -0.201845 -0.2108003 -0.1706782 -0.2457525 -0.2573279 -0.2535104 -0.21728 -0.4194681
11883 0.42836909 0.46044569 0.33702718 0.4855362 0.34731611 0.38421034 0.43173377 0.43834869 0.48711694 0.38229618 0.3099662 0.38437986 0.30512143 0.32251807 0.45463555 0.30902912 0.4048382 0.32317393 0.42001876 -0.2667625 0.41976227 0.27593924 0.39360688 0.48948557 0.29595725 0.24940552 0.22453735 0.25099432 0.43382998 0.42450234
11886 -0.2325497 -0.2822466 -0.3570855 -0.3047073 -0.4654251 -0.2875139 -0.177587 -0.2911987 -0.3105824 -0.2857598 -0.3694613 -0.295203 -0.3314999 -0.2618414 -0.2463641 -0.3242401 -0.2596421 -0.2347679 -0.2720273 -0.2386721 -0.3052516 -0.2557598 -0.1480838 -0.1661659 -0.2524278 -0.2981062 -0.349796 -0.3969985 -0.2827865 -0.1287151
11891 0.85668649 0.79360436 1.19137927 0.92667535 0.94603605 0.73005702 0.77490664 0.87986044 0.95175118 0.95055276 1.07439795 0.80689282 0.89622438 1.02888385 0.83901362 0.85859653 0.95814009 1.08494309 1.01533328 2.10574581 0.92855509 0.91658934 0.91450251 0.76623495 0.84150714 1.05853964 1.01468962 0.96029094 1.04138819 0.91020467
11907 0.06452031 0.15911077 -0.0002897 0.08656261 0.04413663 0.20775524 0.11575033 0.10148398 0.18659059 -0.0017226 -0.1065032 0.00668674 0.1005077 -0.0131436 0.12444006 0.1282797 0.20128372 -0.0165588 0.0640673 -0.9018597 0.14897732 0.11027803 0.12962874 -0.1797284 0.19659965 0.09180501 -0.0231631 -0.0311841 0.01176189 0.06090194
11909 -0.224333875 -0.300642475 -0.22816991 -0.30960698 -0.404716665 -0.267307055 -0.34658884 -0.360588435 -0.15566991 -0.15082478 -0.190121285 -0.362797135 -0.366461525 -0.36288946 -0.230921295 -0.41759726 -0.231854485 -0.286760875 -0.223439655 0.05497287 -0.17828777 -0.399215825 -0.405857045 -0.34907966 -0.39270389 -0.312690365 -0.522628 -0.392910245 -0.258785535 -0.38183217
11910 -0.4607373 -0.3263059 -0.2321951 -0.5601331 -0.6696973 -0.3260483 -0.3640464 -0.4216525 -0.3340555 -0.2667813 -0.2939268 -0.4244983 -0.5150857 -0.7768868 -0.4850497 -0.5624169 -0.1804498 -0.5662462 -0.2755392 -0.7687216 -0.3667847 -0.5957155 -0.762499 -0.3748481 -0.7577171 -0.5129262 -0.5697509 -0.3959809 -0.0983986 -0.3905892
11911 0.91710564 0.98353898 1.01803761 0.95227732 1.08386845 0.96930549 0.97964033 0.8618484 0.93923147 1.03446398 1.06599637 0.88607067 1.03541816 1.05007046 0.92172493 0.98476384 0.99267125 0.97361322 0.87933572 1.41495458 0.97373247 0.93466498 0.94210922 0.87124509 0.97124551 1.0214651 1.03732452 0.90098253 1.00678019 0.90820339
11920 0.272660275 0.184655445 0.17597435 0.18839031 0.22537965 0.152152755 0.184262465 0.258307045 0.19059758 0.273684715 0.21984649 0.084893125 0.23580551 0.146712555 0.3076305 0.175474535 0.203940335 0.14242261 0.15982838 0.52616901 0.133023235 0.203734915 0.16413986 0.180492295 0.253830265 0.188445915 0.127899595 0.33634551 0.200406265 0.14544106
11927 -0.6292221 -0.6343816 -0.7359165 -0.8019015 -1.0245823 -0.6933418 -0.6239106 -0.7209075 -0.7188521 -0.9364497 -0.9935714 -0.7694808 -0.8281309 -0.7690818 -0.6883253 -0.6867898 -0.7348182 -0.8635239 -0.8730264 -0.7641091 -0.8784195 -0.8440135 -0.5265829 -0.8739998 -0.7116077 -0.8747429 -0.731591 -0.651973 -1.0544825 -0.7873567
11928 -0.63186938 -0.469756655 -0.58985685 -0.52200642 -0.616840215 -0.49798608 -0.47670823 -0.540951015 -0.412382715 -0.455129305 -0.55756517 -0.48945453 -0.545347395 -0.4289835 -0.366479395 -0.61421315 -0.56716859 -0.35935032 -0.445063695 -0.703371 -0.433661245 -0.45406467 -0.458115885 -0.321805575 -0.372253745 -0.46538551 -0.570529955 -0.56415319 -0.58406741 -0.272545675
11931 1.43906544 1.569141095 1.51953628 1.505981925 1.557419255 1.49975537 1.516981955 1.397661315 1.59330936 1.581466965 1.582381175 1.530561265 1.593215385 1.592163565 1.45634477 1.4711259 1.417807065 1.597550635 1.46170238 1.489474055 1.6323818 1.554677385 1.464207565 1.503988255 1.48688403 1.627880305 1.614353505 1.3908303 1.48280417 1.634919445
