Gene	HFA2a	HFA2b	HFA2c	HFA2d	HFA2e	HFA3a	HFA3b	HFA3c	HFA3d	HFA3e	HFA4a	HFA4b	HFA4c	HFA4d	HFA4e	HMA2a	HMA2b	HMA2c	HMA2d	HMA2e	HMA3a	HMA3b	HMA3c	HMA3d	HMA3e	HMA4b	HMA4c	HMA4d	HMA4e
19335 -0.8550458 -0.893682 -0.9611735 -0.6586701 -0.5969777 -0.7602746 -0.0233765 -0.6368435 -0.861187 -0.729738 -0.8869775 -0.7848402 -0.6676606 -0.7629131 -1.1408095 -0.9607813 -1.032853 -0.7495585 -0.7203114 -0.8098908 -0.7543702 -0.7850673 -0.9214091 -0.8459351 -0.9637435 -0.7179399 -0.768907 -0.5589009 -0.695512
19336 -1.0336865 -0.7816843 -0.8978012 -0.9245438 -0.7682848 -0.9021875 -0.9272196 -0.7755696 -0.6380276 -0.9900657 -1.1777159 -0.9332952 -0.9223913 -0.7404281 -0.8095445 -0.8787773 -0.86645 -0.6890841 -1.0213559 -0.7502975 -0.9537433 -0.9224417 -0.780807 -1.1671761 -0.5060073 -0.8403853 -0.7909497 -1.0052035 -0.7434571
19338 -1.8388486 -2.3932309 -3.313898 -2.1816705 -2.5044886 -2.3694965 -2.5453855 -2.0301861 -2.827687 -2.2386725 -2.2834498 -2.4210469 -2.0834301 -2.2459742 -2.1510344 -1.9414202 -2.2251877 -3.12242 -2.2081447 -2.4222934 -2.1028509 -2.2509592 -2.1252445 -3.4582288 -2.4915757 -2.6199482 -2.1943477 -2.7193899 -2.5047725
19340 1.10552526 0.81470326 1.06700708 0.9454296 0.91667884 0.83115093 0.54863081 0.86367315 0.97061715 0.95636392 0.93438757 0.86231413 0.73852086 1.07111314 0.93227728 0.94698946 0.52650738 1.37238322 0.7680004 0.80318585 1.07728926 1.00033724 1.11524236 0.60557557 1.21969018 0.74444762 0.84896533 0.80412079 1.03814675
19344 -0.4950344 -0.3722346 -0.5641449 -0.2055471 -0.3793155 -0.3180342 -0.1728139 -0.2789838 -0.2245017 -0.3420336 -0.3150349 -0.2771368 -0.379322 -0.4750376 -0.3398449 -0.365736 -0.3421297 -0.1227142 -0.2689033 -0.3589799 -0.4277865 -0.3705904 -0.424455 -0.3764803 -0.3469811 -0.4257438 -0.3790624 -0.3229026 -0.5121062
19346 0.45561806 0.57230887 0.75077759 0.41732691 0.72226873 0.72823949 0.88099543 0.50740494 0.44823348 0.9020074 0.74146743 0.8350386 0.81114372 0.42966328 0.54563182 0.58754287 0.8422755 0.23468587 0.64627632 0.73007818 0.78025993 0.81461932 0.54968919 0.77505792 0.44026462 0.87935298 0.64125229 0.99846546 0.72257372
19347 2.09202988 2.07621515 2.08655013 2.13139803 2.13006593 2.14230102 1.77067319 1.9893156 2.18146534 2.01195952 2.09172312 1.89124859 1.9913767 2.14703806 2.18809852 1.8568342 1.6918951 2.23356835 1.9461444 1.96762428 2.08129153 2.00036163 2.15018925 1.79390813 2.33810698 1.88767816 2.03347977 1.84160219 2.1371088
19349 0.328206 0.41591151 0.36906656 0.0358856 0.53198756 0.97392142 0.50430773 0.32070012 0.90466213 -0.0758237 0.53534955 0.17934434 0.58582855 0.76220439 0.47591002 0.31391101 0.07633247 1.03404186 0.08672307 0.50368437 0.04165564 0.62502619 0.56861776 0.59266386 1.29396112 0.35083779 0.54753144 0.67002033 0.9654458
19352 -0.0723 -0.0761365 -0.1068759 -0.0033241 -0.1593477 -0.228513 -0.1615741 -0.0963791 -0.302942 -0.0730928 0.00021643 -0.1388313 -0.2441461 -0.2618687 -0.3156146 -0.1155378 0.0942591 -0.1164826 -0.0028572 -0.0493307 -0.0539828 -0.1564113 -0.2824487 -0.2381418 -0.2328052 -0.0897033 -0.2462183 -0.2113322 -0.3764195
19353 -0.4213879 -0.5873295 -0.3607856 -0.2008069 -0.3425624 -0.4084847 -0.566867 -0.4168591 -0.3357787 -0.4235167 -0.3304981 -0.3655558 -0.3829452 -0.5395223 -0.4067203 -0.375607 -0.2409436 -0.2596885 -0.1662276 -0.3319547 -0.3052383 -0.3948972 -0.4005915 -0.5570059 -0.3132019 -0.3882126 -0.3832199 -0.4149907 -0.2611173
19354 -0.6843385 -0.658957 -0.5409315 -0.9002416 -0.7312926 -0.2902359 -0.6029311 -0.9530547 -0.2990157 -0.9514706 -0.5387515 -0.9474303 -0.5653747 -0.5255224 -0.5925689 -0.7470113 -1.0179526 -0.3767696 -0.8793 -0.7359882 -0.815603 -0.436634 -0.4869509 -0.4692491 -0.035665 -0.8065744 -0.4364358 -0.5901943 -0.199527
19355 0.59183616 0.79000364 0.38153008 0.91688638 0.75109321 0.60600422 0.9470291 0.97567601 0.4178597 0.96904921 0.76022651 0.82284398 0.9283361 0.69246735 0.70399448 0.74843663 0.82999974 0.35894577 0.86320676 0.90116165 0.87248635 0.62103645 0.69904636 0.78722301 0.0935442 0.80247227 0.85357336 0.81853021 0.42305871
19356 -0.9107539 -1.0969311 -1.0077977 -1.161733 -1.175991 -1.3049689 -1.2386675 -0.9820472 -1.1674688 -1.0426098 -1.0125825 -1.0608899 -1.0558035 -1.3254356 -1.082157 -0.9599471 -0.9471063 -0.9578699 -1.0704399 -1.0930204 -0.9813736 -1.102964 -1.0878694 -1.0611851 -1.0665968 -1.0927848 -1.1084311 -1.1781921 -1.2958947
19357 -0.2358688 -0.1297398 -0.288879 -0.3181031 -0.1186224 -0.1924123 -0.1973656 -0.0737126 -0.3233024 0.06184627 -0.0999612 0.11014904 -0.1355078 -0.4595242 -0.1285814 0.12037913 0.0210317 -0.3671625 -0.2786925 -0.1969495 -0.1395336 0.02908048 -0.1749653 -0.2848534 -0.5352233 -0.0052795 -0.2320235 -0.3459118 -0.4553403
19359 -0.0733067 -0.0377097 0.20040597 0.01073019 0.058362 0.10017194 0.18242919 -0.1123685 0.03643255 -0.0136037 0.01254295 0.09817158 0.12155662 -0.2122752 -0.0164276 -0.0622252 0.13789384 -0.3364484 -0.0652621 0.07688742 -0.0346643 0.08996095 -0.0589145 0.04916253 -0.1071842 0.15718057 -0.1057742 0.09097414 -0.0368303
19360 0.740917207 0.648583287 0.781844773 0.656160803 0.451873867 0.525420783 0.407890523 0.69634916 0.48958952 0.838543493 0.60113085 0.646298187 0.56569244 0.596025783 0.682332017 0.7397755 0.619705107 0.648889167 0.617042803 0.485733683 0.71031745 0.67435859 0.767205077 0.67555827 0.765534827 0.559786507 0.574558327 0.56632015 0.678622343
19361 1.32585508 1.43353488 1.51136061 1.58107185 1.38515994 1.40342728 1.29931323 1.48888355 1.50250274 1.32735981 1.34108426 1.3161819 1.41338686 1.61108789 1.38004309 1.24580713 1.31785491 1.61038472 1.46482674 1.42151855 1.41792232 1.28351256 1.41031311 1.368368 1.55511217 1.3060545 1.36256351 1.23097389 1.55797614
19363 -0.1006073 -0.26801181 -0.3274584 0.02674541 0.062392565 -0.016630925 -0.1585164 -0.189201175 -0.24841793 -0.108698375 -0.32891601 -0.187587835 0.006730805 -0.11837499 -0.16258728 -0.194359785 -0.11049804 -0.289941475 -0.096141 -0.125518695 -0.037890235 -0.152641085 -0.190614685 -0.21518493 -0.32539657 0.025451175 -0.169466075 -0.207330545 -0.215268765
19377 0.62153547 0.26355606 0.9010065 0.63209394 0.41943174 0.50651039 -0.0518777 0.22115273 0.8467925 0.5557383 0.32464261 0.32236606 0.3068947 0.78638903 0.44662585 0.27171498 0.3463639 1.10053738 0.56458563 0.36948684 0.50527424 0.48059492 0.56982007 0.06842728 1.02399434 0.31091732 0.26025114 0.08013242 0.80956705
19378 0.0491438 0.17321162 0.36480036 0.36321991 0.21422575 0.07150876 0.42316528 0.3323557 0.08971552 0.2788 0.34326455 0.19055086 0.15066579 0.1306466 0.21093518 0.37628485 0.27708132 0.08238529 0.44290401 0.02232629 0.32821854 0.1867324 0.13192376 0.35672746 0.05842821 0.14485264 0.27628815 0.31265746 0.23985066
19383 -0.3985089 -0.511599 -0.5283248 -0.32346 -0.2942845 -0.5318298 -0.1048656 -0.4324864 -0.4719512 -0.0870591 -0.6253261 -0.5139699 -0.2274324 -0.500836 -0.8379256 -0.377424 -0.310534 -1.1000755 -0.223631 -0.2883802 -0.2114162 -0.4110946 -0.7228044 -0.2431937 -0.9450993 -0.2742452 -0.6055588 -0.4309127 -0.6004934
19384 -0.8457855 -0.9932387 -0.6960296 -0.8539604 -0.9517207 -0.9011931 -0.9498714 -0.9640489 -0.9346596 -0.6401718 -0.8560985 -0.7558205 -0.6962356 -0.9719652 -0.8355494 -0.7528462 -0.6749471 -0.6744785 -0.787675 -0.890849 -0.6939296 -0.7085051 -1.0315679 -0.7794765 -0.852521 -0.7129951 -0.9932545 -0.6945831 -0.75471
19387 2.04077263 2.33574377 0.95009082 1.95494202 1.1660307 1.04087122 2.36495301 2.23201991 1.4694923 2.14698147 2.23036657 0.93247247 1.20843503 1.68387834 1.83939429 2.41842798 1.08407733 0.51057879 2.02719984 1.22307683 2.04737716 1.25130477 2.10748666 2.60852144 1.65668839 1.1880477 2.19207424 2.25458683 1.64543455
19414 1.43788777 1.20689478 1.399048395 1.028351445 1.219794935 1.40304581 1.282289235 1.26453094 1.372304115 1.27395628 1.44901077 1.21043563 1.33702936 1.36321439 1.353664665 1.454889025 1.443487205 1.47830258 1.10865926 1.28787292 1.184474445 1.37531946 1.390280365 1.286553045 1.62792554 1.3727104 1.364048035 1.382890615 1.35504787
19416 -0.2677123 0.08705087 -0.1664748 0.10483335 -0.0418415 -0.2004538 0.19878355 0.14425634 -0.1371159 -0.0154582 -0.0442226 0.12522446 -0.0545613 0.05873607 0.0073854 0.00275773 0.13514798 -0.3723986 0.00489713 0.06939431 -0.0778971 0.08665383 -0.1667095 0.02977936 -0.4026564 0.07014897 -0.0590905 0.01010321 -0.0773869
19428 -0.9509859 -0.717272 -0.7852084 -0.8762247 -0.896785 -0.8076124 -0.6745618 -0.841416 -0.9460688 -0.7744569 -0.7947215 -0.7561085 -0.603822 -0.9748159 -0.82767 -0.7568405 -0.7894169 -1.0058393 -0.7217455 -0.7703585 -0.7322575 -0.7279507 -0.7766752 -0.6942169 -1.1758047 -0.7716719 -0.8049203 -0.6265832 -0.9343697
19645 0.8456592 1.23576851 0.50413683 1.45136817 1.27860382 1.07393392 1.07553591 1.44715871 0.91941969 1.13350268 1.03779834 1.1011678 1.11817708 1.12555886 1.00970525 0.98118347 1.33317487 0.54144941 1.24544305 1.27424485 1.25093888 0.70942602 1.0624 0.7542925 0.30538523 1.02604122 1.05640301 0.91565682 0.85914521
19646 -0.04340472 0.02841369 -0.00048574 0.022699385 0.072998665 -0.01054411 -0.1625041 0.04448802 -0.040313 -0.0354592 0.005919235 -0.0965901 0.06049718 -0.164891455 -0.15460775 -0.127382685 0.012938825 -0.17415296 0.150911365 0.06049307 0.084791235 -0.04108823 0.0101793 0.07095026 -0.21830864 -0.06813617 -0.06045078 -0.1299726 0.092677855
19647 -0.387640567 -0.275143827 -0.448363333 -0.337073897 -0.377385967 -0.450394 -0.313032233 -0.27698698 -0.5127355 -0.417345 -0.376198193 -0.339174923 -0.340165633 -0.37135197 -0.29790096 -0.585625167 -0.335137063 -0.4177911 -0.486267957 -0.302228373 -0.380679333 -0.467245167 -0.3791566 -0.461785667 -0.400950467 -0.432265 -0.303228287 -0.473797967 -0.5144499
19651 -0.376296 -0.3526964 -0.1709613 -0.0879417 0.0106465 0.03146498 0.12531401 -0.2648651 -0.196958 -0.1978402 -0.3919734 -0.1499207 -0.0559919 -0.1226363 -0.2301646 -0.5575098 -0.2081997 -0.2879516 -0.1420291 0.03222534 -0.1190516 -0.3494986 -0.348409 0.11649428 -0.2451274 0.06233388 -0.1206107 0.05729186 -0.0102875
19652 0.22604226 0.50017173 0.37889009 0.26381932 0.18599768 0.23438556 0.59924065 0.46597059 0.22893338 0.72407702 0.58427138 0.57238345 0.66511551 0.01046675 0.49986164 0.53922464 0.53710914 -0.2367518 0.56091525 0.40465328 0.56176317 0.46859014 0.46802514 0.63456637 -0.1997803 0.54805744 0.51427003 0.6495726 0.36541646
19654 0.39617447 0.39795245 0.42196166 0.507626277 0.33460848 0.31272189 0.342729473 0.346961753 0.39629302 0.49986178 0.352806327 0.383247053 0.355374417 0.571192837 0.34472339 0.353989323 0.196645477 0.55685855 0.48560962 0.340191953 0.53059903 0.366967627 0.496253623 0.20497611 0.471178493 0.345237413 0.38946776 0.304239267 0.427308103
19655 -0.07294942 0.02613663 0.151602065 -0.21371269 -0.058446685 0.02971728 0.004389025 -0.04670611 -0.04404575 -0.021829765 0.134927075 -0.02130316 -0.17487374 -0.16987095 0.05613315 0.057409355 0.111804515 -0.0947692 -0.15551758 -0.024658565 -0.08595439 0.026488955 0.057813575 0.140573065 0.122036305 -0.007491005 0.00043965 0.03457328 -0.0934997
19663 0.034998048 0.01496143 -0.00871006 0.041791623 -0.013980573 0.06129692 0.138230648 0.046222063 0.04930936 -0.038465553 0.023795143 0.110997093 0.071948935 -0.035680155 0.038068218 0.050999983 0.126882045 0.182638525 -0.03579015 0.01577489 -0.108775738 0.0377701 -0.09067381 -0.000167132 -0.122600345 0.041421968 -0.00805485 0.0258726 -0.056168248
19664 -0.0146969 0.09623688 0.12885013 -0.4537156 0.11010178 0.27115467 -0.1328593 -0.063257 0.50361521 -0.3574572 0.21396606 -0.1881115 -0.0325644 0.25677267 -0.0469453 0.04138446 -0.1453772 0.76914926 -0.4076854 -0.0556329 -0.2757409 0.23244384 0.24689443 -0.2424998 0.62193126 -0.0193503 0.27450613 0.05060566 0.41179602
19672 -0.2121576 -0.4676642 -0.4517031 -0.2122215 -0.2399581 -0.328947 -0.2038245 -0.3404746 -0.3682073 -0.4593335 -0.3481518 -0.2457225 -0.4452241 -0.3945357 -0.4798667 -0.4753952 -0.2665011 -0.4228478 -0.3643486 -0.2615074 -0.4132381 -0.3208259 -0.4138295 -0.3236133 -0.3914118 -0.2621295 -0.5100409 -0.2804291 -0.3884674
19684 0.36796921 0.260218955 0.55441858 0.20397202 0.26325727 0.27334961 0.45614275 0.237552785 0.25048784 0.405949865 0.33217058 0.32837965 0.2792235 0.0970989 0.3579224 0.40250875 0.47685813 0.41548284 0.30534027 0.266588375 0.25326346 0.394144645 0.318339895 0.467198695 0.258658315 0.383536045 0.317480975 0.409367855 0.250264685
19687 0.821937385 0.814810475 0.894449535 0.65831266 0.774206 0.81097784 0.76836739 0.749460725 0.815752645 0.889332525 0.77318194 0.96518198 0.90774666 0.68380137 0.957578205 1.045030285 0.957738025 0.81821579 0.833670045 0.796155595 0.85074533 1.048017905 0.846060795 0.789396075 0.888853255 0.915028055 0.764011415 0.83426762 0.86246364
19697 0.2917587 0.26348224 0.465169855 0.21371335 0.35175021 0.353578295 0.53579 0.2900754 0.36219598 0.42956162 0.355221625 0.37169916 0.282451765 0.302026615 0.21613939 0.243784275 0.383517715 0.21185677 0.35500952 0.317387235 0.38738545 0.33485501 0.250638795 0.409127835 0.42068166 0.428284255 0.375543445 0.55207979 0.451012515
19703 1.7276518 1.43297907 1.91157177 1.75922567 1.48777651 1.33100787 0.84807569 1.26318535 1.67819181 1.45353066 1.31358102 1.39471191 1.35480179 1.69295579 1.54982516 1.52793545 1.19463863 1.9704307 1.65824476 1.25579115 1.76557063 1.4921643 1.57960965 1.10083746 1.71480729 1.29660696 1.14266824 1.08504342 1.69034429
19707 -0.5637391 -0.3128104 -0.5246541 -0.4972855 -0.4734465 -0.4394587 -0.1432934 -0.4876055 -0.4893451 -0.6051529 -0.3377936 -0.4441926 -0.508323 -0.6226069 -0.4566502 -0.4890411 -0.366062 -0.787467 -0.5729214 -0.535729 -0.755728 -0.5036097 -0.616227 -0.2512368 -0.606881 -0.5692423 -0.5841403 -0.3318791 -0.5680974
19708 -0.01455902 0.012889155 0.050932295 -0.01482049 -0.077659935 -0.10178265 0.13747966 -0.04689962 -0.03454442 -0.052416795 0.040225465 0.123334575 -0.05999037 -0.14239937 -0.0130538 0.019201955 0.113845645 -0.277695315 -0.118667785 -0.15939111 -0.13662461 0.077643965 -0.04721849 -0.000854985 -0.194394045 0.015737315 -0.034161395 0.03861512 -0.12173956
19712 0.42252341 0.339065125 0.694536085 0.421932175 0.207746785 0.23483023 -0.3024526 0.182024485 0.44827007 0.354210375 0.21875413 0.34318545 0.245638945 0.443964185 0.4445081 0.34829937 0.22615933 0.605963695 0.36061634 0.171894865 0.36841253 0.3541271 0.453694595 0.01940359 0.52299839 0.17206291 0.11238718 -0.305220385 0.37931948
19719 -1.1659242 -1.1101458 -1.3324211 -0.9109282 -1.2034549 -1.1312498 -1.1289434 -0.998277 -1.2417783 -1.1723467 -1.330007 -1.1012789 -1.0550017 -1.0709259 -1.3882466 -1.057138 -1.2412471 -1.3596241 -1.1054851 -1.1712394 -1.0876679 -1.4011095 -1.1284558 -1.3722838 -1.2192373 -1.1759333 -1.3370321 -1.1658663 -1.3557698
19720 0.96859384 0.69879642 0.86143139 0.79976203 0.58492018 0.66182991 0.14803302 0.65802689 0.89215983 0.60110299 0.65121313 0.76669217 0.46096682 0.85545597 0.9313671 0.68826099 0.55074019 1.05405071 0.71400937 0.46730989 0.62813759 0.70984976 0.88778851 0.14961945 0.99257338 0.46012073 0.6411368 0.39574008 0.76186348
19724 0.44933081 0.45674163 0.56336364 0.54200602 0.63356712 0.51318466 0.26681677 0.50955279 0.49940369 0.44203761 0.44937842 0.57689129 0.18108894 0.56675333 0.34466862 0.44132419 0.40167863 0.62470182 0.5610358 0.53698484 0.37025882 0.51126452 0.56357987 0.42919928 0.43969407 0.51501151 0.34674644 0.30254823 0.47343823
19725 -0.0936127 0.12452837 0.14004389 0.13461953 0.15246915 0.05040257 0.36435937 0.23159038 0.21412878 0.1428143 0.12150359 0.1478118 0.16732071 -0.0044056 0.05388774 0.29850505 0.06970466 -0.1477139 0.17062621 0.21209746 0.30485612 0.07348923 0.0913194 0.24921456 -0.2300669 0.14306246 0.04352217 0.20948982 0.0380872
19726 0.47286173 0.48723396 0.14686818 0.86459588 0.55966924 0.53546362 0.73665686 0.80724888 0.47371079 0.6870037 0.50444746 0.63786517 0.73435481 0.56879548 0.42889531 0.54488862 0.6423409 0.00553351 0.77392756 0.6495827 0.66148001 0.38531053 0.50007229 0.55534399 0.02874006 0.67849525 0.72700781 0.70360758 0.12466724
19729 0.14944441 0.390971 0.58543967 0.24288171 0.30509001 0.36135641 0.32748301 0.3075019 0.32726573 0.47040213 0.43251633 0.40990098 0.37174851 0.26455531 0.39380232 0.42996607 0.44697344 0.40912329 0.4834003 0.27136456 0.43623175 0.36178307 0.35572447 0.54649199 0.25538604 0.36432108 0.3665086 0.31555795 0.392371
19730 -0.2898153 -0.1136754 0.09113516 -0.2795601 -0.1870026 -0.1178232 0.06628495 -0.2874373 -0.2655177 -0.0775813 -0.1090581 -0.294107 -0.1388635 -0.4244645 -0.1715311 -0.19954 -0.0401425 -0.3580919 -0.0137045 -0.0983936 -0.1349984 -0.1407896 -0.2209444 -0.1577249 -0.4710641 -0.0865895 -0.2619274 -0.0654323 -0.1361949
19732 0.73350994 0.5164753 0.60834034 0.48619309 0.43998543 0.35936911 0.48039235 0.63706821 0.55236678 0.69212723 0.7345222 0.47265544 0.57439914 0.41608121 0.56095222 0.75310186 0.8592731 0.47114305 0.44813637 0.62239904 0.54859135 0.59925675 0.58307815 0.58848101 0.58121598 0.51834494 0.54014735 0.64442556 0.50607243
19735 0.378783573 0.458869477 0.402616263 0.425570217 0.49383413 0.621158513 0.52315808 0.448784323 0.5627969 0.339127733 0.438491767 0.431281537 0.61112216 0.60968898 0.40266571 0.435405293 0.41144161 0.601809283 0.335286207 0.503552583 0.404341337 0.537967113 0.456041127 0.315363787 0.595311193 0.57431651 0.533798167 0.565776157 0.542971723
19746 0.41276395 0.1918245 0.40816356 -0.0012294 0.01749098 0.63476694 0.35410651 0.17485164 0.55199447 0.22104783 0.39981086 0.06924208 0.39632421 0.41838628 0.28484651 0.33843549 0.397106 0.5713457 0.04377811 0.32263837 0.15231124 0.4147245 0.13828072 0.39548085 0.854421 0.26149225 0.41795748 0.57180956 0.55823014
19765 -1.1008433 -1.0948024 -1.161001 -0.94751505 -0.95537225 -1.0480454 -0.76372175 -1.0699254 -1.11162815 -1.03288005 -0.9640534 -1.05504415 -1.099916 -1.23169655 -0.99703665 -0.9849931 -0.8983799 -1.1795937 -0.94458705 -0.92831985 -1.0534932 -0.99436645 -1.08584385 -0.6956981 -1.1374903 -0.90644635 -1.0191115 -0.92676835 -1.16689425
19775 0.14752284 0.03547369 -0.195877095 0.155500085 0.147018365 0.034039095 0.123477215 0.083616105 -0.00965416 0.11309018 -0.05908695 -0.000375085 0.035546945 0.05793237 -0.02041308 0.100619605 0.270500955 -0.019118255 0.084491055 0.20854255 0.01895428 -0.158283865 0.02856913 0.014283705 -0.113467455 0.14589778 -0.08651558 -0.13095227 -0.11770889
19819 -0.029941 -0.0806235 0.19253863 0.00171605 0.171429 0.12394547 0.26754101 -0.2570138 0.11258337 0.13232536 -0.0278912 0.02519043 0.03188603 0.09579232 -0.0593567 -0.2552525 0.07444449 -0.0796664 0.20027819 0.1002237 0.14592709 0.01400264 -0.1126742 0.18792767 0.07779455 0.20477506 0.07412277 0.20474433 0.10364055
19823 0.02362496 0.03890048 0.02212883 -0.0654047 -0.3076703 -0.252703 -0.0734897 -0.1216831 -0.0001788 -0.0582213 -0.1172776 -0.1999977 -0.2372084 0.11393958 0.08197119 0.12030359 -0.3483719 0.20652104 0.02336365 -0.3149929 -0.0256985 -0.1123251 0.02551577 -0.0731173 0.25427536 -0.3483499 -0.0344316 -0.178469 0.11609113
19826 0.32190074 0.13284013 0.3423686 0.4657315 0.34113505 0.44479955 0.43240875 0.39820592 0.26277227 0.39139851 0.3717508 0.50937737 0.43680608 0.32625218 0.46920869 0.36499333 0.46203954 0.14674148 0.48863756 0.43158747 0.4085484 0.32024379 0.2795181 0.49787065 0.19422557 0.48327966 0.45371664 0.55103165 0.41365626
19876 0.2735153 0.27831266 0.56454074 0.17575496 0.41689133 0.37679354 0.55008567 0.19835313 0.55317854 0.702958 0.47210007 0.7113139 0.64329394 0.32453107 0.51503336 0.60188983 0.57482889 0.18150468 0.47964998 0.50815056 0.40397993 0.55646526 0.22801261 0.57704539 0.4037954 0.67977556 0.25344627 0.51596783 0.52929162
19877 -0.595480305 -0.519128578 -0.637321218 -0.648135968 -0.511958645 -0.384684083 -0.515898313 -0.55758253 -0.530058928 -0.720551983 -0.509142648 -0.52005654 -0.505368578 -0.402801978 -0.562940285 -0.54358407 -0.581933088 -0.315370125 -0.615107965 -0.512334975 -0.652562323 -0.528341283 -0.53481458 -0.61952835 -0.298976963 -0.55242622 -0.595664738 -0.655043573 -0.45025293
19891 0.81662856 0.88967385 0.884414655 0.870685075 0.689266125 0.62158514 0.70043316 0.805449645 0.78688618 0.950738385 0.835731755 0.88087239 0.798934265 0.746686245 0.95495492 0.94080001 0.74642371 0.77697009 0.92813979 0.708228865 0.88639166 0.70385205 0.91021783 0.827920725 0.68290143 0.69099846 0.90700596 0.761981395 0.89387091
19894 -0.3939486 -0.5632679 -0.5758309 -0.5049805 -0.6512949 -0.6445449 -0.56254 -0.4126689 -0.4311864 -0.5697495 -0.5468509 -0.5930499 -0.6895972 -0.4058393 -0.3640234 -0.3621857 -0.603959 -0.4115955 -0.5627915 -0.6170458 -0.6364031 -0.4716539 -0.4531414 -0.5918363 -0.4162454 -0.5748581 -0.4860964 -0.5743449 -0.5190119
19895 -0.1819038 0.17813149 0.13796787 -0.1141865 0.1332785 0.10626098 0.2771373 0.04325119 0.02895931 0.139281 0.16715617 0.10978709 0.03799625 -0.2419664 0.06933344 0.156365 -0.0095055 -0.2639347 0.04871872 0.13830126 0.01925261 0.17400661 0.04213144 0.37439785 -0.1050029 0.11577707 0.01923302 0.34054888 -0.0849161
19933 0.064845877 0.16516474 -0.049037613 -0.16933467 -0.0788663 -0.15162765 -0.69618118 0.133311337 -0.179419357 0.272807657 0.27222977 0.255458593 0.096287547 -0.109825377 0.205718913 0.11530579 0.47522214 -0.982400537 0.122258557 0.085583647 0.123892433 -0.013493977 0.03200755 0.2305254 0.021531037 0.226636023 0.20291968 0.0986732 0.05098818
19941 0.26235278 0.33117567 0.65241414 0.32603887 0.13891897 0.10842995 0.25382139 0.31212467 0.10753302 0.64823382 0.51643595 0.37347911 0.41044821 0.08499586 0.4077296 0.30727099 0.6477267 0.20565813 0.51422498 0.42678256 0.58924811 0.21491149 0.21396241 0.50652639 -0.023083 0.3582722 0.34561207 0.32883499 0.18044139
