Gene	SFA2a	SFA2b	SFA2c	SFA2d	SFA2e	SFA3a	SFA3b	SFA3c	SFA3d	SFA3e	SFA4a	SFA4b	SFA4c	SFA4d	SFA4e	SMA2a	SMA2b	SMA2c	SMA2d	SMA2e	SMA3a	SMA3b	SMA3c	SMA3d	SMA3e	SMA4a	SMA4b	SMA4c	SMA4d	SMA4e
332175 -0.97131215 -1.0165412 -1.09402705 -0.9871089 -0.8915493 -0.88587605 -1.0936615 -0.86828985 -1.09866815 -0.502063975 -1.16428605 -0.97971335 -1.0191042 -0.88386875 -1.1983493 -1.2693566 -1.41815875 -1.02319055 -1.0262777 -0.9864695 -0.9321635 -1.01397625 -0.93245175 -0.84955825 -1.0672388 -0.93895215 -0.92098605 -1.0191795 -0.80830425 -0.73704385
332397 -0.4872489 -0.5269513 -0.2528221 -0.3769937 -0.4025079 -0.2790944 -0.2766522 -0.3983168 -0.1787311 -0.2169386 -0.342009 -0.261364 -0.3174068 -0.3039181 -0.4919689 -0.6018343 -0.4067074 -0.258565 -0.2799735 -0.429631 -0.3171183 -0.3410278 -0.4365903 -0.5025183 -0.2410094 -0.2059168 -0.3405417 -0.3784822 -0.3413706 -0.1719908
332937 -1.143535 -1.2039445 -1.2003018 -1.6548716 -1.4173574 -1.1405187 -1.1765755 -1.2371813 -1.5957754 -1.7070671 -1.4208975 -1.4064047 -1.1117033 -1.4219434 -1.6787681 -0.7430237 -1.353813 -1.2506548 -1.4654551 -1.2976616 -1.6914861 -1.1610249 -0.8332009 -1.0998497 -1.3353098 -1.4172365 -1.2763958 -1.3602824 -1.1537459 -1.3910333
333182 0.01071926 0.16158897 0.03986995 -0.038436 0.23503844 -0.0515929 0.08980198 -0.0119658 -0.2104349 -0.2270986 -0.1246904 0.03388335 0.20161617 0.07644637 -0.0893062 -0.6309748 0.10900041 -0.1371969 -0.1546491 0.0416839 -0.0242824 0.01332223 0.40406375 0.2087332 -0.0840391 0.01448344 0.1804444 0.13768358 0.40251272 0.11789284
333307 -1.0205973 -0.8991629 -1.0319261 -0.926177 -0.9313491 -0.8200877 -0.8308138 -0.8206208 -1.302333 -1.1385489 -0.899951 -0.9860753 -1.1699029 -0.9893547 -0.810194 -0.6136529 -1.475144 -1.092135 -0.8201852 -0.8482086 -1.0876135 -0.8193 -0.785574 -0.8437512 -1.1448573 -0.6993254 -0.9856741 -1.0182136 -0.8048182 -0.9639334
333315 0.56853217 0.69994087 0.72086315 0.55282145 0.83629263 0.75947294 1.00886142 0.83356963 0.6513087 0.58085486 0.95828527 0.89076594 0.46530906 0.65698619 1.10250187 0.85702028 0.68560054 0.65721691 0.70744831 0.70624057 0.73374875 0.56338499 0.78173302 0.68856626 0.84302501 0.40728749 0.52371721 0.79285301 0.76464422 0.48118107
333639 -0.235517825 -0.068385955 0.331701455 0.28411289 0.1078064 0.01977769 0.15504875 -0.15723838 0.40117955 0.13343841 0.28903278 0.093027975 0.26954084 0.22020776 0.09344221 0.23562252 -0.11651501 0.43450576 0.306170425 0.057668965 0.249212985 -0.26469443 -0.217589625 -0.029068475 0.309119905 0.3413891 -0.123057435 -0.241677135 -0.026091175 0.312150465
338320 -0.366126595 -0.347695165 -0.371734055 -0.498812455 -0.516474885 -0.50272224 -0.296988645 -0.39699372 -0.595682315 -0.259192855 -0.49594753 -0.411366095 -0.56672683 -0.60862691 -0.23459677 0.31635898 -0.52528009 -0.593959635 -0.513183675 -0.325986675 -0.76524505 -0.353101655 -0.418164405 -0.445526025 -0.59442336 -0.57298255 -0.38539395 -0.354451615 -0.37387238 -0.65618124
338351 0.58727608 0.72985004 0.56036404 0.48233451 0.95727271 0.72612535 1.00504883 0.92724729 0.58396334 0.57125789 0.92773659 1.08715528 0.64205854 0.50335447 1.17541029 0.84054136 0.67829784 0.41252358 0.58244342 0.85508708 0.73359979 0.57281082 0.942066 0.8514704 0.79792464 0.70284804 0.59896119 0.9451526 0.87678314 0.53534696
338355 -0.1465126 -0.5777254 -0.2012754 -0.1811332 -0.1972101 -0.0244042 -0.2918344 -0.4286312 -0.0667133 -0.4432446 -0.6158964 0.00532264 -0.2735595 0.10154047 -0.5154818 -0.8183047 -0.3798039 -0.1266631 -0.1712391 -0.2878979 -0.2221661 -0.3558724 -0.4387915 -0.3549364 -0.3744751 -0.0702665 -0.0645882 -0.6785236 -0.2448184 0.23567813
338359 1.00060256 1.09768418 0.84489351 1.00010021 0.8406052 1.107876 1.18401012 1.2948776 0.91981258 1.40496014 1.43145666 1.01543537 0.84896348 0.79893411 1.29188172 1.08846027 0.91453781 1.05034013 0.79474498 1.13272029 0.70017005 0.98129877 1.10365915 0.99754585 0.8993839 0.82581896 0.86124246 1.23131186 1.036944 0.69795167
338362 0.20015062 0.04812035 0.31522772 0.22420809 0.02640088 -0.0258464 0.20524488 -0.1264711 0.4056641 0.04648591 -0.0609618 0.06205826 -0.0677702 0.26990377 0.11457456 -0.1051507 0.03850042 0.03850173 0.08722609 -0.0230872 0.01044756 0.18478405 -0.2348034 -0.3443806 0.2300174 0.05716233 0.03769978 -0.1378227 -0.1241129 0.19689639
338367 0.20850455 0.170824055 0.292927815 0.13788913 0.164190915 0.122558125 0.201275015 0.21076567 0.24540842 0.48829964 0.428621575 0.329184845 0.20445288 0.219516745 0.48478113 0.26787966 0.276722465 0.32181312 0.43235966 0.425076945 0.115505315 0.231074865 0.32881888 0.108347415 0.3037569 0.374913785 0.201701685 0.391107225 -0.01603691 0.098387285
338467 -0.8097665 -1.1558203 -0.80981 -0.8854826 -0.6917139 -0.8185707 -0.8804515 -0.7779459 -0.8126558 -1.1614369 -0.9452079 -0.8309529 -0.81555 -0.7270932 -0.8383886 -0.858218 -0.81977 -0.8387179 -0.8963352 -0.5313904 -0.7050539 -1.2763033 -0.9483748 -0.8174499 -0.6693063 -0.8788029 -0.8013999 -0.8160814 -1.0019227 -0.6651154
338523 1.515312213 1.70521454 1.53998741 1.5586076 1.546926153 1.470719503 1.50218166 1.664679043 1.495310147 1.52409912 1.717831983 1.366040997 1.482146657 1.482345637 1.475565253 1.71308431 1.626096617 1.47770753 1.609663087 1.46610792 1.61631894 1.58692555 1.603081783 1.609449513 1.542223903 1.490511067 1.417380453 1.578895433 1.534771253 1.444190517
347708 -0.3749888 -0.1376756 -0.30233805 -0.3892396 -0.28301505 -0.24794265 -0.05611455 0.011198205 -0.50914235 0.004939285 -0.1023948 -0.3894862 -0.4155813 -0.26647325 0.056570775 -0.37788555 -0.3117609 -0.4027449 -0.2798594 -0.46475185 -0.36561015 -0.26394875 -0.1140645 -0.036941325 -0.3921215 -0.31541183 -0.280814 -0.14543717 -0.1618213 -0.42641615
347712 -0.9183754 -0.8471293 -1.0110142 -0.8352158 -0.9013443 -0.7720353 -0.674533 -0.8222425 -1.3842012 -0.4502709 -0.6151186 -0.8045794 -1.0098595 -0.9599797 -0.6912094 -0.5746915 -0.9756632 -2.5047035 -0.8740422 -0.7151328 -0.8486541 -0.8403357 -1.0548294 -0.849678 -0.9720855 -0.7033509 -0.9441136 -0.7781489 -1.0798491 -0.8343737
347722 -1.038815 -1.3008653 -1.2293174 -1.3698401 -1.0448001 -1.1745338 -1.1374999 -1.2825396 -1.2787901 -1.2327931 -1.0822401 -1.2614016 -1.1142045 -1.1256126 -1.1405077 -0.8676386 -1.331462 -1.0032203 -1.2355914 -1.0670962 -1.1093406 -1.2236594 -1.0402771 -1.0217898 -1.2612336 -1.1797021 -1.0009287 -1.2320904 -1.2959173 -1.347135
347740 0.03811435 -0.621317 -0.18994 0.23523203 0.04117825 -0.1656285 -0.5866649 -0.8055968 0.19251056 -0.632325 -1.099825 -0.1191415 -0.0434853 -0.0110539 -0.920102 -0.7681632 0.1351763 -0.0088287 0.00936996 -0.1812171 0.22176082 -0.2032133 -0.6379136 -0.6162021 -0.0263837 0.08231213 -0.0929929 -0.532274 -0.457009 0.23703632
353047 0.52931164 0.70001172 0.63769366 0.52787336 0.45044764 0.57070019 0.6192763 0.65623871 0.51725085 0.49419161 0.36431627 0.52758534 0.23959834 0.64584824 0.42632215 0.65347668 0.61846081 0.58882923 0.52373769 0.40429732 0.64232047 0.59446108 0.65745188 0.64381476 0.48240847 0.47321612 0.56855606 0.67397614 0.6104147 0.47525425
353170 1.04098542 1.16354035 1.08666822 1.07918688 1.06852921 1.26817804 1.16464925 1.28949725 1.05161965 1.29225386 1.29431855 1.08309886 0.9935208 1.18792562 1.22029551 1.22661575 1.01729052 1.09486869 1.12390067 1.16737596 1.0511631 1.12023498 1.13456303 1.13585922 1.08414535 0.94238568 1.15231446 1.10983982 1.22210914 1.03909409
353172 -1.2452891 -1.406856 -1.5131056 -1.0827443 -1.3922733 -1.3214412 -1.5443607 -1.3930376 -1.2844451 -2.0296039 -1.2462777 -1.2549645 -1.2689246 -1.1875504 -1.6109068 -1.7868251 -1.0756531 -1.3335092 -1.5184264 -1.3634355 -1.1361113 -1.5819878 -1.309625 -1.5067835 -1.3825631 -1.2928491 -1.2885601 -1.5138422 -1.2619851 -1.266481
353187 -0.9338666 -1.2076223 -1.1886749 -0.9743146 -0.7883376 -0.8857869 -1.0481173 -1.2231224 -0.9696908 -1.3584367 -1.0661161 -0.958127 -0.8126578 -0.8334791 -1.412894 -1.0196987 -0.8421586 -0.8971742 -1.1023705 -0.9018783 -0.9851047 -1.1534518 -1.0069266 -0.8705409 -1.1100656 -1.0367552 -0.8571909 -1.0364944 -0.8751742 -0.9830113
353190 -0.54793385 -0.5820771 -0.6313708 -0.744909 -0.469299175 -0.73862995 -0.6685896 -0.7394666 -0.6602044 -0.39505485 -0.65960635 -0.6338016 -0.51506336 -0.675218 -0.5518408 -0.70803165 -0.61396325 -0.54641605 -0.53955835 -0.66644185 -0.7389411 -0.47039065 -0.47070865 -0.55542305 -0.66214705 -0.70687155 -0.64896235 -0.53795455 -0.59918415 -0.6836838
353258 -0.5851426 -0.3743346 -0.3937938 -0.3997196 -0.6739875 -0.5461556 -0.2328483 -0.4519071 -0.5033935 0.4864858 -0.1641215 -0.5756088 -0.6592928 -0.567627 -0.3219573 0.46691296 -0.5000937 -0.5658083 -0.3374329 -0.41767 -0.6537479 -0.3110827 -0.6288679 -0.3903833 -0.4876038 -0.7183229 -0.5440982 -0.4613595 -0.4916751 -0.6996961
353282 0.22911769 0.13355906 0.16633016 0.19081596 0.17597501 0.20914394 0.28752407 0.16919337 0.22908478 0.09608169 0.2856612 0.30656986 -0.0200706 0.08693115 0.21263989 0.08461251 0.22587215 0.21450194 0.14974478 0.12207611 0.14840166 0.07088379 0.14639549 0.12047996 0.24859074 0.15204785 0.08936362 0.2583692 0.24786252 0.17480703
353502 -0.8433869 -0.9216205 -0.7150595 -0.8241876 -0.832412 -1.0036448 -0.7163027 -0.6746368 -0.8603535 -0.7100594 -0.9445923 -0.9037649 -0.8551339 -0.8323987 -0.7190118 0.07488752 -0.8439613 -0.8425334 -0.6327564 -0.791743 -0.9659485 -1.0441204 -1.0362496 -0.7093493 -0.8447437 -0.9783481 -0.8764431 -0.7064783 -0.7816629 -0.8040659
360213 0.97162816 1.09746412 1.18305975 0.99124483 1.07960982 1.18455991 1.13502608 1.2778542 1.05479872 1.45555163 1.26304297 1.02325872 1.08762496 1.0774572 1.11910241 1.04172103 1.0376037 1.16278428 1.00300585 1.13311127 0.88957906 1.12235125 1.16691129 1.03993247 1.07587183 0.99538554 1.19987356 1.36090336 1.24846858 1.09820781
378702 0.130183285 0.430076535 0.23276113 0.19447215 0.122363965 0.205295995 0.29437936 0.37605945 0.051338395 0.086498635 0.16637457 0.222324845 0.12400051 0.25844278 0.059094385 0.22987808 0.2900936 0.07208483 0.141940005 0.096928375 0.29510008 0.21117641 0.46054133 0.39250664 0.094366345 0.124352955 0.24586237 0.339067665 0.417747065 0.30262329
380601 -0.418756733 -0.627998467 -0.420899733 -0.444033233 -0.448746833 -0.2935721 -0.561249633 -0.483087533 -0.379776233 -0.5047159 -0.548613767 -0.4689615 -0.2729418 -0.405954967 -0.562562 -0.382872203 -0.413409933 -0.340076567 -0.577113333 -0.3725164 -0.379785 -0.468032133 -0.487266733 -0.516069367 -0.427439433 -0.2886784 -0.367529333 -0.538012167 -0.4647333 -0.34967164
380664 -0.7932303 -0.6670896 -0.4609037 -0.7156922 -0.7006851 -0.4428491 -0.2583604 -0.4344688 -0.6687177 0.09791481 -0.3429658 -0.433111 -0.5587716 -0.6127979 -0.241526 0.047825 -0.461925 -0.7817997 -0.434196 -0.5840833 -0.5997659 -0.8775708 -0.6378594 -0.5117651 -0.28803 -0.6269811 -0.5954215 -0.7346145 -0.9812874 -0.6153273
380712 0.25595645 -0.0106442 0.39087208 0.52097364 0.45666906 0.43698371 0.23694948 0.12758094 0.64547134 -0.0751576 0.01411979 0.54725353 0.29246584 0.67243687 0.09982482 -0.2248739 0.33580093 0.34646097 0.28528658 0.23962139 0.45819926 0.02570315 0.11500284 0.19006055 0.41842381 0.42224977 0.44884316 0.16774842 0.30291637 0.74621851
380752 -0.3888704 -0.6778347 -0.5307058 -0.70518575 -0.4322596 -0.6086626 -0.6885339 -0.66407625 -0.5639995 -0.9500316 -0.7026324 -0.60495615 -0.3875387 -0.51936855 -0.5959504 -0.61033845 -0.5930631 -0.50373275 -0.63016135 -0.4448794 -0.48722735 -0.58791965 -0.49430845 -0.43787665 -0.59201865 -0.4271326 -0.4820671 -0.525564 -0.66348235 -0.6434983
380753 -0.70883935 -0.6840409 -0.81621005 -0.7904831 -0.764954 -0.7084641 -0.58212205 -0.4191454 -0.95757685 -0.05935637 -0.55331655 -0.7539204 -0.7770326 -0.74232575 -0.53418615 -0.7349594 -0.7892704 -0.77148915 -0.63077095 -0.7112618 -0.7711666 -0.66870845 -0.50302205 -0.66281705 -0.82509915 -0.59908505 -0.6979762 -0.57654275 -0.5509612 -0.85902125
380773 0.05990728 -0.031999275 0.027369865 0.045498105 0.149664255 0.02589576 -0.1689994 -0.036526295 0.144468615 -0.6377581 -0.33322705 0.016753825 0.065060745 0.07652336 -0.5146888 -0.56944825 0.26116332 0.08948136 -0.12668383 -0.075228815 0.09524789 -0.088710145 0.12282271 0.071551675 0.01330807 -0.086283675 0.00860846 -0.00201354 0.08654936 0.192611605
380863 0.34865923 0.511294195 0.19803572 0.265025975 -0.04699642 0.202379175 0.361490235 0.347169635 0.111212775 0.70934821 0.51776517 0.201871595 0.07679765 0.08773071 0.462423425 0.316229975 0.13014096 0.09165883 0.274237645 0.18606867 -0.126015485 0.4056885 0.359845775 0.478735665 0.279760345 0.21582115 0.334530735 0.215552285 0.026944065 -0.29032581
380921 0.95858936 0.95637253 1.15392151 0.58474988 0.86782012 0.7098586 1.05769574 1.23659119 1.10804303 1.3238124 1.57371032 1.30282095 0.90032016 0.82591321 1.30355868 1.12072661 1.10825257 0.93410524 1.12978192 1.41281006 0.54686399 0.85607675 1.17876999 0.86673037 1.14616398 1.05927634 0.93874585 1.26637815 0.74704639 0.56507895
380928 0.52121682 0.76938421 0.522777025 0.539218495 0.581380005 0.35414536 0.60928253 0.619825695 0.544303865 0.185378115 0.37317491 0.37326184 0.58361134 0.456277135 0.66492562 0.653061235 0.635851795 0.556077515 0.46410511 0.62365674 0.61690707 0.56476424 0.61512444 0.752241695 0.340440895 0.501168495 0.55152858 0.674338525 0.62014416 0.325907105
380959 -0.657477233 -0.496059607 -0.717983633 -0.7297062 -0.52200048 -0.593833733 -0.452738657 -0.59246375 -0.700383733 -0.633173333 -0.644918333 -0.6505047 -0.493665817 -0.586329733 -0.583246633 -0.602085 -0.655114433 -0.683356033 -0.709023067 -0.5971696 -0.676565033 -0.564491867 -0.575958187 -0.50674155 -0.692416433 -0.635452467 -0.44562195 -0.37822293 -0.436051517 -0.56621458
380993 -0.9310054 -0.8293825 -0.3504272 -0.4785954 -0.4754049 -0.7280084 -0.7660833 -1.2278818 -0.067169 -0.418317 -0.9031951 -0.4764905 -0.4395986 -0.4083607 -0.9176494 -0.4924599 -0.6945762 -0.4436652 -0.5549799 -0.581623 -0.4056445 -0.6447283 -0.7203103 -1.0693674 -0.3863076 -0.3217785 -0.7539602 -0.8190903 -0.6625109 -0.3878103
381077 1.4515881 1.19405688 1.25290518 1.24768034 1.40156543 1.41647675 1.33256212 1.40259285 1.01596642 1.42598983 1.67139077 1.21021622 1.26209109 1.15049711 1.62787275 0.85364593 1.25843952 1.23889856 1.39099616 1.45151482 1.29906186 1.29093548 1.2783845 1.33365875 1.23792521 1.28917601 1.21387161 1.25094045 1.19568631 1.188144
381101 0.1942113 0.50616228 0.51398487 0.30647227 0.27663522 0.45422503 0.62248939 0.60740924 0.27884884 0.48728711 0.60086873 0.43667516 0.24562489 0.37828547 0.70695629 0.44891722 0.24178537 0.38770532 0.39292591 0.38486512 0.23689186 0.43174905 0.48161685 0.58993998 0.29278004 0.11123078 0.29726269 0.53441349 0.65340829 0.30284352
381126 -0.7097791 -0.560541345 -0.600649105 -0.7482246 -0.63930696 -0.67930544 -0.697846715 -0.651256285 -0.89627105 -0.406907515 -0.620739465 -0.746888495 -0.722178935 -0.721042395 -0.567253185 -0.41958589 -0.6355787 -0.71118568 -0.59909007 -0.7258618 -0.770290475 -0.815370345 -0.589287735 -0.661742375 -0.66913045 -0.79881015 -0.716911185 -0.876198425 -0.65973454 -0.78133543
381305 -0.07496305 0.07495303 -0.00013497 -0.008737795 -0.084358905 -0.09125519 0.04551222 0.012723665 0.020569125 0.20134634 -0.079625565 -0.11553671 -0.043616555 -0.139171245 0.06729858 0.075572315 -0.231539435 -0.17441182 -0.01271197 -0.08952741 -0.045524375 -0.15416994 -0.020958095 0.191886535 -0.06210085 0.065302255 0.00276016 -0.05264188 -0.041117205 -0.007876665
381314 -0.8558589 -1.0767651 -0.9380069 -1.0333528 -0.64618355 -0.8604623 -1.0294116 -0.8525651 -0.84493805 -1.1109291 -0.93961945 -0.8985997 -1.0558322 -0.7567313 -1.0157871 -1.2476806 -0.89627155 -0.89004835 -0.89799385 -1.0333095 -0.75211315 -0.99562845 -0.8561284 -0.81161795 -0.98404055 -0.8077657 -0.8601629 -0.98069415 -1.0188528 -0.81822935
381318 -0.612748 -0.5570809 -0.4783154 -0.5665277 -0.5070171 -0.6441405 -0.4637129 -0.5609116 -0.4590646 0.32750714 -0.7508679 -0.6228696 -0.5600195 -0.4564607 -0.6733916 -0.7298969 -0.5863507 -0.4655386 -0.4812322 -0.377775 -0.497037 -0.4324832 -0.5126122 -0.6813719 -0.527057 -0.3156392 -0.5377027 -0.6200807 -0.551546 -0.4611512
381339 -0.4671827 -0.3585778 -0.701729 -0.5206007 -0.3942277 -0.2850704 -0.2761814 -0.3762331 -0.5058225 -1.8825448 -0.2493507 -0.0945797 -0.4447222 -0.3132731 0.03164056 -0.4731964 -0.4706894 -0.2843828 -0.3501895 -0.4110926 -0.2844308 -0.5548154 -0.3265807 -0.3399643 -0.3172518 -0.4873148 -0.2281825 -0.3603403 -0.2682623 -0.3330201
381371 -1.1518543 -1.2066171 -1.4355012 -1.2282668 -1.2453796 -1.3253866 -1.1411276 -1.3393835 -1.1958872 -1.7851619 -1.4026246 -1.4567325 -1.3330913 -1.383129 -1.2758943 -1.264069 -1.5290111 -1.2938124 -1.6006365 -1.3428054 -1.3670253 -1.3667015 -1.2663573 -1.3945834 -1.3318276 -1.3469638 -1.3437164 -1.0451573 -1.1738855 -1.2112961
381411 -0.23855875 -0.413495 -0.35023565 -0.154409805 -0.12945515 -0.19012025 -0.48223465 -0.37986235 -0.052894815 -0.6583263 -0.51853435 -0.25164445 -0.08361274 -0.11006859 -0.4756448 -0.42119315 -0.284707355 -0.035086975 -0.37498805 -0.231731 -0.00543628 -0.38275125 -0.31535795 -0.2924295 -0.25620485 -0.022574565 -0.18729205 -0.342833 -0.2158185 0.082029195
381413 -1.1205061 -0.7918168 -1.2159613 -0.7641267 -1.2406527 -0.8837599 -1.0412114 -0.9341802 -1.1754913 -0.2637791 -0.9379574 -0.9153157 -1.3845029 -1.0361357 -1.0297343 -0.5592778 -0.8924686 -1.2498844 -1.0058638 -1.1161398 -1.1067566 -1.0873945 -1.1628857 -1.0009855 -0.9550877 -1.1035504 -1.0179572 -1.2868139 -0.8960867 -1.1067701
381418 -0.1210714 0.19300222 -0.0912148 -0.39539 0.10663099 0.14841656 0.23161451 0.27549333 -0.5356307 0.45072001 0.15331669 0.11057328 -0.3092453 -0.3274616 0.13425624 0.10852107 -0.5001513 -0.3383803 -0.2922637 0.08682291 -0.1636397 0.05237076 0.27416689 0.29881866 -0.3513984 -0.3934793 0.13714192 0.06911795 0.3778978 -0.2499517
381511 -1.0095216 -1.0685463 -0.9448989 -0.7828007 -1.0061341 -0.9125813 -0.927554 -1.2477609 -0.8464605 -2.8689913 -1.1653417 -0.8369554 -0.9821958 -0.9202978 -0.6047169 -0.3503966 -0.938249 -0.9386716 -1.0755225 -0.9048288 -0.9373049 -0.8171673 -1.1415841 -1.1218543 -0.9613111 -0.8487376 -0.7606572 -0.9112942 -0.8198434 -0.8770579
381560 -0.7465566 -0.9916501 -0.843222 -0.9123819 -0.787909 -0.6483841 -1.0005474 -0.8071798 -0.9789272 -0.9480042 -0.6549663 -0.840987 -0.8771564 -1.1334372 -0.4962551 -0.9435418 -0.7453445 -1.0308589 -0.8236538 -0.7693391 -0.8303733 -0.9907498 -0.9870199 -0.8305476 -0.9605039 -0.8762308 -0.7627579 -0.8345817 -1.201635 -0.9360183
381569 -0.4771589 -0.4352 -0.5118807 -0.5581952 -0.4707787 -0.3649771 -0.3537791 -0.2610445 -0.5153886 -0.1365729 -0.1938655 -0.7949885 -0.5574654 -0.5151635 -0.0643566 0.22977692 -0.5182429 -0.4388117 -0.4531802 -0.3694626 -0.6547701 -0.4843055 -0.3133049 -0.3808353 -0.2753887 -0.4718734 -0.6604829 -0.3139069 -0.5623195 -0.4020229
381570 0.14496179 0.6759125 0.10484435 0.07543535 0.17887088 0.39797951 0.69436281 0.81587374 -0.1153058 0.37421123 0.62877224 0.54918047 0.22719355 0.22266235 0.70580081 0.59708149 0.24699869 0.02946103 0.16735335 0.37494976 -0.0014505 0.40646244 0.67123184 0.64206254 0.09053142 0.13416744 0.34029161 0.71612156 0.81707057 0.13466502
381590 -0.7832761 -0.8544582 -0.7208413 -0.8507445 -1.0350584 -0.9392484 -0.7877713 -0.7185006 -0.8886927 -0.7933962 -0.5268646 -0.9016461 -0.8066904 -0.9261871 -0.8256876 0.16576126 -0.9493995 -1.0015808 -0.7360181 -0.7906448 -0.9751596 -0.580694 -0.8069279 -0.8666541 -0.9033745 -0.814702 -0.9341313 -0.8656241 -0.8571243 -1.0500679
381626 0.36922208 0.853342 0.51362571 0.45988684 -0.0390194 0.47821711 0.6553132 0.87980678 0.44343484 0.87389236 0.79092315 0.4299878 0.5502861 0.21942743 0.95970227 0.82133871 0.36363619 0.37576734 0.48571743 0.70594582 -0.0768116 0.65744202 0.64966153 0.66350889 0.61051296 0.42771582 0.46170082 0.59633719 0.3734472 0.03923192
381654 -0.9570731 -0.9518519 -0.9608373 -1.3031862 -1.0699946 -0.8538096 -0.880347 -0.6946742 -1.1494408 -0.6745988 -0.5118447 -0.7623657 -0.9234973 -1.2717685 -0.5248969 -0.6685169 -0.9262643 -1.0792678 -1.0928861 -0.9671526 -1.0203196 -1.1496184 -0.8479494 -1.006769 -0.7982141 -0.9416253 -1.086365 -0.8915792 -0.8957284 -1.0693734
381668 -0.5148374 -0.9737862 -0.690084 -0.484691 -0.6690077 -0.4817983 -0.8712191 -0.7736618 -0.4450443 -0.7679156 -0.9769868 -0.614189 -0.5303914 -0.5086176 -1.0052151 -1.255041 -0.5327906 -0.4610406 -0.6656076 -0.6001239 -0.623527 -0.8164432 -0.8859382 -0.8877097 -0.4929458 -0.4285484 -0.6153583 -0.7504321 -0.6558345 -0.5292868
381693 1.07735385 1.14141464 1.0390841 1.02696484 0.83709519 1.14091569 0.98063958 1.23841538 1.04297265 1.55979094 1.37426506 1.13200231 1.03084062 0.94283154 1.20618473 1.19818581 1.00722689 1.14435846 1.13900731 1.37337405 0.68398241 1.14891118 0.89284586 1.00812117 0.84879782 0.98014389 1.04211499 1.27580497 0.92517671 0.68244934
381759 -1.10077035 -1.004343 -1.0783891 -1.19564445 -1.2618422 -1.0173025 -0.99515905 -0.6760926 -1.06474945 -0.58206035 -0.8570619 -0.9639128 -1.1648628 -1.1709672 -0.8253431 -0.67069335 -1.08986755 -1.25225545 -0.9938618 -0.9922406 -1.16143945 -0.8236428 -0.87233445 -1.1446304 -1.0307246 -1.08615045 -1.12198085 -0.97033745 -1.16601415 -1.39533735
381760 -1.5848334 -1.5295488 -1.684332 -1.9507095 -1.2963617 -1.6561293 -1.5131434 -1.3375019 -2.0078063 -1.5849977 -1.501331 -1.5714169 -1.5510588 -1.5229777 -1.2258346 -1.303889 -1.5248971 -1.842783 -1.5143996 -2.4051716 -1.5737112 -1.4627319 -1.5639113 -1.323924 -1.6565123 -1.6648579 -1.7982587 -1.4339082 -1.412833 -1.7352699
381785 0.16712987 0.23003959 -0.00769 -0.0418623 0.53305878 0.15903742 0.26035516 0.22083813 -0.0127633 -0.2981271 0.00912376 -0.0580804 0.41048681 -0.0422458 -0.0460182 0.15050438 0.2773126 0.15107072 -0.1212683 0.43579697 0.19596444 0.06648243 0.39189685 0.28352168 -0.0077436 0.23523314 0.21585351 0.27088522 0.38473958 0.33573082
381801 0.141494945 0.026955615 -0.05441638 -0.20427824 0.19274036 0.18536605 0.11512968 0.065154715 -0.050521135 -0.29763246 -0.101594775 0.015631345 0.11586486 0.00699533 -0.09922047 -0.12176601 -0.09758493 -0.00048939 -0.242584005 0.086235905 -0.012720375 0.00039042 0.156805285 0.11548973 -0.04056098 0.04154585 0.10443208 0.113693465 0.303195345 0.08242401
381802 -0.4065079 -0.1520429 -0.2404518 -0.3807271 -0.2526697 -0.234972 -0.237734 -0.1850835 -0.4957215 -0.2597047 -0.0660185 -0.346464 -0.4188447 -0.1905857 -0.1072278 0.29947013 -0.4556544 -0.22997 -0.2230459 -0.2494337 -0.2950967 -0.1842879 -0.2074437 -0.1479877 -0.2925259 -0.2108194 -0.2703749 -0.1722602 -0.2027188 -0.4551784
381813 -0.5923921 -0.9907679 -0.9633438 -0.6269883 -0.9162693 -0.705799 -0.7809406 -0.9373754 -0.812557 -0.4387813 -0.5742953 -0.7807571 -0.6975012 -0.6829416 -0.861492 -0.661173 -0.6614754 -0.8271187 -0.7084684 -0.6849289 -0.7951077 -0.6192807 -1.1134607 -0.8217917 -0.7744486 -0.5250429 -0.6021815 -0.968116 -0.9916097 -0.6522443
381820 1.13351169 1.09465924 1.34896644 1.24162029 1.28605523 1.33442306 1.34781055 1.1523905 1.31716231 1.20049995 1.13871091 1.30575639 1.25314385 1.28425895 1.20513592 1.06510339 1.15556025 1.19795266 1.35807044 1.29475143 1.22087065 1.26718744 0.96124801 1.10864762 1.25853454 1.26918036 1.26690171 1.22844738 1.24474349 1.36435404
381852 -1.3990138 -0.9110275 -1.5174252 -1.429828 -1.2886196 -1.3546704 -1.3401594 -1.0173337 -1.2976509 -1.1915868 -1.1499316 -1.5188735 -1.0932466 -1.426375 -1.2191169 -0.9816339 -1.346729 -1.2850883 -1.3087597 -1.1010837 -1.3621813 -1.1040381 -1.0218943 -1.0342933 -1.2774369 -1.3189508 -1.4196856 -1.085431 -1.247323 -1.4196403
382030 0.11173089 -0.2573821 0.02393064 -0.0501585 0.31707986 0.26761316 -0.1533746 0.0371847 0.13528046 -0.1272069 -0.1858888 0.12886776 0.07110737 0.38490961 -0.1325925 -0.3293685 -0.0164418 0.27369577 -0.0267249 0.02124637 0.31790692 -0.1123543 0.20769248 0.2883085 0.03785957 0.19462388 0.04051964 -0.0082468 0.12947456 0.42114119
