Gene	KFA2a	KFA2b	KFA2c	KFA2d	KFA2e	KFA3a	KFA3b	KFA3c	KFA3d	KFA3e	KFA4a	KFA4b	KFA4c	KFA4d	KFA4e	KMA2a	KMA2b	KMA2c	KMA2d	KMA2e	KMA3a	KMA3b	KMA3c	KMA3d	KMA3e	KMA4a	KMA4b	KMA4c	KMA4d	KMA4e
Gene	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24
11690 -0.4960229 -0.545396 -0.5306203 -0.9157706 -0.810635 -0.9804294 -0.4904175 -0.4981736 -0.6332517 -0.9557026 -0.5175716 -0.8117902 -0.8902254 -0.6982283 -0.7278216 -0.5177404 -0.4464927 -0.8146024 -0.7539043 -0.7764096 -0.7810797 -0.8668525 -0.6974826 -0.8253911 -0.6694975 -0.8201372 -0.8682169 -0.6190898 -0.2888364 -0.8364735
11692 0.3360587 0.04944457 0.23690992 0.14674828 0.04975031 0.3553571 0.06547561 0.30123165 0.22926853 0.19040525 0.27139166 0.28098879 0.39289994 0.28204438 0.40043917 0.02165109 0.40988863 0.28531141 0.22417865 0.28029159 0.29017579 0.23387905 0.41658353 0.28961607 0.15701032 0.2949749 0.18765108 -0.0440307 0.17149818 -0.0431106
11720 0.05664587 0.4021808 -0.1093363 -0.0993809 -0.0849083 -0.0458331 0.04414964 -0.0167264 -0.0909463 -0.2591502 0.38133128 0.06950078 -0.0493809 -0.0556419 0.19991639 0.22181441 -0.1234295 -0.1131912 0.01945535 -0.0386003 -0.2651618 -0.0063958 0.07047355 0.19749797 0.06985212 -0.2852067 -0.0735487 0.01203276 0.13175635 -0.0406046
11732 -0.44120555 -0.8791953 -0.4383579 -0.29878435 -0.4593865 -0.48296415 -0.44882425 -0.43772905 -0.3726368 -0.2719021 -0.72976655 -0.44612365 -0.47151055 -0.4285146 -0.428182 -0.8273281 -0.42893305 -0.33917295 -0.539898 -0.168636 -0.16943724 -0.4730906 -0.6185868 -0.62552715 -0.5467821 -0.2590311 -0.4987883 -0.68856545 -0.721719 -0.3291346
11735 -1.629848067 -1.591037367 -1.741738067 -1.6826913 -1.618824467 -1.7168389 -1.74092915 -1.509742833 -1.598318017 -1.542173273 -1.9739839 -1.571086533 -1.602207 -1.109191067 -1.343945713 -1.5895532 -1.737283233 -1.593515753 -1.737290267 -1.587006233 -1.718640573 -1.669010667 -1.591988933 -1.763300967 -1.671310967 -1.670252933 -1.523608333 -1.5655982 -1.751618667 -1.4460436
11736 -1.258711533 -1.014216267 -1.3729805 -1.207057567 -1.207161533 -1.162612 -1.128255767 -1.1519554 -1.102986867 -1.373173367 -1.057081333 -1.3027326 -1.174978367 -1.164508267 -1.3666166 -1.114672233 -1.3342783 -1.0355832 -1.122408967 -1.2906293 -1.312444033 -1.1254328 -1.208930567 -1.264302867 -1.140469867 -1.225806567 -1.103482967 -1.061776 -1.127696133 -1.2267401
11737 0.13407197 0.05145328 0.33636532 0.21740098 0.1783054 0.3276162 -0.0233338 0.18289293 0.43756401 0.29073098 0.29443228 0.13734686 0.14142816 -0.0099634 0.01576218 -0.3360579 0.33380408 0.23980648 0.36704289 0.12935496 0.35800869 0.25729425 0.16033769 0.19548007 0.48417057 0.41544045 0.35703771 0.29343022 0.30124304 0.1360089
11744 0.28236475 0.31628266 0.26986568 0.58268326 0.33134543 0.1301682 0.48810946 0.42299791 0.36717186 0.28214679 0.60571927 0.32362736 0.29556935 0.44079628 0.45543397 0.38516374 0.32589238 0.48188217 0.33982425 0.39656807 0.23622332 0.43241621 0.12290757 0.35452065 0.66796229 0.26727229 0.25178889 -0.1437963 0.30690135 0.31732311
11745 -0.7283853 -0.541334 -0.8707804 -0.6979722 -0.5579303 -0.6746392 -0.8275269 -0.6469783 -0.5308997 -0.807038 -0.7010178 -0.7749151 -0.6536815 -0.7264174 -0.2556756 -1.0035724 -0.7562808 -0.7006145 -0.6112623 -0.6132203 -0.7408581 -1.0956289 -0.5454165 -0.7155817 -0.8258969 -0.7198026 -0.7909228 -0.581463 -0.908635 -0.6759955
11746 -0.400959 -0.3260398 -0.1761689 -0.4439022 -0.2632394 -0.2736907 -0.4578371 -0.2685809 -0.2127656 -0.3076379 -0.330698 -0.2322367 -0.2112576 -0.3972879 -0.2320711 -0.3809536 -0.5501988 -0.3877149 -0.1862155 -0.3777603 -0.5256287 -0.1364121 -0.4330769 -0.2520418 -0.3156139 -0.3434984 -0.2991551 -0.3777708 -0.5582975 -0.2672577
11747 -0.4198068 -0.2980646 -0.2982121 -0.619766 -0.2249258 -0.4160123 -0.2651293 -0.303868 -0.6475217 -0.7443837 -0.4017292 -0.2701077 -0.2779166 -0.4022342 -0.3054817 -0.1473073 -0.7438957 -0.3283234 -0.0989265 -0.2086694 -0.5428687 -0.3579912 -0.188256 -0.0660282 0.01022524 -0.1496531 -0.296297 -0.4781301 -0.2715771 -0.3611907
11749 -0.114875423 -0.142081867 0.036515857 -0.13421717 -0.085424883 -0.01686341 -0.134646933 -0.194863273 -0.025957457 -0.098134707 -0.231951467 -0.044570313 -0.08092428 -0.164889863 0.027662717 -0.132432423 -0.093183107 -0.092240633 -0.18308111 -0.074311713 -0.10936616 -0.185059533 -0.19752438 -0.270347757 -0.18338189 -0.098636793 -0.035774647 -0.13748242 -0.147838447 -0.13374325
11750 -0.703233543 -0.67910999 -0.657104343 -0.56128655 -0.632776275 -0.54246718 -0.606849963 -0.632079858 -0.596570115 -0.611500423 -0.718757748 -0.439974115 -0.592426008 -0.538595375 -0.565039278 -0.417236618 -0.641088338 -0.53832476 -0.49042991 -0.571509015 -0.596235245 -0.614462823 -0.544062278 -0.559845738 -0.528065175 -0.568186225 -0.539190473 -0.577647433 -0.671459063 -0.56232664
11757 -0.3638552 -0.3332168 -0.5796499 -0.2267734 -0.2221685 -0.1118262 -0.5958222 -0.3677412 -0.2236212 -0.2315588 -0.4121133 -0.3018932 -0.2821161 -0.2022228 -0.4762615 -0.5505496 -0.4286893 -0.3319229 -0.1728175 -0.3623414 -0.2656913 -0.2972677 -0.219995 -0.4447216 -0.1318896 -0.2564814 -0.3579199 -0.1497149 -0.3570718 -0.5082782
11758 0.99271538 0.82846754 1.05238818 0.89711308 1.00980554 1.15629402 0.92231788 0.90910343 0.90482099 1.03335133 0.83801895 0.82615759 0.99973886 0.97453774 1.04796745 0.8794679 0.87512986 0.8324773 0.94783233 0.77672908 1.04212832 0.82653086 1.02192172 0.8935858 1.06175935 0.96640541 0.86804853 0.85034824 0.93178965 0.69903093
11765 -0.29974887 -0.794263473 -0.35710659 -0.3629668 -0.533954723 -0.463219133 -0.486955237 -0.292041063 -0.52336117 -0.340528087 -0.375595973 -0.478992077 -0.474758523 -0.4646513 -0.55905903 -0.50187543 -0.313462273 -0.447231317 -0.432641843 -0.402711523 -0.303033397 -0.36414148 -0.333435783 -0.39886857 -0.420603923 -0.44425533 -0.368894273 -0.4806283 -0.453540103 -0.345243627
11767 -0.0527686 -0.1168448 -0.0303197 0.17361449 -0.163731 0.13907129 -0.1818219 0.05589153 -0.2329311 -0.640386 -0.0721729 -0.5271483 -0.3920411 0.02658961 0.18795737 -0.26333 -0.5578893 0.1389364 -0.0775599 -0.1038526 -0.1086601 -0.0421302 -0.0527172 0.19564972 0.08026417 -0.0361613 0.01917018 -0.1739854 -0.0268252 -0.2774243
11768 -0.044662445 0.02259873 -0.007023825 0.18017072 -0.178796065 0.115706985 -0.148760545 0.12055597 0.111055675 -0.02488286 -0.174320765 -0.07084859 -0.050498745 0.074957565 0.10290402 -0.118514835 -0.048058675 0.08949872 0.012626455 -0.104457175 -0.078225205 -0.18385369 -0.377389525 -0.07438744 0.223559335 -0.03633344 -0.06853686 -0.00572181 -0.156740475 -0.11520987
11769 1.32089851 1.25810523 1.19658326 1.18985803 1.16431568 1.39156364 1.27965184 1.08548134 1.11202617 0.73193687 1.29115392 1.25198574 0.97994843 1.28292843 1.24039527 1.37010029 1.73670615 1.34823019 1.25002901 1.19365407 1.01478618 1.22713138 1.08161673 1.26506813 1.47231936 1.2358615 1.22817977 1.06750794 1.27207782 1.19175024
11771 0.47561049 0.59211725 0.66676508 0.72565397 0.67531348 0.40710133 0.51318066 0.23127833 0.18855266 0.49720963 0.2050034 0.47640991 0.65826738 0.58151924 0.33756313 0.7753671 0.36603446 0.39366545 0.57227442 0.7478478 0.36669097 0.57874426 0.31684105 0.44726543 1.01597931 0.38255727 0.51600881 0.19597717 0.44901261 0.42111525
11772 0.59460542 0.477175675 0.59866981 0.493960915 0.438314525 0.601553735 0.526277935 0.73838449 0.793989785 0.690990925 0.53529531 0.477298405 0.490148315 0.52875954 0.704973805 0.30941755 0.4689317 0.61321029 0.658879295 0.56126784 0.79025772 0.472652615 0.577631935 0.554183335 0.531568645 0.71354729 0.52980151 0.62113192 0.25808199 0.534993265
11773 -0.17082829 0.078516225 0.12757063 -0.113493965 0.01642554 0.390878845 -0.183111645 -0.07463748 0.21608701 -0.221605125 -0.0287056 0.054305195 0.0492093 -0.03465446 0.087796135 0.01203252 -0.294755585 0.03304537 0.197686195 -0.06620499 0.07110621 -0.09654843 0.055305725 0.12409306 0.19250269 0.071584055 0.028147515 -0.26081538 0.08605813 -0.11172579
11774 0.32238074 0.14675434 0.35663717 0.30424433 0.380207203 0.160464437 0.212915963 0.490829167 0.484355023 0.428472243 0.38656001 0.27164821 0.304574757 0.17949365 0.159909653 0.148706437 0.446890297 0.38239837 0.335325977 0.306811423 0.57636277 0.178014793 0.3832129 0.263211693 0.075844797 0.33901447 0.343728007 0.29541829 0.124396037 0.605285273
11775 0.25262053 0.28701871 0.38789501 0.14855203 0.09365445 0.27737265 0.13218831 0.27468104 0.43853634 0.47232036 0.16649723 0.13328806 0.17956746 0.37740133 0.28672779 0.27010215 0.1917886 0.33259845 0.32540203 0.09015424 0.23809766 0.13629257 0.21003603 0.19170372 0.32516394 0.27680443 0.19316614 0.36266389 -0.0149121 0.2459603
11776 0.02711447 -0.1308823 -0.2366944 0.142274 -0.022114 -0.0727529 -0.1698406 -0.0268043 -0.1197862 -0.2292211 0.08599638 0.03450112 -0.0023524 0.01092588 0.06771808 -0.1322033 -0.1002957 0.03694668 -0.0711864 -0.1334754 -0.1088547 -0.0011015 -0.1467187 0.06569019 -0.0823563 -0.0177135 0.03525647 0.22074789 -0.2151575 -0.0080251
11777 -3.0223456 -2.1025791 -3.4214571 -3.5019511 -3.1294803 -2.6910418 -2.6978877 -3.3660587 -3.2776633 -3.8476915 -3.3083916 -3.1913287 -3.4153305 -3.3041853 -2.6294244 -2.4218563 -3.2024993 -2.4659765 -2.8364945 -3.7192495 -2.2195727 -2.7565717 -2.8542214 -2.6090994 -3.2201458 -3.1818663 -3.3697593 -3.1666515 -2.4043383 -3.3229311
11778 0.34920745 0.49446947 0.29446195 0.19810031 0.1609377 -0.0181555 0.27966255 0.18984427 0.05099622 0.20112533 0.2226585 0.4309324 0.29367797 0.28890836 0.30692563 0.43713771 0.18869725 0.3213464 0.17182484 0.36668534 0.19021117 0.04822911 0.53226042 0.54162332 0.56363637 0.30378499 0.34568868 0.32825864 0.25772959 0.2809711
11782 -0.2805182 -0.6557481 -0.1857911 -0.2982579 -0.4424719 -0.4144386 -0.4959862 -0.3967839 -0.3230318 -0.269912 -0.4744867 -0.2644247 -0.3506209 -0.3365076 -0.2259582 -0.8472204 -0.1264143 -0.0670428 -0.7125863 -0.2908842 -0.2856629 -0.3284102 -0.2734423 -0.5259613 -0.3100622 -0.2791426 -0.4191562 -0.5335242 -0.7047952 -0.114882
11787 0.065253 0.17361914 0.079775418 0.124687698 0.029537648 0.130381257 0.051148423 0.097819187 -0.000393852 -0.012222378 0.070214927 0.107775745 0.026402358 0.22105806 -0.030233443 0.112258078 -0.015180343 0.080870777 0.185699423 0.07786737 0.154865255 0.124891127 0.137714875 0.052868478 0.046475978 0.133085215 0.083075802 0.190267972 0.103908565 0.071455918
11789 -0.0679355 -0.2664044 -0.5491124 -0.0286876 -0.1974081 0.25073513 -0.2533042 0.02132899 0.23647644 -0.0244812 0.60832564 -0.375031 0.10802538 -0.0133934 -0.0595079 -0.2588913 -0.2136896 0.02869754 0.08390854 -0.2274554 -0.1906633 -0.2109952 -0.355519 -0.2339557 -0.1473385 -0.2091022 -0.1300073 -0.0416498 -0.3807637 -0.2016361
11790 -0.4166103 -0.6554813 -0.2970838 -0.4160124 -0.1891121 -0.5076713 -0.0252114 -0.2825653 -0.3844977 -0.1676769 -0.3292285 -0.4333586 -0.2719884 -0.5167839 -0.1226662 -0.2213696 -0.4704722 -0.4004653 -0.3309911 -0.3823932 -0.4657038 -0.5468414 -0.3815038 -0.2597576 -0.5243646 -0.1819984 -0.3270049 -0.4248028 -0.2497689 -0.3484777
11792 -2.0155798 -1.4135815 -1.8988338 -2.0858835 -1.9305273 -1.9322468 -0.9419363 -2.2193836 -2.3346977 -0.9140495 -2.0387616 -1.6615682 -1.7801608 -2.2850471 -1.7061875 -1.3147985 -2.4591769 -1.991486 -2.1017939 -1.7731762 -2.1211947 -1.6206924 -1.7358038 -1.3332698 -2.4990078 -2.0641505 -2.0588045 -2.1630022 -1.2477545 -2.238475
11793 0.86786226 1.53967353 0.53958864 0.78903722 0.76981494 0.93431767 0.92426938 0.79685533 0.5962496 0.33429159 1.26222228 1.00812057 0.87348932 1.13863332 1.07950694 1.3605501 1.75083261 0.58566936 0.93623279 0.64911453 0.55114651 0.70750691 1.4969457 1.20427084 0.43258832 0.72411291 0.94769775 1.46359523 1.30393989 0.91674544
11796 0.58839959 0.79019143 0.37781001 0.49077265 0.5739374 0.45257658 0.69360957 0.65263437 0.11900617 0.32581055 0.31415691 0.64742828 0.61817142 0.5439595 0.55272181 0.7450452 0.68069351 0.08205472 0.3911813 0.70872236 0.43000149 0.5543652 0.85422539 0.56040425 -0.0405825 0.45527046 0.61499685 1.00305335 0.72565112 0.72805341
11798 -1.41052 -1.8714482 -1.4901165 -1.258075 -1.4039777 -1.35454045 -1.52669635 -1.47929 -1.2307177 -1.4419981 -1.67486585 -1.4255375 -1.5080221 -1.448705 -1.15465075 -1.46064655 -1.54864245 -1.35953105 -1.45624535 -1.4969712 -1.392671 -1.3585281 -1.56295025 -1.58191735 -1.30526645 -1.2902873 -1.43596 -1.67378705 -1.74177705 -1.3641911
11799 -0.2519974 -0.3844673 -0.208574 -0.3919929 -0.4241439 -0.2288153 -0.200779 -0.1766412 -0.0622394 -0.0690722 -0.3312523 -0.2869322 -0.3887227 -0.1662146 -0.5484045 -0.3434609 1.68755311 -0.050045 -0.3533776 -0.2646107 -0.3135049 -0.2635131 -0.3663061 -0.4573143 0.04412496 -0.0822427 -0.2868108 -0.2981887 -0.2974625 -0.7775885
11800 -1.141169 -0.8360348 -1.1874144 -0.9893739 -0.9115861 -0.92872005 -0.9875348 -1.11052865 -0.9523603 -0.9902024 -1.1536591 -0.9613998 -1.066531 -1.04391195 -1.60186985 -0.6990727 -1.35039625 -1.16101445 -1.0896672 -1.00193285 -1.2089944 -0.8864035 -0.84507535 -0.8651461 -1.08889205 -1.0701239 -0.97705765 -0.84471985 -0.72957095 -1.0590953
11804 0.347678863 0.233277077 0.34410405 0.31451286 0.302651917 0.22958595 0.258546507 0.35119168 0.511357677 0.384277393 0.36338745 0.31059009 0.345146643 0.290567463 0.291531403 0.211600083 0.210300943 0.34624804 0.281236897 0.323835157 0.262993853 0.2227701 0.28242042 0.123528497 0.192059387 0.327256947 0.325179257 0.257736837 0.1119966 0.410727583
11806 1.01437954 1.49760018 0.58978602 0.58274294 1.10474149 0.85403279 1.0324191 0.06089351 -0.0180229 0.47067778 0.14946522 0.84697595 0.66729597 0.41046372 1.04074707 1.29291964 0.11705763 0.86601993 0.69455429 1.28884268 0.36883108 0.66979245 0.46091976 0.99030643 1.52863887 0.09284921 0.60977615 0.40923874 1.24929647 0.17244487
11810 0.64123626 1.06285698 0.616451315 0.689230985 0.69076699 0.759512055 0.685594055 0.717513145 0.597233155 0.626358555 0.700625635 1.0107196 0.69572019 0.901940465 0.86704746 0.92949028 0.809283025 0.51810284 0.728807405 0.637460005 0.815762705 0.62131842 0.981142285 0.842696565 0.33873254 0.695571775 0.78905355 0.91528118 0.72536861 0.886044905
11819 -0.59750101 -0.251109435 -0.58239095 -0.547237745 -0.49782042 -0.545036175 -0.5441786 -0.52180574 -0.596914155 -0.66490667 -0.417280835 -0.432064485 -0.572214815 -0.579158445 -0.74942402 -0.399125295 -0.426594825 -0.60345008 -0.48691186 -0.65105671 -0.595163765 -0.606305085 -0.423466785 -0.31079536 -0.653381605 -0.63697388 -0.544680295 -0.31430116 -0.24461317 -0.650594225
11834 0.34916497 0.77228848 0.23004109 0.30047003 0.49059398 0.5824169 0.61730706 0.08400909 -0.2265578 0.25514912 0.66276923 0.64132471 0.55577909 0.30081926 0.55524439 0.82490542 0.40237249 0.25060176 0.30442685 0.68385681 0.168328 0.53282754 0.68111929 0.88771337 0.83931693 0.13714397 0.31016929 0.36776392 0.7058861 0.31737826
11837 0.381508368 0.36194346 0.53648468 0.506151195 0.303167028 0.574341365 0.3392275 0.415174865 0.555403588 0.253610433 0.518392233 0.393163005 0.451229308 0.48353844 0.419665483 0.263964963 0.3004237 0.57031635 0.647324165 0.33946595 0.475427795 0.379762985 0.406972888 0.422502028 0.486360613 0.539059983 0.431784178 0.55016647 0.472924828 0.24474846
11842 -1.6206913 -1.6463166 -1.9947357 -1.7826579 -1.432956 -1.4290182 -1.6508049 -1.7092485 -1.7773957 -1.8183042 -1.4339951 -1.3734478 -1.5990107 -1.6514664 -0.5070864 -1.3872488 -1.5975831 -1.7497453 -1.5814436 -1.43901 -1.7385508 -1.4424084 -1.3270052 -1.7905044 -1.1462891 -1.7272575 -1.3665473 -1.4382579 -1.4220375 -1.7284234
11843 -0.3256267 -0.3613692 -0.319587 -0.2185556 -0.3315448 -0.2386803 -0.3377397 -0.2789498 -0.2765729 -0.4903821 -0.3451488 -0.2776622 -0.2633247 -0.3999128 -0.0053545 -0.3658948 -0.2480361 -0.2749344 -0.3182912 -0.2174102 -0.2184939 -0.3580893 -0.252928 -0.3762898 -0.1715118 -0.2797546 -0.4558583 -0.4933705 -0.3472111 -0.3526882
11847 0.89331608 0.81139883 1.07174468 0.95787367 0.95898853 1.02457201 0.88482545 0.88637999 1.02190605 1.01529796 0.85289908 0.85141472 0.99874558 0.93150953 1.05734795 0.7631045 0.97811759 0.92107991 0.8793863 0.77051897 0.79699774 0.81670711 0.95178238 0.80816672 0.69967836 0.96723188 0.83145412 1.0635891 0.79948723 1.00578788
11848 -0.01744221 -0.064372967 0.21359459 0.26197767 0.02642184 0.11586655 0.143567493 0.201727567 0.138165927 -0.100856097 0.17556485 0.09735077 0.172651123 0.1638899 0.226152567 -0.022189777 0.21894801 0.14000217 0.159491867 0.199059763 0.247359363 0.07535607 0.09776262 -0.0449492 0.2024425 0.172628397 0.10048562 0.125435283 0.15188869 -0.002103057
11852 0.0899864 0.44631024 0.34090422 0.21147031 0.24001974 0.23298911 0.15182689 0.19433494 0.31598035 0.21045697 0.33703633 0.17947909 0.18425338 0.18914632 0.32084396 0.24990228 0.03765696 0.55070901 0.35946038 0.18167736 0.2593285 0.29212894 0.16366155 0.21943621 0.40726214 0.21642957 0.31399201 0.23408068 0.3731316 -0.0334541
11854 0.67416158 0.51757181 0.76716582 0.82679601 0.65962524 0.70559875 0.64577295 0.76405549 1.03327274 0.86678361 0.71826594 0.61559656 0.70991709 0.722167 0.81285145 0.49416563 0.74913043 0.94516949 0.70495254 0.59144549 0.77846143 0.83079102 0.60202555 0.30893653 0.59203329 0.75754881 0.46915553 0.24436031 0.49675819 0.95184998
11855 -2.9663894 -1.5764022 -3.3636711 -1.0608717 -2.2063991 -2.2471716 -2.734172 -2.8518223 -2.7826806 -2.9975429 -2.5019174 -2.2994714 -2.567009 -2.9241775 -2.6294963 -1.6956863 -2.8938114 -3.0954545 -2.5568351 -2.734707 -3.2167012 -2.414582 -2.2985411 -2.0330256 -3.6545721 -2.8933343 -2.8921326 -2.3741531 -1.8507758 -2.6778205
11861 -2.2510078 -2.6130776 -2.3092671 -2.0528662 -2.3749648 -2.2945823 -2.5365395 -2.2047766 -2.2059006 -2.2359144 -2.3900238 -2.2794816 -2.3206153 -2.4943702 -2.3905713 -2.9625534 -2.0414849 -2.4369254 -2.6311592 -2.2036922 -2.1625736 -2.0540859 -2.8985808 -2.5842737 -2.4551992 -2.5870896 -2.4340518 -2.468864 -2.6045051 -2.5530885
11863 0.27379573 0.22490604 0.2982447 0.3480678 0.33168178 0.32998498 0.1858948 0.34818776 0.52454055 0.42694135 0.34850772 0.25384671 0.32286616 0.2709328 0.13057545 0.03572936 0.06231722 0.24128404 0.49999221 0.21609669 0.70834558 -0.0764545 0.20232116 0.01998651 0.18853925 0.40352319 0.3644942 0.37950656 0.16239875 0.08017661
11864 -1.3710756 -0.7875544 -1.7192277 -1.1589273 -1.1918659 -1.133112 -0.9264918 -1.1217599 -1.6930956 -1.3970774 -1.2549869 -0.9583372 -1.1038775 -0.9902397 -0.8719244 -0.7485061 -0.8984825 -1.5425665 -1.3489567 -1.2666171 -1.4606448 -1.0261052 -0.8958454 -0.8756661 -1.787416 -1.1889009 -0.9870351 -0.8392194 -0.946181 -1.2654836
11867 -0.3659999 -0.3409976 -0.1332862 -0.0751443 -0.4310882 -0.1402455 -0.3668091 -0.5619395 -0.2678159 -0.0730094 -0.2809573 -0.4122253 -0.3547823 -0.0891197 -0.1978252 -0.3601104 -0.1385946 -0.0946868 -0.0852438 -0.1982015 -0.0784399 -0.2746692 -0.3522421 -0.2172204 0.04885799 -0.2865055 -0.2725065 -0.3855772 -0.1545676 -0.197166
11883 0.48574232 0.46378242 0.40040538 0.40571096 0.44687271 0.24878262 0.50886777 0.67389803 0.08750825 0.29068383 0.02976276 0.38498105 0.46986412 0.41692212 0.63186978 0.35790167 0.55822219 0.21875478 0.3365963 0.40986258 0.50419867 0.46912364 0.37692659 0.5174689 0.34794399 0.47091178 0.3826388 0.56068863 0.46125823 0.44804725
11886 0.07144235 -0.7000616 -0.0808821 -0.1700901 -0.344771 -0.2717668 -0.1009283 -0.0885191 0.01682917 -0.0544864 -0.2399403 -0.1408702 -0.2851845 -0.1645914 0.06651805 -0.3732222 0.07717735 0.04460839 0.13409586 -0.6319484 -0.1454715 -0.2885634 -0.1189106 -0.4494118 -0.13163 -0.1057497 -0.2708423 -0.4457526 -0.3288463 0.00256441
11891 1.6047114 1.34364993 1.88956485 1.5784591 1.60819198 1.52317547 1.62503305 1.68946681 1.86438411 1.77484208 1.6724101 1.52603198 1.58798544 1.54827408 1.8161724 1.32498224 1.6115972 1.69183496 1.4671352 1.56693264 1.70712201 1.55224814 1.54550212 1.42678632 1.19598444 1.50484112 1.45882203 1.72658809 1.44896406 1.80594572
11907 0.03242888 -0.1503489 -0.1381834 0.05388425 -0.5395347 -0.1540712 -0.1323043 0.00219721 -0.3614799 -0.2013527 0.06910014 -0.2019041 -0.3004671 -0.1589882 -0.2475413 -0.1919391 -0.1805657 -0.0784762 -0.2155828 -0.1635421 -0.5192997 -0.1314769 -0.2039952 0.38252439 0.00317872 0.22753378 -0.108461 -0.2295002 -0.2215579 -0.2983235
11909 -0.394782605 -0.736383095 -0.37589618 -0.4861813 -0.4580731 -0.57354532 -0.60178864 -0.331290175 -0.65014341 -0.52165834 -0.70487276 -0.57823854 -0.42501258 -0.407569885 -0.323072615 -0.52576898 -0.558032195 -0.481224835 -0.700697795 -0.594103645 -0.50508052 -0.605629485 -0.432171295 -0.715926595 -0.65918635 -0.390663775 -0.56384067 -0.671217595 -0.65901234 -0.454471115
11910 -0.5509808 -0.2741112 -0.966601 -0.3295817 -1.1737802 -1.0039422 -0.2577076 -0.3960057 -0.8251517 -1.0058012 -0.3168688 -0.8789068 -0.8449977 -0.2329433 -0.5111254 -0.2018515 -0.3293755 -0.6412307 -0.5575659 -0.8302446 -1.4822198 -0.7740576 -0.3566653 -0.4378728 -0.7873144 -0.902219 -0.9331118 -0.2021628 -0.5621766 -0.6570943
11911 1.12267353 1.03517717 1.24323336 1.12349038 1.14451322 1.18733203 1.01850866 1.13754744 1.3022171 1.12350022 0.91743816 1.01094809 1.1394378 1.18895382 0.86190705 0.88214544 0.95058173 1.23021477 1.09726359 1.0317893 1.08235562 1.28080172 1.0431133 0.73850302 1.07710986 1.14148517 1.23504466 1.21169761 1.13188185 1.17318467
11920 0.160699935 0.028052475 0.10910888 -0.060517125 0.16051655 0.073183835 -0.03936549 -0.049969745 0.11083853 0.155049965 0.01387186 0.163782255 0.17814151 0.08953679 0.30913957 -0.013342015 0.085736655 0.1344301 -0.030505065 0.12296524 0.04803581 -0.026610245 0.25455704 0.092996895 0.13050784 0.12309538 0.04368448 -0.211487845 -0.21873095 0.01718925
11927 -0.9205625 -1.7447996 -0.933567 -0.8744012 -1.0911292 -1.130344 -0.9816929 -0.7912024 -0.7686629 -0.8098148 -1.2311125 -1.5173869 -1.0312623 -0.9120782 -0.9116261 -1.1724613 -1.0162192 -0.8610257 -0.978322 -0.9836804 -0.9506375 -1.0634666 -1.0777827 -1.180788 -0.884993 -1.0081017 -1.1078788 -1.0545141 -1.1677075 -0.8902171
11928 -0.12192363 -0.456448 -0.14882496 -0.040258465 -0.15823308 -0.336301785 -0.394379215 -0.136817515 -0.05322167 -0.081572945 -0.339681745 -0.45507539 -0.11779405 -0.00110457 -0.30623731 -0.337540195 -0.39566789 -0.32311542 -0.346377 -0.40277778 -0.151496155 -0.11059227 -0.44238668 -0.480069075 -0.184788095 -0.206678725 -0.2968457 -0.279804875 -0.346825855 -0.162292885
11931 1.695070695 1.443524755 1.72485801 1.749418705 1.77597532 1.59671398 1.388538245 1.728373565 1.870700565 1.705558655 1.417874055 1.588807975 1.79587204 1.75369676 1.48247718 1.460252735 1.540274325 1.696458755 1.821034845 1.647277215 1.862123305 1.472957445 1.579240075 1.62753036 1.695189655 1.743280165 1.604977475 1.445344125 1.294801255 1.6635697
11932 -1.2210785 -1.4833765 -1.2853033 -1.3763275 -1.1514097 -1.267688 -1.2324312 -1.0811423 -1.1846107 -1.0159089 -1.0856774 -1.2025542 -1.3079463 -1.1553971 -1.4455938 -1.3081774 -1.1470659 -1.1875653 -1.3857464 -1.3528232 -1.578942 -1.3452542 -1.3242592 -1.4690583 -1.1483445 -1.1840147 -1.2390804 -1.4584326 -1.3089182 -1.2550453
11933 0.4275457 0.24399958 0.28764431 0.01577161 0.20518535 0.28498256 0.39486184 0.34516222 0.32030043 0.08371556 0.29012745 0.29644211 0.3316483 0.47028542 0.46961389 0.18775293 0.37875544 0.32397559 0.29626363 0.20507952 0.33654178 0.2135389 0.07143751 0.15399636 0.32504246 0.45697205 0.22390575 0.27163468 0.26022067 0.13901094
