Gene	EFA2a	EFA2b	EFA2c	EFA2d	EFA2e	EFA3a	EFA3b	EFA3c	EFA3d	EFA3e	EFA4a	EFA4b	EFA4c	EFA4d	EFA4e	EMA2b	EMA2c	EMA2d	EMA2e	EMA3a	EMA3c	EMA3d	EMA3e	EMA4a	EMA4b	EMA4c	EMA4d	EMA4e
Gene	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24	6	6	6	6	16	16	16	16	24	24	24	24	24
227648 -1.5156384 -1.5946447 -1.7453921 -1.1201006 -1.4846319 -0.7196615 -1.5126085 -1.5078819 -1.4125305 -1.4609186 -1.3140746 -1.4202008 -0.8216859 -1.2941328 -1.354858 -1.0691866 -1.220944 -1.3881292 -1.4789622 -1.4066067 -1.8289295 -1.5218731 -1.5767675 -1.0955107 -1.3338268 -1.3879559 -0.8518516 -2.2113841
227674 -0.2330979 0.1565236 0.05566905 0.16912188 -0.0639658 0.0153481 -0.0914144 -0.2930432 -0.094076 0.09530479 0.1341423 -0.6519997 -0.0838402 -0.1928639 -0.1115966 0.01419536 0.12475305 -0.2227393 0.04453748 0.16297222 0.0199297 -0.4109225 0.05263689 -0.1050007 0.08947244 -0.0784194 -0.0860134 -0.561017
227682 0.035175995 -0.00903959 -0.084172675 0.054940265 0.025452085 0.16474563 0.12466812 0.11656474 0.20800963 0.10108004 -0.01519726 -0.103181185 0.24948388 0.07584452 -0.015229725 -0.2146079 0.19608953 0.004560775 0.05129887 0.085476065 0.125908365 0.156231125 -0.018940685 0.17596375 0.10410303 0.31294142 0.077143645 -0.00580839
227683 0.845605115 0.74299059 0.642578235 0.8557477 0.686376835 0.71759663 0.855069505 0.745486455 0.678682915 0.73382148 0.974836665 0.437389295 0.59834125 0.65478192 0.657679075 0.78362391 0.804845765 0.66069275 0.707755795 0.72846347 0.59900868 0.951821805 0.745093345 0.600676695 0.9071718 0.637009475 0.795102705 0.82176182
227695 0.31559631 0.55951197 0.71930413 0.68079486 0.5787503 0.68356601 0.62376004 0.45859973 0.8291079 0.43842513 0.45583396 0.7316313 0.63279825 0.64454525 0.63861077 0.55181187 0.64902461 0.71696723 0.53324742 0.54429233 0.69457661 0.60740606 0.63224499 0.65153381 0.55746685 0.45810855 0.67171855 0.71911552
227696 -1.2747406 -3.2552504 -1.102504 -2.7839347 -3.7318371 -2.4594099 -2.1643288 -4.083639 -1.5157119 -2.237127 -3.392035 -0.5403491 -2.8703001 -1.9641918 -6.0422723 -1.9975104 -1.5962252 -2.7162296 -2.735214 -0.9674019 -1.3548128 -3.3518335 -2.7325559 -0.1023517 -2.5457216 -3.1758841 -3.1927622 -0.9415001
227699 0.70889005 0.90528558 0.78849524 0.79488531 0.76538159 0.7603175 0.81890653 0.70693103 0.6784013 0.79698037 0.60310491 0.39386926 0.55902125 0.67721695 0.79304082 0.74158461 0.864666 0.65702211 0.79747631 0.95836135 0.7180048 0.70303088 0.61487048 0.7215184 0.76540237 0.91567312 0.68109887 0.51739799
227715 0.43444808 0.27014475 0.49510382 0.26628699 0.44814931 0.44493592 0.44513048 0.33509109 0.42635581 0.56614898 0.45027545 0.27262047 0.29822075 0.41169131 0.2216773 0.39794817 0.54327724 0.33493603 0.40489229 0.08908603 0.20203432 0.47135081 0.1321198 0.37263078 0.47609727 0.38240416 0.33254031 0.38328731
227720 0.79875035 0.69221798 0.87255076 0.63348381 0.74577147 0.88904791 0.6735071 0.82948794 0.72902106 1.00462437 1.22686346 0.66498967 0.74763511 0.53470407 0.58145433 0.75847601 0.70897758 0.71708851 0.74664297 0.5920973 0.55886929 0.80289448 0.67098304 0.62648786 0.95994384 0.440037 0.79459754 0.78093786
227737 -0.9540213 -0.9319622 -0.7775302 -1.3682785 -0.7127997 -0.7059396 -0.4843641 -0.6651569 -0.7458178 -0.9468412 -0.8362619 -1.16628 -0.8396666 -0.7799646 -0.4881392 -0.8661381 -0.756773 -0.8407637 -0.7873363 -0.9588047 -0.5403714 -0.6641107 -0.5750513 -0.4972971 -0.8913962 -0.5479524 -0.7738694 -0.9523847
227738 0.12753587 -0.6275163 -0.5287111 -0.0841951 -0.8876691 -0.644357 -0.6791809 -0.3291238 -0.4805325 -0.439879 -1.0679404 -0.887733 -0.6013782 -0.7698024 -0.7253283 0.20922685 -0.1275165 -0.7877769 -0.7126888 -1.0467563 -0.585047 -0.2468452 -0.8872823 -0.8794119 -0.8151167 -0.7767982 -0.7426446 -0.7250929
227743 0.697162165 0.520883073 0.487183995 0.51427153 0.615284167 0.577676392 0.480287002 0.452431352 0.482239387 0.491101015 0.664242905 0.565695493 0.602607288 0.576862442 0.424021438 0.453291352 0.540977357 0.566674462 0.590670895 0.308948388 0.43470211 0.523884508 0.47176143 0.519774282 0.644076143 0.363616327 0.539047633 0.551914602
227746 0.83837216 0.86714405 0.56638184 0.73245928 0.35479563 0.54719549 0.59643916 1.18415236 0.18732991 0.60820235 0.56521711 0.93864373 0.40755964 0.34159782 0.78960204 0.61742538 0.38536894 0.73020617 0.5206991 0.44426644 0.62204771 0.63288536 0.25704474 0.52067921 0.46383138 0.62445166 0.81412826 0.34297313
227753 0.38846968 0.18909635 0.26718768 0.10089343 0.18369538 0.21609828 0.49656487 0.20120754 0.38058492 0.22198324 0.31942012 -0.0015007 0.37744796 0.26387334 0.41423672 0.07120232 0.33103478 0.19480608 0.21069014 0.22023225 0.47824452 0.34843818 0.46099441 0.38498559 0.25773851 0.47791903 0.42538595 0.38062109
227800 0.02613825 0.3847194 0.41673708 0.302596255 0.30786816 0.220762725 0.290914615 0.32322176 0.289923405 0.058184045 0.21642762 0.23423439 0.23507647 0.269637385 0.226286085 0.46657271 0.340763165 0.31319633 0.307007615 0.25145482 0.19031776 0.190605085 0.448698465 0.17933326 0.251939015 0.373763445 0.27406536 0.04117125
227801 0.0974023 -0.7637863 0.06077596 -0.0351639 -0.2050471 -0.2907135 -0.3633169 -0.1529264 -0.2883762 0.68991249 -0.4940924 0.56266236 -0.08049 -0.4225737 -0.1986923 0.15150188 -0.19023 -0.3491617 -0.097057 1.2054338 -0.3007494 -0.539615 -0.5619041 0.7099693 -0.3411777 -0.5623496 -0.5994002 -0.3549125
227835 -0.9374056 -1.3253619 -1.37472 -0.8377159 -1.1514592 -1.1672064 -1.2518517 -0.7666196 -1.1052319 -0.5267286 -1.3271001 -0.8780584 -1.1369734 -1.359932 -0.9342219 -0.8831583 -1.0145821 -1.1259534 -1.04482 -1.052579 -0.9711746 -1.3029427 -1.1734064 -0.9815509 -1.1277188 -1.0927802 -1.2248797 -1.1537946
227867 -0.39190195 -0.2229518 -0.3540977 -0.4663542 -0.07255141 -0.33155205 -0.52593135 -0.53053205 -0.3472697 -0.4434088 -0.23806834 -0.47403555 -0.3755906 -0.35796935 -0.3618533 -0.21010045 -0.3722651 -0.430752 -0.40310685 0.22132759 -0.5914479 -0.4759739 -0.2878708 -0.4835776 -0.4744995 -0.43009835 -0.226176885 -0.47627855
227929 0.03245128 -0.1974115 -0.358174 0.06958265 0.09811231 0.02727196 -0.1812383 0.10187542 -0.1464941 -0.0776706 0.26147396 -0.0277543 -0.4082213 0.10935587 -0.055503 0.045849 0.09997126 0.00527316 -0.0059878 0.02450006 -0.1685799 0.02391247 0.24128503 -0.0475732 -0.0228292 -0.0703629 -0.2081475 -0.2135421
227937 0.944700125 0.85650606 0.953901395 1.08963383 1.013705395 0.95863131 0.971543015 0.86236972 1.087897865 0.882495355 0.976848895 1.021657505 1.072472685 1.0566153 0.70438412 0.804333135 1.057817155 0.929783105 0.99928184 0.98461127 0.83994557 0.92363606 0.944893385 0.967693305 0.957651995 0.932383295 0.83741342 1.09764576
228005 -0.486270833 -0.679718433 -0.497233467 -0.4697862 -0.5599084 -0.568303467 -0.6610941 -0.697732 -0.523963233 -0.439897787 -0.717412533 -0.700349 -0.653715733 -0.527729033 -0.869497967 -0.643679367 -0.497248933 -0.628566567 -0.484984833 -0.260494703 -0.8140339 -0.664492633 -0.605060533 -0.7169864 -0.387478233 -0.740846733 -1.002319367 -0.548583767
228026 -0.2469943 0.09770857 -0.4506548 -0.406679 -0.2344203 -0.3565309 0.19190604 0.25587443 -0.2717927 -0.0364242 -0.051592 -0.4747211 -0.3458481 -0.3405357 0.1219225 -0.1945466 -0.2665546 -0.4596069 -0.2969571 -0.3249726 0.08536625 0.01858158 -0.3879766 -0.1844595 -0.4053643 0.1435016 0.01214027 -0.5612948
228033 1.1296354 0.72508036 0.95508947 0.98840728 1.04210868 0.83710863 1.1427963 0.87835829 0.90439261 1.00615648 1.13587393 1.11415183 1.06193686 1.0117832 1.06579626 0.66923572 1.04987373 0.95500186 0.97387717 0.95453876 0.95154926 1.00956683 0.88871328 1.1822764 1.02286435 1.1195714 1.03084413 1.08497554
228061 -0.386095 0.16453951 -0.1481588 -0.2755865 -0.1946295 -0.28286 0.04226277 -0.0163674 -0.0023634 -0.0513105 -0.2849717 -0.3756099 0.14169186 -0.4391842 -0.2543923 -0.4155054 -0.3049518 -0.364239 -0.1520073 0.02099599 -0.0116148 -0.0901739 -0.1533977 0.03664752 -0.1434714 -0.058342 -0.2816586 -0.1183143
228140 1.58597321 1.4696823 1.55418982 1.50371006 1.47793077 1.51574143 1.41133928 1.30820216 1.51515717 1.50200926 1.29224913 1.82362847 1.36893566 1.48038452 1.31759682 1.48260102 1.37036146 1.44002605 1.50510713 1.35138809 1.33179088 1.50263301 1.30069708 1.3525132 1.40760997 1.3721973 1.32136966 1.55860909
228151 -0.7948407 -0.9031407 -0.6161215 -0.6669419 -0.464326 -0.4954808 -0.4447174 -0.9156357 -0.468687 -0.4752485 -0.1958293 -0.6307868 -0.1016165 -0.3533632 -0.5432271 -0.9209355 -0.2694692 -0.5051583 -0.5712743 -0.3771489 -0.5289357 -0.6549294 -0.4748924 -0.39603 -0.3285453 -0.4543387 -0.7570559 -0.3534774
228359 0.47015161 0.18869791 0.11272333 -0.1888237 0.0798137 0.1446592 0.49670651 0.32239632 0.207463 0.37793216 0.17595531 0.4493533 0.2237904 -0.0265165 0.43233459 0.22081977 0.07259427 0.05813874 -0.1074239 0.10999042 0.71403763 0.59061117 0.09872334 0.11356215 0.08148054 0.63200471 0.22679805 0.28962936
228413 -0.73002715 -0.26199325 -0.69437255 -0.608798 -0.5118337 -0.56137125 -0.4574391 -0.38610215 -0.6539699 -0.6595633 -0.41053285 -0.50600615 -0.56494815 -0.3113634 -0.30707815 -0.86814115 -0.5234171 -0.5633829 -0.61380635 -0.8782405 -0.34035095 -0.56315215 -0.4146559 -0.5029061 -0.49015785 -0.32252375 -0.43914595 -0.53490355
228543 -0.1934572 -0.5455952 -0.5555302 -0.3042974 -0.3543288 -0.4551434 -0.3581362 0.01835317 -0.4974528 -0.5197792 -0.6320362 -0.2196474 -0.4887602 -0.5787243 -0.3387054 -0.6319012 -0.6526777 -0.6306085 -0.5003957 -0.561162 -0.359062 -0.7038748 -0.5670714 -0.4460592 -0.4885151 -0.2618012 -0.3934648 -0.3788103
228607 0.90245159 1.15970698 0.96327889 1.09030119 1.01453074 0.9801433 0.96322481 1.00288403 0.89007096 0.94738083 0.61420448 0.86950388 0.91300767 1.04560752 1.05813034 1.08429424 0.92272593 1.06135222 1.06710666 0.92968193 1.10611771 0.84408431 0.92694961 0.97000294 0.9592596 1.10839893 0.98527451 1.07734491
228608 -0.1990721 -0.2721812 -0.2677265 -0.3908866 -0.134873 -0.2709735 0.07968748 -0.092645 -0.1095051 -0.2512449 0.07531163 -0.3191552 -0.0674938 -0.0397308 0.26571314 -0.3633058 -0.0709813 -0.3785497 -0.2330772 -0.2477783 0.16369184 -0.1194502 0.02750393 -0.120549 -0.1207567 0.12961595 0.16037298 -0.1617816
228769 -1.9214477 -1.9355599 -1.3680871 -1.1136633 -1.7207905 -1.8648066 -1.2670402 -1.8761849 -1.6070377 -2.3464429 -1.9981614 -1.3953857 -2.0580155 -1.5203153 -2.2508994 -0.8325536 -1.3594542 -2.2737908 -1.6982626 -2.0058645 -2.3148644 -1.7153675 -2.4240938 -2.1092067 -1.7992876 -0.5835834 -0.8700913 -2.0394565
228775 0.29894458 0.01220362 0.06954414 0.22916119 0.42777749 0.07803039 0.57269066 0.31082081 0.25564325 0.53197839 0.28443489 0.55179739 0.04579933 -0.2491736 0.40815849 0.1969215 -0.0948565 0.24928727 0.15301583 0.4942398 0.44920042 0.4028417 0.17932702 0.07634474 0.18830146 0.27185624 0.14173488 -0.0163155
228790 -0.004022015 -0.173643045 -0.06640985 0.006838155 -0.123632405 -0.13656477 -0.2401283 0.005958215 -0.13754989 -0.126435125 -0.225982745 0.0921834 -0.078784 -0.07753677 -0.049340215 -0.22295555 -0.13439289 -0.023445105 -0.14918887 -0.15680158 -0.05326093 -0.130056185 -0.0104673 -0.1120005 -0.19502586 -0.23337105 -0.1816637 -0.043157855
228812 -0.2677174 -0.3023465 -0.2403646 -0.4780825 -0.176681465 -0.14889944 0.18040779 -0.20125045 -0.10970595 -0.44369645 -0.1752507 -0.57953775 -0.025451315 -0.38866695 -0.21580049 -0.5145676 0.073133775 -0.31813435 -0.24093285 -0.161767535 -0.03471515 0.021726725 -0.096164075 -0.09622124 -0.096707185 0.194939135 -0.108330845 -0.01234778
228836 -0.3465838 -0.1904736 -0.640371 -0.0639519 -0.3778153 -0.2412131 -0.3605422 -0.2908085 -0.5121486 -0.0864445 0.38572223 -0.5175237 -0.3056141 -0.4078704 -0.2942851 -0.1537993 -0.4553132 -0.2929709 -0.1564552 -0.4618029 -0.3211919 -0.2319044 -0.4782454 -0.1800535 -0.2365294 -0.2237057 -0.2261417 -0.1611259
228839 -0.49650798 -0.287454055 -0.425145525 -0.14605651 -0.23371689 -0.25488992 -0.141334205 -0.21728208 -0.240748085 -0.365856665 -0.21508448 0.053840535 -0.413393775 -0.292711875 -0.18981969 -0.0822072 -0.310639935 -0.30473397 -0.42172285 -0.183739805 -0.12639903 -0.104858315 -0.220303095 -0.225519625 -0.20189419 -0.0789273 -0.09605253 -0.263554015
228866 0.05659403 0.214797955 0.25123007 0.112813415 0.145919845 0.149613035 0.298225165 0.05820021 0.200676715 0.12604984 0.00813709 0.03879571 0.22685094 0.16597906 0.101819925 0.294511795 0.110891505 0.22055887 0.146960215 0.399675035 0.1877117 0.23524141 0.206519795 0.23267597 0.03387528 0.119040115 0.298775565 0.172102135
228869 -0.7957826 -0.3171018 -0.1948416 -0.3145588 -0.5430467 -0.2367789 -0.6310402 -0.2962373 -0.2410458 -0.5285464 -0.6434234 -0.1824965 -0.310266 -0.2865165 -0.4453515 -0.5611521 -0.3191883 -0.2721129 -0.3800073 -0.3044551 -0.2922831 -0.5124663 -0.1982183 -0.4220435 -0.4781078 -0.6021198 -0.4942263 -0.3646822
228875 0.80580864 0.8885434 0.70067148 0.69151487 0.73076834 0.80508264 0.74683371 0.98306233 0.66369981 0.68400946 0.58650722 0.54757274 0.65239973 0.59512268 0.55241348 0.6623855 0.83059339 0.69321491 0.71220514 0.9027702 0.65172701 0.84182863 0.57663218 0.60806682 0.7911339 0.8409704 0.58251873 0.65695135
228876 -0.5520314 -0.6207168 -0.8384333 -0.7741985 -0.5245121 -0.6009169 -0.5997756 -0.6675028 -0.5421723 -0.6030868 -0.8994792 -0.8611564 -0.6764924 -0.6279924 -0.5714761 0.00291848 -0.265416 -0.742672 -0.6682749 -0.249142 -0.7900075 -0.4734476 -0.7026826 -0.5280591 -0.6554213 -0.0222388 -0.9162338 -0.9284203
228880 -0.07076261 -0.182467978 -0.07875631 -0.364968253 -0.14375158 -0.010351385 -0.156426268 0.191297138 -0.260949358 -0.20777707 -0.249698435 -0.271009928 -0.10240905 -0.17496806 -0.075438555 0.085854678 -0.058119823 -0.241428058 -0.160306728 0.349248058 -0.067573595 -0.117011313 -0.147984135 -0.214254053 -0.142589963 0.01939996 -0.177125088 -0.074482768
228889 -0.16184692 0.067145257 -0.096438857 -0.143632943 -0.14438894 -0.138822863 -0.09197189 0.009875803 -0.11190804 -0.211512543 -0.00649126 0.004634613 -0.200304223 0.020372207 0.089305587 -0.05324333 -0.115010037 0.0318075 0.088489793 -0.232452003 0.157256843 -0.1438362 -0.00081846 -0.065226333 -0.090283363 -0.029216503 0.049405863 0.021669477
228911 -0.074770875 -0.27305977 -0.123436303 -0.055564228 -0.161764643 -0.369302385 -0.243165923 -0.307610193 -0.19942755 -0.210269748 -0.128579245 -0.276962518 -0.27329005 -0.013293708 -0.215947313 -0.098796228 -0.169102935 -0.190512328 -0.164210848 0.159724295 -0.340843315 -0.271072455 -0.186748088 -0.32069517 -0.066299 -0.08638387 -0.347874833 -0.014279548
228913 -0.2748866 -0.4887791 -0.3500875 -0.5785153 -0.2537195 -0.4579932 -0.2070248 -0.4949679 -0.3035644 -0.5063825 0.53018286 -0.2486066 -0.2671511 -0.3929753 -0.383232 -0.5553801 -0.2698649 -0.3730374 -0.3100719 -0.5462635 -0.2141683 -0.2880861 -0.3175418 -0.1647286 -0.3016915 -0.0840429 -0.4113471 -0.3039293
228960 0.23472448 -0.0603695 0.00497687 -0.0695334 -0.0293196 -0.1796565 0.16455864 0.11328165 -0.0284055 -0.0890846 0.31202641 0.01366515 -0.012514 0.12843539 -0.2138453 -0.2289504 -0.0135914 -0.0920112 -0.0643633 0.22492132 0.06102174 0.29217944 -0.2318947 0.44924083 0.00983652 0.45446442 -0.0133269 -0.1222479
228961 0.09790317 0.41435015 0.41998763 0.4962022 0.41837383 0.30462588 0.15620129 0.01278536 0.35479352 0.37286332 0.21496643 -0.1272532 0.29074434 0.40265414 0.3270898 0.173011 0.41090054 0.28467827 0.33965521 0.28198144 0.19638909 0.05151329 0.51400282 0.43067847 0.27223492 0.22276664 0.30127835 0.08335463
228983 -0.4856655 -0.19047665 -0.2936763 -0.178243645 -0.31205475 -0.31938675 -0.35613575 -0.2289018 -0.198238405 -0.4434349 -0.14833391 -0.55519335 -0.3468188 -0.3403703 -0.4560184 -0.6841975 -0.5515058 -0.13279345 -0.35913315 -0.72234455 -0.45967655 -0.3589321 -0.29899511 -0.46133365 -0.2769391 -0.6896273 -0.21596319 -0.2887225
228993 2.36905087 2.56061446 2.45644493 2.44334202 2.2787607 2.27312552 2.50983251 2.57735334 2.34101741 2.42761617 2.41689421 2.42085629 2.30284324 2.32676928 2.48023082 2.50545501 2.42462803 2.34044092 2.39327477 2.54088096 2.5983058 2.53742753 2.37858898 2.45465503 2.20439654 2.49656071 2.54182315 2.30543136
228994 -0.5096831 -0.3713926 -0.4441905 -0.403827 -0.3168672 -0.5706603 -0.469909 -0.9020761 -0.3041511 -0.4837289 -0.3583383 -0.4330678 -0.3219522 -0.3988701 -0.3214434 -0.6290047 -0.2442722 -0.3464518 -0.3570821 -0.3621162 -0.3940819 -0.4688066 -0.3343881 -0.2757773 -0.3009309 -0.4270797 -0.379731 -0.4205562
228998 0.32597632 0.390569895 0.337288685 0.3401206 0.227641635 0.304475695 0.41167601 0.298272565 0.41271737 0.286690515 0.389443165 0.387028575 0.18883747 0.378103395 0.25640408 0.31132643 0.247166695 0.337301775 0.368124875 0.35066154 0.282403625 0.34617428 0.359134695 0.284413925 0.30145365 0.344606975 0.229067035 0.288831975
229055 -0.167538118 -0.335736975 -0.312125213 -0.360456255 -0.312251898 -0.326001075 -0.467926 -0.660972275 -0.289072633 -0.274320088 -0.460491665 -0.210631863 -0.432158753 -0.34321225 -0.477599125 -0.198990998 -0.365155115 -0.279030308 -0.342028025 -0.290567213 -0.469638283 -0.5173189 -0.3965692 -0.366277613 -0.342157325 -0.521406225 -0.42490793 -0.26420976
229096 0.64642718 0.70455802 0.781197 0.63893025 0.76685593 0.65763326 0.94930171 0.77229644 0.80490417 0.95570891 0.75980859 0.71838753 0.83135021 0.74867965 0.83129915 0.65228445 0.69469156 0.68770099 0.68082064 0.65154937 0.76066176 0.8465212 0.76659457 0.86942228 0.67209513 0.70186173 0.89065262 0.92068609
229211 -1.2402711 -0.3385657 -0.2298502 -0.3552307 -0.2951863 -0.1710016 -0.5320785 -0.62137 -0.1616745 -0.5569936 -0.5280728 -0.0884509 -0.2179955 -0.3115889 -0.4595801 -0.4234594 -0.5842485 -0.4346691 -0.2239552 -0.628653 -0.7877651 -0.4603267 -0.3309221 -0.4285357 -0.2798498 -0.9173654 -0.2774609 -0.1445505
229227 -0.43178675 -0.9661859 -0.7826445 -0.97327885 -0.5349152 -0.618254 -0.67866885 -0.84746845 -0.6327986 -0.70696935 -0.81606205 -0.32374325 -0.6720979 -0.8254027 -1.55402575 -0.4791477 -1.03786585 -0.8406902 -0.7143716 -0.148044605 -0.60743605 -0.72563155 -0.85425845 -0.7104965 -0.66132145 -0.35858745 -0.78824215 -0.6418872
229277 -0.28618017 -0.56381035 -0.4971939 -0.5423664 -0.46953355 -0.4991502 -0.50506515 -0.60661415 -0.5897913 -0.41606945 -0.3013378 -0.54445075 -0.45657545 -0.32183145 -0.56608865 -0.4008746 -0.33784435 -0.39913025 -0.55626865 -0.47112235 -0.7344672 -0.46034825 -0.5383402 -0.44520125 -0.43283 -0.61819495 -0.39920825 -0.42243155
229279 -0.6293968 -0.10313662 -0.4225431 -0.5842746 -0.4701435 -0.3894852 -0.07480136 -0.38675805 -0.3258549 -0.44193515 -0.3777471 -0.56590155 -0.30583135 -0.61135445 -0.35229275 -0.32572715 -0.6048656 -0.44518535 -0.3509994 0.04056489 -0.29178325 -0.18525735 -0.6042409 -0.43326385 -0.4467357 -0.45904575 -0.29570145 -0.33180665
229285 -0.456317 -0.3218835 -0.3590592 -0.2498535 -0.4753659 -0.3870759 -0.5122614 -0.3341304 -0.4451823 -0.303961035 -0.65349565 -0.3926211 -0.73692305 -0.4759075 -0.49604675 -0.3836856 -0.38505945 -0.49844865 -0.5557535 -0.34812895 -0.33910195 -0.407691325 -0.4791298 -0.3083779 -0.3459542 -0.1580576 -0.49226435 -0.50296075
229317 0.69068188 0.48918078 0.87735345 0.71537959 0.87071765 0.82823669 0.66139844 0.48055114 1.02917118 1.12408457 0.21077542 0.67139918 0.87652081 0.89951086 0.24809326 0.72244575 0.71856364 0.65223561 0.95719593 1.1948647 0.79489135 0.71310295 0.81226176 0.95985132 0.9147234 0.66794764 0.4104515 0.87953692
229357 -0.2561689 -0.9439613 -0.2004902 -1.3108723 -0.7986803 -0.5859485 -0.659081 -1.0162509 -1.6679529 -0.5718442 -0.8334232 -4.5434546 0.04960493 -0.3113059 -0.9971749 -0.5949859 -0.9528676 -0.8028319 -0.7202352 -0.9601044 -0.8754388 -0.3658294 -1.4601238 -0.9480496 -0.9617879 -0.7272165 -0.6065421 -0.615586
229363 -0.21225909 -0.41213265 -0.41620512 -0.26061095 -0.31555971 -0.329334165 -0.48115095 -0.56580998 -0.35963206 -0.46361875 -0.50155798 -0.53981655 -0.257196525 -0.3662294 -0.6618411 -0.61413095 -0.33889842 -0.38100793 -0.3372363 -0.6121785 -0.88343885 -0.54831515 -0.60002795 -0.50203745 -0.378235475 -0.3662132 -0.50915955 -0.43066919
229473 0.06840442 0.39549118 -0.3641765 -0.747866 -0.053542 -0.3564921 0.48775227 0.39448936 -0.4217904 -0.0384689 -0.0690378 0.06234088 -0.5173955 -0.5705895 0.44458956 -0.3019102 -0.6461982 -0.3580604 -0.2844326 -0.6473138 0.61254778 0.4137106 -0.3483277 -0.3794624 -0.4394535 0.66110146 0.30109056 -0.4728799
229474 -1.3058114 -1.0636289 -1.5551023 -1.2374451 -1.1245254 -1.5066785 -1.3447881 -1.1537365 -1.1851914 -1.1380055 -0.8891325 -1.1617087 -1.2599263 -1.2903151 -1.0029792 -1.0500046 -1.1897491 -0.9916162 -1.0092156 -0.6979907 -0.723939 -1.1119877 -1.2552486 -1.6195781 -1.2489763 -1.3721352 -0.8635018 -1.3092179
229487 0.053069265 0.246846185 0.33299206 0.20378321 0.165897575 0.181785795 0.27873002 0.21199978 0.23983054 0.455009755 0.21610058 0.44194482 0.174005765 0.063828355 0.33151873 0.25323172 0.047478755 0.24285633 0.198546535 0.17277541 0.24259455 0.18650194 0.242118725 0.213976155 0.179611805 0.295968605 0.18271127 0.154969135
229503 -0.18532245 -0.1316805 -0.35682005 -0.067051785 -0.35607825 -0.2939951 -0.11807235 0.20407986 -0.32209685 -0.25428375 0.181325825 -0.35313105 -0.36064425 -0.13210488 -0.00609624 -0.1101593 -0.20522224 -0.11668955 -0.09502105 -0.34576585 -0.22814005 -0.3755948 -0.1889727 -0.43742995 -0.13385595 -0.12077285 0.036797705 -0.3491959
229504 -2.1833752 -3.2552504 -2.296669 -1.4826325 -1.8938592 -2.282708 -2.0217852 -1.8906173 -2.3499622 -2.190035 -2.2164294 -1.4326956 -2.5275165 -2.0530551 -1.5400416 -1.7935603 -0.5008455 -1.4869302 -1.9748809 -1.4441805 -1.9236983 -2.2000433 -2.3030807 -2.5977381 -1.9967887 -1.9171599 -2.2533172 -2.1693412
229517 -1.7913137 -1.4240158 -1.1561386 -1.061117 -1.7187012 -1.3184905 -1.4483512 -1.563384 -1.4245209 -1.4022821 -1.1389072 -1.7291483 -1.025231 -0.8588263 -1.4491547 -1.0820316 -1.3880713 -1.2836589 -1.5377013 -1.0571446 -1.3650997 -0.6216047 -1.3015358 -1.410532 -1.5926127 -1.6279808 -1.4777767 -1.3305872
229521 0.8599371 0.82769068 0.90408284 0.96300424 1.03532459 1.06304344 1.04586346 0.72709058 1.00354307 0.81216929 1.14781439 1.10121068 1.05346126 1.21003766 0.86414478 0.8902851 0.885266 0.92521183 1.12256807 0.82383111 0.35175929 1.00449266 1.03320134 1.05337883 1.14661126 0.48081374 0.94455682 1.06419488
229543 0.513547435 0.425500645 0.101856045 0.474378045 0.49668498 0.28769503 0.157115185 0.62150353 0.09546759 0.66132298 -0.11782717 0.548996755 -0.0881028 0.44133159 0.32115096 0.41496968 0.108873285 0.52652329 0.507877615 0.207487735 0.261536895 -0.101149965 0.09651945 0.08118619 0.30305256 0.379777155 -0.489357685 0.37460186
229584 -0.6319173 -0.2691667 -0.7018943 -0.5834911 -0.8276166 -0.0879195 -0.659171 -0.2707402 -0.996661 -0.3186715 -0.8623829 -0.2685533 -0.4005542 -0.8158521 -0.1851954 -0.3852252 -1.0528773 -0.8174252 -0.7173289 -0.9624827 -0.8296555 -0.968169 -1.087331 -1.1556845 -0.4518386 -0.5873711 -1.0802199 -0.9957336
229589 -0.336299233 -1.060975533 -0.7831286 -0.777959667 -0.6861188 -0.758413367 -0.826650933 -0.51060374 -0.7843361 -0.909460933 -0.814170633 -0.554590133 -0.6457331 -0.816647633 -0.636675067 -0.9885328 -0.746726567 -0.905426867 -0.701862767 -0.574014133 -0.6721668 -0.725493333 -0.688489 -0.809027267 -0.56051 -0.7497084 -0.775848633 -0.7328478
229593 0.05126692 0.07274368 0.01612406 0.16202628 0.12513683 0.00527643 0.10780538 0.1038286 0.06996521 0.14958897 -0.2386943 -0.0886555 -0.0155458 -0.2255719 0.12142248 0.2581964 -0.2395262 0.00025605 0.03022059 -0.1535247 0.02010972 -0.0148124 0.08806677 -0.0344043 0.11163519 0.04110055 0.12161336 0.13986617
229599 -1.1483961 -1.0708639 -1.1039197 -1.1854155 -1.4948474 -1.1423842 -1.2261626 -0.9911302 -1.1232719 -1.9777052 -1.4427103 -0.5349721 -1.1670123 -1.1853131 -0.9326507 -1.8877815 -1.2088629 -1.1185006 -1.2774652 -1.6378898 -0.111711 -1.6374704 -1.1936721 -2.1757295 -1.3715843 -0.8936411 -1.6722337 -1.1428695
