Gene	BmFA2a	BmFA2b	BmFA2c	BmFA2d	BmFA2e	BmFA3a	BmFA3b	BmFA3c	BmFA3d	BmFA3e	BmFA4d	BmMA2a	BmMA2b	BmMA2c	BmMA2d	BmMA2e	BmMA3a	BmMA3b	BmMA3c	BmMA3d	BmMA3e	BmMA4a	BmMA4b	BmMA4c	BmMA4e
Gene	6	6	6	6	6	16	16	16	16	16	24	6	6	6	6	6	16	16	16	16	16	24	24	24	24
11287 1.5397499 1.32449529 1.3338381 1.62385778 1.61204797 1.59719437 1.46900697 1.49309632 1.62308868 1.17678947 1.57542256 1.14138923 1.23362473 1.40255229 1.65416234 1.70180894 1.58909653 1.37447302 1.34314828 1.3919355 1.42048208 1.75100469 1.21481569 1.52314529 1.71987948
11737 0.87912636 1.16304258 1.07598584 0.82802728 0.86858581 0.89758358 1.08335685 0.9914854 0.49931474 1.38659988 0.96159377 1.14124345 1.02366629 0.8060445 0.73671552 0.89047878 1.27370155 1.10373248 1.14529462 0.81067625 1.171274 0.72298519 1.12800382 0.63570941 0.5074179
11744 -1.3653816 -0.9124087 -1.157313 -1.1308366 -1.0882428 -1.1366275 -1.3185241 -1.1064467 -1.1002766 -0.76431 -1.172588 -0.7976413 -0.8725795 -0.8630196 -1.3141844 -1.4708305 -0.951095 -0.8254305 -0.9393996 -1.004613 -1.275814 -1.337147 -1.036146 -0.9948817 -1.2968799
11745 -0.5374221 -0.9162988 -0.7594604 -0.8287758 -0.5243052 -0.4751947 -0.4339655 -0.8322772 -0.6993739 -0.9065457 -0.7304841 -0.577032 -0.7214608 -0.8221663 -0.6864075 -0.3554839 -0.8013825 -0.5712687 -0.5808685 -0.5803778 -0.8142931 -0.5032034 -0.7099214 -0.4637624 -0.5204576
11746 0.06389915 -0.0359487 -0.3084304 -0.2133813 0.19521008 -0.1687811 -0.0044473 0.03116376 0.06547197 -0.2986762 -0.0031077 -0.2006069 -0.2280364 -0.1869955 -0.3272592 -0.1321692 -0.2593383 -0.2949045 -0.1047611 -0.0470558 0.11487406 -0.0942599 -0.0589976 0.17011772 0.15045684
11747 -0.3417194 -0.2967028 -0.3796629 -0.4001102 -0.3546945 -0.5573496 -0.2388922 -0.350523 -0.215516 -0.2267002 -0.3313194 -0.340632 -0.3097821 -0.3088417 0.11232482 -0.3522969 -0.3696516 -0.3157054 -0.3330698 -0.2428636 -0.137235 -0.0613814 -0.3749186 -0.0391677 -0.1508357
11749 -0.09191489 0.064644617 -0.085608863 -0.02646179 -0.099594807 -0.094248157 0.008448543 -0.033561513 -0.025804467 0.150004657 -0.10499277 0.034447863 0.03500364 0.019175783 -0.156922283 -0.01635487 0.19459495 0.040683093 0.006874423 -0.05249303 0.008618893 -0.01180172 -0.030762483 -0.075505823 -0.18128398
11750 -0.4381219 -0.625976175 -0.491005175 -0.552674313 -0.560560795 -0.391293408 -0.36043839 -0.583815378 -0.572791825 -0.59564322 -0.461491865 -0.437944363 -0.573932898 -0.49000593 -0.572933268 -0.5513214 -0.613381728 -0.446426415 -0.4906556 -0.429740305 -0.522275588 -0.501540105 -0.302644863 -0.484310315 -0.598617613
11757 -0.0013656 0.22140949 0.11446681 -0.0758867 -0.076571 -0.0460482 0.19624079 -0.0943744 -0.2469401 0.47537896 0.00701798 0.22372482 0.23825124 0.0200053 -0.0636898 -0.1221018 0.37402768 0.11954305 0.21000441 -0.0919452 0.21976242 -0.0621133 0.13412777 -0.1430737 -0.3633433
11758 -0.3393416 0.14637701 0.01823997 -0.1391011 -0.0893577 -0.309065 0.024495 -0.2592988 -0.3024123 0.31857244 -0.0915169 0.34104802 0.12762773 0.29457395 -0.1914247 -0.0169195 0.45577027 0.31021293 0.19313642 -0.2079168 0.17737839 0.08069725 0.08909967 -0.2846018 -0.3761349
11765 0.097810153 0.156834093 0.087470203 0.114737627 0.168737793 0.113590113 0.105370967 0.21964507 0.10638388 0.1202361 0.121387723 0.095750533 0.08007414 0.101670563 0.16013342 0.16995174 0.26413651 0.107062013 0.1408389 0.140662 0.083112337 0.119187183 0.041501833 0.043626277 0.109542377
11767 -1.3942023 -1.1528753 -1.3520961 -1.3104683 -1.5937355 -1.2184282 -1.2205834 -1.3443181 -1.0281807 -0.980349 -1.2686994 -1.1796223 -1.0817348 -1.0666136 -0.9701072 -1.5469965 -1.1564406 -1.0706852 -1.1605207 -1.1795603 -1.2799996 -1.0934214 -1.2541008 -1.2562551 -1.1759086
11768 -0.00081609 -0.11893911 0.24382489 -0.10807177 -0.17562766 0.105246645 0.148226 -0.002534415 -0.071452525 0.14670981 0.004143185 0.179374225 0.156668575 0.07620238 0.02084501 -0.16188819 -0.056854525 0.12654626 0.089910625 0.11039271 -0.16243982 -0.136657915 0.018765065 -0.100731515 -0.18103955
11769 1.47776102 1.4465502 1.62420327 1.54009104 1.4562061 1.55850584 1.42317844 1.64054947 1.56913304 1.52807658 1.44888711 1.51559798 1.55488574 1.58704971 1.39056797 1.49474932 1.58267781 1.61499138 1.58198523 1.5065886 1.53461272 1.49932912 1.53407707 1.45419027 1.55241969
11771 1.16671696 0.73212068 1.03547597 0.75706696 0.79407784 0.76252628 0.69631971 0.87626634 0.68159783 0.82196171 1.06123986 1.08563496 1.11687139 1.1272734 0.75223729 0.73206127 0.1912028 1.13114254 1.15385475 0.74976317 0.88852616 0.60974307 1.51467369 0.84993066 0.67192066
11772 -0.152609025 -0.05427138 -0.031827505 -0.09043894 -0.111789605 -0.14339982 -0.13843228 -0.152407835 -0.278889235 0.21291059 -0.08510704 -0.029260005 0.00084543 0.190933865 -0.03472738 -0.334809885 0.030351765 0.011688735 0.027501405 -0.18680804 -0.15324823 -0.076661625 0.01642675 -0.03014667 -0.171182835
11773 -0.47853295 -0.308612 -0.1526819 -0.2384284 -0.4747146 -0.2788321 -0.17530755 -0.45520775 -0.3865462 0.15435416 -0.3450882 -0.29284715 -0.12217385 -0.1055193 -0.29025755 -0.4065865 -0.022092915 -0.201219225 -0.1672424 -0.39732555 -0.151407495 -0.14999155 -0.23916735 -0.4196026 -0.4030355
11774 0.416474853 0.361747087 0.297219667 0.49987543 0.805519727 0.34757234 0.464820313 0.44195572 0.450705843 0.16184728 0.45268699 0.303953637 0.245070783 0.236340687 0.425279017 0.54882651 0.386315517 0.398037167 0.34363697 0.48992001 0.470692617 0.438785503 0.30577026 0.632202007 0.545533173
11775 -0.2354305 -0.1796598 -0.1310589 -0.1727236 -0.1777505 -0.1025005 -0.1577344 -0.0989515 0.0279271 -0.2271116 -0.2422013 -0.3931954 -0.2670392 -0.2288039 -0.1250061 -0.2151973 -0.3625459 -0.2194888 -0.2434156 -0.1052643 -0.177604 -0.1699358 -0.4222969 -0.1810633 -0.0731646
11776 -0.0287474 0.20475972 -0.0973299 -0.0767462 0.07823551 -0.1050139 -0.0008481 -0.0854199 -0.3443275 0.11913486 0.03176609 0.05201683 0.07693036 0.25736981 -0.144738 -0.0111583 -0.2631536 0.26362967 0.09831922 -0.0464222 0.05028818 -0.0382201 0.22969081 0.06430142 -0.1176376
11777 -3.0013302 -2.4952494 -2.8187623 -2.9258508 -3.216438 -2.8834079 -2.7072094 -3.8821838 -2.7488909 -2.490069 -2.6899008 -2.6696296 -2.5614334 -3.0332625 -3.0731188 -4.3234136 -2.646269 -2.5751204 -2.7690195 -2.8491903 -2.4258898 -3.3360344 -2.4160552 -3.3721133 -3.1683269
11778 -0.2074049 -0.1561483 -0.2720602 -0.2117102 0.21758392 -0.1349355 -0.1376354 -0.1907495 -0.1588438 -0.1671493 -0.1799152 -0.0711943 -0.0835859 -0.1695923 0.20306692 -0.1437166 -0.1196382 -0.1739977 0.04440584 -0.031892 -0.3269631 -0.0981601 0.03450109 -0.3617299 -0.3211398
11782 0.2502504 0.23992538 -0.1662225 0.18463936 0.56327291 0.14954736 0.13206386 0.24654847 0.49314451 -0.5442336 0.25033479 0.18337009 -0.124633 -0.2420686 0.54454062 0.08109335 0.0045598 -0.2796236 0.10118903 0.30812754 0.08328557 0.28473656 -0.0346927 0.32692423 0.45491365
11787 -0.314128845 -0.207599005 -0.076693215 -0.285124485 -0.162250338 -0.184017505 -0.248538307 -0.261861062 -0.23950933 -0.017482512 -0.258860235 -0.096668732 -0.167613073 -0.091622723 -0.303960838 -0.279459963 -0.108144893 -0.159209067 -0.08800117 -0.212196053 -0.144480028 -0.224595992 -0.223624268 -0.280721722 -0.388961468
11789 -0.4508261 -0.4326302 -0.155374 -0.5528703 -0.6047973 -0.3738047 -0.555855 -0.7284238 -0.4104303 0.15041908 -0.4812835 -0.3934617 -0.3447544 -0.5879169 -0.3796081 -0.9234486 -0.4001187 -0.2547519 -0.3652629 -0.3290226 -0.6754938 -0.7420237 -0.612358 -0.7651583 -0.5981045
11790 -1.0004887 -1.0606701 -1.4016045 -1.1429918 -0.7970685 -1.0145208 -1.3102038 -1.1735296 -1.2146182 -1.0355178 -1.1067014 -1.0937999 -1.1340183 -1.0308463 -0.7799346 -1.027986 -1.3509543 -0.9356274 -1.0191076 -1.3456978 -1.007399 -1.1254704 -0.9433079 -1.161904 -1.1469893
11792 -1.0588017 -1.1147701 -1.2608204 -1.3122523 -0.6204484 -1.3999404 -1.1735379 -1.535215 -1.1415931 -1.4855263 -0.9670862 -1.2484161 -1.1418577 -0.9359165 -0.8428244 -1.6791979 -1.713054 -1.3442444 -1.2263311 -0.9644189 -0.9984294 -0.8742488 -0.5928185 -1.1934469 -1.1405895
11793 0.99717916 1.06445293 1.48840424 0.92804618 0.71787856 0.95817573 1.17900266 0.99000182 0.74957846 1.49657785 0.86506432 1.3292806 1.26701667 1.28664036 0.69670402 0.84195595 0.94031142 1.34013604 1.42198053 1.11434997 1.22429763 1.03887296 1.05003699 0.96580118 0.76056478
11796 1.14203248 1.08659727 0.98467747 1.00174826 0.9707743 0.88016072 1.01624866 1.0495823 0.84937926 0.94184758 0.97567244 1.1986253 0.91245113 1.07325638 0.85640008 1.02910193 0.79312809 0.88604941 1.05875547 0.97099993 1.11708143 0.91664698 1.10320576 0.97169367 0.83945415
11798 -1.22175685 -1.0535029 -1.070775 -0.9759476 -1.05471555 -1.0145988 -1.058422 -1.14565465 -0.81064725 -1.178582 -1.10989595 -1.1937632 -1.31273 -1.1605864 -1.11372165 -1.11882625 -1.27805155 -1.2355476 -1.33408925 -1.1820321 -0.97879985 -1.08103845 -1.04800195 -1.06901625 -0.99386495
11799 -1.5736102 -1.3342929 -1.2120511 -1.4463132 -1.3536888 -1.6306818 -1.3880699 -1.6261533 -1.616265 -1.0203454 -1.5520112 -1.1794547 -1.323992 -1.460569 -1.6265013 -1.4552036 -1.2280008 -1.290772 -1.3770894 -1.2805096 -1.3110604 -1.4626133 -1.2356292 -1.6654042 -1.8489224
11800 -0.42854825 -0.4711606 -0.38883895 -0.45020555 -0.3481615 -0.27238875 -0.219772105 -0.38789845 -0.45116285 -0.4510954 -0.5051916 -0.4270551 -0.3187146 -0.33847965 -0.4766724 -0.4858576 -0.43190515 -0.38124755 -0.38766315 -0.53524365 -0.540509 -0.32769735 -0.4290476 -0.4886257 -0.36178115
11804 0.056211573 0.122663447 0.036982537 0.058304243 0.129203333 0.149436883 0.15780671 0.062484867 0.136133943 0.04536518 0.041983573 0.0430397 0.0503472 0.119371123 0.089591753 0.115862493 0.07383106 0.065221253 0.035729857 0.033234813 0.072140153 0.12109334 0.116302173 0.213756983 0.1735715
11806 0.87271365 0.51035014 1.27617531 0.90163539 0.45660713 0.91277596 0.68500214 0.72201347 0.75079255 0.93375272 0.92741124 0.85514754 1.26593429 1.14031028 0.82206844 0.56551299 0.41944659 1.09023007 0.9524033 0.65692226 0.65215914 0.32597264 1.07167129 0.33822789 0.662561
11810 0.805173965 0.854536255 0.91436068 0.912160855 0.755775055 0.822803485 0.88680493 0.73854662 0.6963703 1.00559332 0.8657917 0.939787015 0.923894135 1.073224595 0.689843435 0.72798397 0.687270085 0.960886755 0.98081359 0.717297555 0.957360035 0.881553985 0.8595464 0.954387585 0.75310229
11819 0.303937155 0.39825966 0.318585755 0.35263806 0.37204381 0.29736455 0.425083795 0.277297125 0.213121465 0.419058815 0.302089345 0.323102265 0.22535595 0.2351338 0.19170803 0.32959899 0.56139523 0.332056875 0.22681389 0.161292875 0.31456101 0.293717445 0.2236658 0.218372955 0.208908985
11834 0.88144926 0.8583798 0.92648717 0.83119458 0.7364634 0.84698269 0.92182151 0.8449243 0.76866991 0.91781738 0.90442862 1.05851034 1.03058891 1.0464699 0.82035083 0.72731107 0.46798175 0.93945294 0.9252947 0.90025359 0.81716284 0.77315753 1.1122934 0.99694103 0.66267818
11837 0.094895738 0.445374315 0.440447353 0.22289222 0.13428862 0.104733155 0.27306677 0.080196143 0.039868923 0.884376925 0.278859608 0.370987748 0.481344195 0.527025365 0.246498395 0.175964063 0.70975765 0.44092487 0.512374665 0.17370932 0.407859485 0.376245365 0.335202755 0.16947177 -0.045229448
11842 -0.8765423 -1.142822 -0.6769048 -1.0227995 -1.0973046 -0.6962047 -1.045396 -1.0798178 -1.4583872 -1.0687447 -0.9904723 -1.1185478 -0.6422207 -0.880999 -0.9787586 -1.2701774 -1.5344979 -0.7608532 -0.8911022 -1.6218367 -1.4291037 -1.1441579 -0.7339648 -1.1998028 -1.1406226
11843 -0.2997756 -0.3817371 -0.2154786 -0.5785019 -0.6257765 -0.3570605 -0.3396846 -0.370461 -0.3292439 -0.2374401 -0.3615554 -0.2700888 -0.2870902 -0.1770817 -0.6916614 -0.4586137 -0.4885115 -0.2426667 -0.3395049 -0.1880389 -0.3837606 -0.30412 -0.0816016 -0.2169297 -0.4187843
11847 -0.4360752 -0.1975284 -0.2104777 -0.3005823 -0.3194827 -0.3373985 -0.239922 -0.3035549 -0.4535335 -0.0736332 -0.3652083 -0.2617463 -0.2943374 -0.1974382 -0.4343411 -0.3879847 -0.2181746 -0.2599253 -0.2626578 -0.342096 -0.1750091 -0.1639145 -0.3327575 -0.4047598 -0.4080884
11848 -0.068910153 0.051368537 0.34165972 -0.01145518 -0.107794183 -0.09335244 0.272192987 -0.006812677 -0.154891277 -0.03592556 -0.004756463 0.308884677 0.024902717 0.050435377 -0.074208997 0.046407743 -0.225233697 0.157029717 0.083731863 0.45309668 -0.09188695 -0.053408077 0.134595943 0.11361858 -0.27651696
11852 -0.3692309 -0.5968531 -0.1937453 -0.4326588 -0.8635651 -0.2227208 -0.1494307 -0.426354 -0.3322936 -0.0143703 -0.3177663 -0.2650986 0.04731427 -0.0638858 -0.460075 -0.5852112 -0.3532545 -0.1040529 -0.1339851 -0.3261154 -0.4745924 -0.366219 0.05515762 -0.5862082 -0.6141511
11854 1.20799068 1.07250563 0.91139279 1.29641836 1.19550573 1.29313952 1.07578451 1.26797084 1.35655302 0.91177252 1.15396316 0.87866873 1.04081363 0.84568427 1.09509564 1.16987058 1.24856604 1.06928612 1.02770131 1.11903971 0.89080877 1.43550205 1.04233527 1.18091172 1.36833748
11855 -2.0113206 -2.2272602 -2.4541725 -2.0231965 -2.2824865 -1.7372363 -1.9124864 -2.1846825 -2.1235092 -2.1190545 -2.1939465 -2.6074864 -1.9491177 -2.3970625 -2.5241635 -1.9767035 -1.8208472 -2.3200324 -2.1043812 -1.9933566 -2.439624 -1.4101548 -2.2894119 -1.6868141 -2.0875373
11861 -0.7935223 -0.7174828 -0.9891098 -0.8590414 -0.8176785 -0.7750906 -1.0375288 -0.8534412 -0.3888195 -0.8704542 -0.8919595 -0.9127136 -0.8286865 -1.1522935 -0.999918 -0.8386313 -0.7101265 -0.8178045 -1.033007 -0.8663011 -0.9356606 -0.9715806 -0.689133 -0.8493733 -0.7718156
11863 -0.0233232 -0.2346965 -0.0227201 0.00166091 0.08228427 0.06772103 0.05997507 0.09010701 -0.006369 -0.1009921 -0.0304812 -0.1418475 -0.0001451 0.02479054 -0.031326 0.05283809 -0.1189577 -0.0333193 0.05860109 0.04577091 0.02064675 0.08761543 -0.1927063 0.11528708 -0.0103766
11864 -1.7760955 -0.968024 -0.8381423 -1.3993706 -1.2023294 -1.2319426 -1.0738126 -1.7339893 -1.3113155 -1.1425195 -1.1551404 -0.8447591 -0.9816917 -0.7485416 -2.0387599 -1.2306122 -1.3790237 -0.8908802 -1.0201471 -0.8438574 -0.9531722 -1.291515 -0.9777551 -1.0026973 -1.5876792
11867 -0.4956828 -0.3615407 -0.4535809 -0.4394372 -0.6143685 -0.6557884 -0.381599 -0.3807372 -0.4064792 -0.0996207 -0.4091329 -0.2316945 -0.2470768 0.11815459 -0.4612735 -0.3853758 -0.3160809 -0.2007295 -0.193976 -0.4476876 -0.3944165 -0.2804767 -0.3161042 -0.4045691 -0.3849906
11883 -0.6018779 -0.4984504 -0.5318582 -0.6090502 -0.6109136 -0.6419146 -0.6423159 -0.5564565 -0.8307055 -0.3004234 -0.579528 -0.5069478 -0.5559568 -0.5236941 -0.6646027 -0.6093112 -0.4047189 -0.4443772 -0.5342085 -0.613357 -0.5044451 -0.6608355 -0.4117159 -0.7950694 -0.6260811
11886 0.05146594 0.16172639 0.03631535 0.14124728 0.17886833 0.11166104 0.18652488 0.20724237 0.29993142 -0.3469364 0.10252422 0.04050521 0.04235086 0.09801079 -0.2130489 0.25174961 0.11899443 0.00150441 0.05379565 0.14584859 0.11098535 0.22141586 0.05988358 0.22668855 0.23633569
11891 1.28507575 1.07028721 1.03495098 1.34470206 1.51505134 1.40936368 1.19969625 1.38601021 1.43225998 0.94617294 1.22374352 0.91625735 1.03256644 1.05529249 1.33519386 1.40552236 1.24491634 1.08284873 1.14261937 1.06053467 1.22634125 1.411712 1.00112278 1.34493547 1.58367174
11907 -0.4120817 -0.2919964 -0.3901749 -0.6210668 -0.4518647 -0.2948355 -0.5087462 -0.3721856 -0.2919855 -0.1645557 -0.5050527 -0.4755452 -0.2595918 -0.343637 -0.618038 -0.4036278 -0.3220449 -0.1192562 -0.3137938 -0.3215576 -0.4735844 -0.3886114 -0.1239479 -0.4373039 -0.4614522
11909 0.128461505 -0.02958796 -0.24640144 -0.09640311 0.13309335 -0.03989811 -0.067825165 0.13262829 -0.129853585 -0.23972308 -0.00021677 -0.0516448 -0.10051656 -0.12670198 -0.050421225 0.10912375 -0.2575049 -0.164351355 -0.13379282 -0.272166225 -0.005669615 0.06867629 0.00320036 -0.11122851 0.091181045
11910 -0.5444366 -0.5840234 -0.4065071 -0.7289237 -0.5160442 -0.5221117 -0.4720272 -0.7123624 -0.5060448 -0.5557011 -0.7204122 -0.3654745 -0.4321129 -0.4104016 -1.1268075 -0.5269244 -0.629973 -0.2107664 -0.4234755 -0.4637659 -0.6329777 -0.8231923 -0.4153761 -0.6543487 -0.8562103
11911 1.23950354 1.20862093 1.12691186 1.16641535 1.33788148 1.37550278 1.37522311 1.28183795 1.26137821 1.26450704 1.3422972 1.13916666 1.15793825 1.30777825 1.30674813 1.34895086 1.4691162 1.14631098 1.20046129 1.22198777 1.30574576 1.29718585 1.13800148 1.31007517 1.31301354
11920 -0.07101527 -0.025534305 -0.239445355 -0.024678005 0.254277885 -0.01503588 -0.03323643 0.005428405 -0.08826687 -0.358193285 -0.053519395 -0.12395338 -0.250814145 -0.232926635 0.084872275 -0.0547916 -0.094564855 -0.333951475 -0.150593305 -0.015626145 -0.070794975 0.027749725 -0.212133215 -0.0109889 -0.1610044
11927 -0.7485599 -0.7854176 -0.8221419 -0.7992539 -0.7087746 -0.7625823 -0.8877935 -0.6572732 -0.6953885 -0.7706912 -0.8680192 -0.8006168 -0.9315321 -0.8230417 -1.0417893 -0.5812776 -0.8513297 -0.8522753 -0.750583 -0.8111495 -0.7423461 -0.6989606 -0.9457299 -0.9597209 -0.751492
11928 -0.67655485 -0.42075325 -0.6018376 -0.5691166 -0.58203825 -0.44903925 -0.5783685 -0.6608245 -0.388941 -0.50927575 -0.527743 -0.378719 -0.49365345 -0.3664577 -0.5078927 -0.52269795 -0.578137 -0.5255062 -0.58186835 -0.5868475 -0.5299597 -0.5991679 -0.41636675 -0.5574632 -0.4029299
11931 1.208840635 1.20952513 1.000131725 1.226422775 1.398590665 1.08381685 1.015343765 1.18367131 1.18237124 0.97788672 1.20151043 1.11187329 0.960202825 1.102053835 1.234862925 1.260290905 1.08452048 0.894843915 1.081319575 1.122238215 1.090503685 1.280661975 1.11762751 1.120694585 1.057563015
11932 -1.3233931 -1.4165259 -1.6670877 -1.4480048 -1.2696163 -1.2336745 -1.3896347 -1.0650808 -1.095825 -1.4820526 -1.4736191 -1.1433328 -1.5338402 -1.8135243 -1.5864781 -1.8425442 -1.6213704 -1.3531238 -1.3485965 -1.1378969 -1.3401636 -1.4205572 -1.5276054 -1.4668245 -1.2945627
11933 -0.9594393 -0.702958 -0.8638118 -0.9407924 -0.9809798 -1.2798675 -1.0755868 -0.6613723 -0.891219 -0.684166 -0.9693683 -0.7277551 -1.0273602 -0.7817653 -1.0630605 -0.9936685 -0.6794948 -0.9190675 -0.7442284 -0.9416356 -0.795518 -0.8200226 -1.0351378 -1.0881768 -1.2165282
11938 -0.83449745 -0.8329696 -0.999865375 -0.95664195 -0.95630135 -0.874337275 -0.88651865 -0.775274275 -0.742459725 -1.10934805 -0.9244115 -0.90562335 -0.823615495 -0.79227608 -0.8988732 -0.902640275 -0.8281971 -0.85768591 -0.938946315 -0.767124475 -1.10483615 -0.866697125 -0.903762065 -0.92022375 -1.02615455
11946 -0.7004524 -0.3817708 -0.4637639 -0.4338732 -0.5659123 -0.5206223 -0.4158239 -0.5251397 -0.5107823 0.0305292 -0.4148908 -0.2914091 -0.2760173 -0.3242624 -0.5075303 -0.646909 -0.2514777 -0.2254503 -0.3079617 -0.4989474 -0.4115759 -0.4546806 -0.4212912 -0.6177371 -0.5889927
11947 1.095162543 1.29577812 1.084768843 1.041130227 0.983797737 0.984883893 1.022173977 1.102613683 0.9634216 1.476296553 1.12605803 1.263600123 1.17921688 0.98659418 0.984382147 1.039065713 1.269711193 1.20196937 1.233801177 1.11193187 1.22464654 1.034150903 1.156078087 0.917282847 0.855578567
11949 0.14508468 0.35589577 0.29068514 0.110420295 0.091492395 0.18019794 0.251870345 0.150370875 -0.012657805 0.531289 0.193444395 0.407577635 0.325055925 0.27874972 0.08579497 0.070608035 0.35656987 0.29391596 0.3520724 0.21188721 0.354126175 -0.0778198 0.30824866 0.134052335 -0.14303675
11950 -1.1057155 -1.0707018 -1.437794 -1.1047301 -1.0293974 -1.2912821 -1.3566046 -1.0004928 -1.1991954 -0.8277278 -1.2382601 -1.0180804 -1.087405 -1.0845899 -1.0612518 -1.2902956 -0.8312371 -1.0055577 -1.0061268 -1.3400811 -1.0792971 -1.0885464 -1.1394735 -1.1981489 -1.2261621
11951 1.03775304 1.28608578 1.11082286 1.03652897 1.08430286 0.9215017 1.0435789 1.11570785 0.96299737 1.33144916 1.11568533 1.28020191 1.07864834 0.87091152 0.98033367 1.06114998 1.37463706 1.09548266 1.20089054 1.06498937 1.18354673 0.95262804 1.19997473 0.90888307 0.68464844
11964 -0.11649212 -0.240025413 -0.237579253 -0.191239277 -0.224677437 -0.152378733 -0.147513163 -0.184819813 -0.014237817 -0.225624033 -0.200969977 -0.22442732 -0.167477227 -0.144339127 -0.171719097 -0.19791053 -0.212206243 -0.229512383 -0.15918781 -0.12429789 -0.41217251 -0.212014323 -0.256601497 -0.160222733 -0.178724373
11966 -0.404819503 -0.23827652 -0.23523683 -0.20084008 -0.275322923 -0.21266584 -0.208778653 -0.395683653 -0.21116811 -0.219649327 -0.31476497 -0.383763267 -0.260009943 -0.22731176 -0.333243927 -0.164149067 -0.187852913 -0.25517427 -0.266455407 -0.234728603 -0.243185423 -0.178496617 -0.2184082 -0.262455923 -0.17907458
11972 0.828144705 0.93513817 0.916192895 0.89394702 0.852152045 0.77387695 0.885838885 0.844304985 0.849876175 1.041707725 0.86498742 0.93036179 0.88630932 0.784037995 0.892113745 0.8539358 1.041322915 0.924296225 0.94443246 0.83199031 0.993977355 0.8986637 0.874411285 0.843870775 0.804729285
11973 -0.8923543 -0.9013173 -0.605413 -0.7498612 -1.0779442 -0.8855096 -1.5911252 -1.6015307 -3.5064392 0.05608968 -1.3604105 -0.7421012 -0.8723659 -0.5445048 -1.1108948 -0.8952988 -0.3102072 -0.7058908 -0.5829791 -2.2870021 -1.0255035 -0.8554908 -1.0408658 -1.086136 -1.5543396
11974 -1.4211202 -1.189041 -0.8881466 -1.2592915 -1.8948972 -1.3554565 -1.1324719 -1.3179121 -1.3267302 -0.7067586 -1.1348084 -1.0935132 -0.9558437 -1.0200862 -1.4904821 -1.5950692 -0.9919357 -1.0033883 -0.9460164 -1.4644975 -1.0564579 -1.2164558 -1.093443 -1.3028842 -1.7318428
11975 0.55681695 0.74997796 0.46914074 0.51614971 0.67501032 0.36760464 0.69598021 0.59287264 0.30253849 0.43943987 0.58582227 0.77863007 0.47551546 0.62115997 0.49353045 0.28059862 0.2927358 0.35131471 0.37412904 0.59953535 0.5980713 0.59061191 0.66437576 0.74847677 0.51882123
11977 -0.4386182 -0.5267996 -0.4576399 -0.3922472 -0.3716451 -0.2890514 -0.4053696 -0.3529281 -0.47427 -0.6261087 -0.4602065 -0.5871847 -0.7689042 -0.615167 -0.2228748 -0.2597117 -0.2516731 -0.6092076 -0.6549147 -0.3341808 -0.3702363 -0.2710152 -0.8876251 -0.4469442 -0.0748757
11979 -1.2127506 -1.50546 -1.2736973 -1.3858201 -1.0398347 -1.0010352 -1.4031297 -1.0965749 -1.1274654 -1.3437457 -1.6000175 -1.3173585 -1.333718 -1.3146245 -1.5034798 -1.0324549 -1.2923282 -1.2565093 -1.5885028 -1.3619824 -1.3659949 -1.1769914 -1.5391816 -1.5443103 -1.1073214
11980 0.445784115 0.62006544 0.21899277 0.51131444 0.343690105 0.55241252 0.420190405 0.513568455 0.468691725 0.54516629 0.532816575 0.48369114 0.40528807 0.272615065 0.384427095 0.43931923 0.59160561 0.48073387 0.390886145 0.450007625 0.40004861 0.462387315 0.4361084 0.42864493 0.53671564
11981 -2.8480763 -3.0818209 -2.5416087 -2.997218 -1.7029151 -4.0198196 -2.6543775 -2.5750395 -2.9479743 -2.9959383 -2.6317355 -2.4848214 -2.3618643 -2.7437992 -2.6473368 -3.0506194 -3.3092824 -2.487993 -2.589566 -2.6852247 -2.3208493 -3.0196167 -2.3620514 -3.6868512 -3.1756983
11982 -0.9256993 -0.8706904 -0.9742525 -1.0138775 -0.8799315 -1.0172309 -1.0664961 -0.9308945 -0.6688156 -1.1410737 -0.9053161 -0.9783714 -0.9533818 -0.9000164 -0.9060878 -0.8101735 -0.8548119 -0.8684513 -1.0353866 -0.813402 -0.9505431 -0.9173297 -0.8598442 -0.893035 -0.8510902
11988 0.43910425 0.4627424 0.40898824 0.41083025 0.10737346 0.32063894 0.31152301 0.53209399 0.13322168 0.32540787 0.36699191 0.25369628 0.12774541 0.54946191 0.32121035 0.42972438 -0.0638993 0.35906256 0.34009098 0.38981401 0.46959995 0.32955617 0.45938104 0.34172267 0.29738316
11990 1.042366185 0.973493515 0.86078814 1.029978145 1.05026141 0.95437879 0.956269155 1.07157546 0.990336915 0.828027265 1.02641124 1.087353715 0.98798914 0.963562855 0.97134133 1.08842315 0.75948336 0.906031245 0.95403062 0.99019465 0.95141977 1.02560582 1.06649571 1.139611315 1.04524774
11991 -0.7598558 -1.0446607 -0.8722409 -1.0690704 -1.0968698 -0.7341539 -0.9787225 -1.467626 -1.0981151 -0.7638042 -1.0534621 -0.8085914 -0.8014895 -0.7388569 -1.2977246 -1.2065107 -0.9637198 -0.4457879 -0.8318636 -1.1022897 -1.0944098 -1.2364607 -0.5111167 -1.1239362 -1.2266057
