Gene	TFA2a	TFA2b	TFA2c	TFA2d	TFA2e	TFA3a	TFA3b	TFA3c	TFA3d	TFA3e	TFA4a	TFA4b	TFA4c	TFA4d	TFA4e	TMA2a	TMA2b	TMA2c	TMA2d	TMA2e	TMA3a	TMA3b	TMA3c	TMA3d	TMA3e	TMA4a	TMA4b	TMA4c	TMA4d	TMA4e
228993 1.86863021 2.3169771 1.91261368 1.96383007 2.1773362 2.33574409 2.22678237 2.19520581 1.75861193 2.01182244 2.35421399 1.97683187 1.94414793 1.97746717 2.17852005 2.2004295 2.14471287 1.84228756 1.78347717 1.96146514 1.74467834 2.3125669 2.24851197 2.27413286 2.46393351 2.12482793 2.14732935 2.11673 2.14636805 1.97922392
228994 -0.5791854 -1.0463955 -0.9062661 -0.6438235 -1.1853408 -0.6748084 -0.627645 -0.5549588 -0.6610407 -0.7986473 -0.6000825 -0.6965768 -0.6965795 -0.6349602 -0.6567078 -0.8267962 -1.012081 -0.7994348 -0.7416071 -0.7809069 -0.987922 -0.8379178 -0.73791 -0.4956802 -0.6538643 -1.0507928 -0.6523171 -0.6324368 -0.7930805 -0.7970335
228998 0.56352355 0.526132015 0.5356093 0.40637975 0.510528605 0.406307785 0.40955285 0.55308227 0.36080617 0.526274625 0.308241005 0.583457845 0.531546225 0.39211553 0.46444907 0.36906583 0.54942702 0.520337185 0.486967275 0.58581134 0.539324805 0.40644577 0.45752573 0.47405429 0.56193455 0.47055337 0.54483597 0.44527341 0.530857125 0.553412415
229055 -0.315827865 -0.5362408 -0.661479825 -0.46191615 -0.39277355 -0.674114325 -0.379893705 -0.484735725 -0.76386265 -0.424207075 -0.548019 -0.43064096 -0.217806493 -0.48931395 -0.301491933 -0.40579865 -0.497604125 -0.595704125 -0.5162415 -0.316256023 -0.2610219 -0.561898575 -0.66047185 -0.191225023 -0.303450233 -0.468661195 -0.436114653 -0.364215543 -0.313124008 -0.343137143
229096 0.64065469 1.03533458 1.24273956 1.1226511 1.13344305 1.03549035 0.85232106 0.77014586 1.56004975 1.05448918 1.10904458 1.07673303 -0.1986089 0.84753567 0.7368173 1.05307038 0.81275005 1.22818308 1.36134629 0.35327949 -0.188708 1.07745601 0.97931006 0.27310247 -0.1443246 0.90059991 0.8703969 0.21415127 0.71960019 0.12298558
229211 -0.2817567 -0.2631428 -0.4000562 -0.2709744 -0.1687894 -0.43235 -0.4055329 -0.1840145 -0.5262044 -0.0763714 -0.2059057 -0.3859822 -0.0254288 -0.1800828 -0.2231048 -0.2998515 -0.2833325 -0.2233422 -0.3669596 -0.1058164 0.16791675 -0.3618162 -0.5013856 -0.0739385 -0.518087 -0.3730517 -0.313852 -0.3055304 -0.1532534 -0.3470951
229227 -0.5571551 -0.52894205 -0.69679505 -0.6089238 -0.3791309 -0.7427968 -0.5556268 -0.50959845 -0.6325531 -0.5010632 -0.50822725 -0.52881555 -0.3570068 -0.5261823 -0.4948081 -0.6504261 -0.66422935 -0.4700605 -0.51312835 -0.26629115 -0.352388915 -0.52841245 -0.6382205 -0.4101778 -0.280545535 -0.53282885 -0.6337329 -0.5430246 -0.3785993 -0.4561214
229277 -0.18308949 -0.658549 -0.41958525 -0.375514555 -0.31578317 -0.49852455 -0.098663265 -0.336103245 -0.4637958 -0.35098295 -0.60590345 -0.124399955 0.0159021 -0.18945478 -0.182785895 -0.4478308 -0.53001635 -0.57747385 -0.3487504 -0.219740105 -0.170042755 -0.40363615 -0.4697133 -0.03120323 -0.65417115 -0.362065435 -0.05672532 0.011318755 -0.1640903 -0.014580765
229279 -0.567403 -0.4539049 -0.5351554 -0.5585822 -0.51430595 -0.4547303 -0.53893175 -0.5681527 -0.4983647 -0.63382575 -0.47609507 -0.5972912 -0.68872075 -0.62793265 -0.72971465 -0.5899011 -0.63643245 -0.444020505 -0.4643821 -0.65553285 -0.456714755 -0.49775405 -0.51048465 -0.58218685 -0.67894985 -0.6355502 -0.692399 -0.81390665 -0.50179865 -0.74801885
229285 -1.18882955 -1.186753 -1.2620292 -1.15430835 -1.0688039 -1.0599725 -1.2574156 -1.0901773 -1.19516535 -1.30657045 -1.25508685 -1.1622943 -1.091784 -1.2140575 -1.2406962 -1.07523025 -1.32708915 -1.21281625 -1.1308409 -1.16749055 -1.31537885 -1.09143065 -1.0567277 -1.20015335 -0.5972365 -1.2801268 -1.2764982 -1.0925784 -1.23160345 -0.9719515
229317 -0.4121814 0.26838695 0.13835444 -0.1316474 0.01769467 0.24506287 0.04347514 -0.2143618 0.40364069 -0.2220937 0.1992894 0.27501474 -0.7174805 -0.2843813 -0.1472585 0.08097816 -0.0886223 0.08865987 0.12439148 -0.3862937 -0.9972677 0.22074405 0.01221455 -0.291369 -0.3253231 -0.1308853 0.04215994 -0.5420868 -0.230833 -0.7195971
229357 -0.00242 -0.570658 -0.5995107 -0.7107795 -0.8513232 -0.4899052 -0.3024489 -0.5521961 -0.7384544 -0.685447 -1.0433001 -0.2635246 -0.2825938 -0.4828292 -0.2401059 -0.3047939 0.11445233 -0.4119094 -0.4340742 -0.3192407 -0.3631372 -0.5934104 -0.5322805 -0.4194106 -1.1958708 -0.4836764 -0.6151044 -0.2945146 -0.2359246 -0.0993429
229363 -0.2776593 -0.164948545 -0.154606785 -0.10911497 -0.15371191 -0.150726565 -0.28627634 -0.503980275 -0.1722043 -0.04681139 -0.114987395 -0.18245679 -0.392309255 -0.183665065 -0.30132702 -0.161501725 -0.26352962 -0.027784505 -0.046281445 -0.21288679 -0.22277745 -0.229189935 -0.1003676 -0.396003685 -0.326703725 -0.24032565 -0.300532685 -0.370426035 -0.28648172 -0.22716628
229473 0.44220052 0.38717107 0.15986423 0.23090287 0.31444881 0.3431372 0.39931681 0.18193277 0.54371425 0.06932665 0.36498105 0.47906447 0.29484977 0.28072326 0.41815734 0.24255823 0.39131692 0.1288391 0.17118086 0.18188474 0.18495321 0.38109486 0.24233339 0.64954117 0.31217632 0.73800922 0.43952808 0.35430152 0.57218632 -0.0251029
229474 0.03742069 -0.1383045 -0.2801802 -0.1407242 -0.0200554 0.06787173 -0.1931783 0.32215668 -0.4593283 -0.0203483 -0.095909 -0.0928116 -0.047384 0.07036198 -0.5099452 0.0806616 -0.1660682 -0.0991545 -0.2850479 -0.0716262 -0.3390976 0.00619185 0.01117012 -0.111391 -0.2602094 -0.0188999 -0.2876499 0.17703421 -0.1819246 0.03204553
229487 0.47096042 0.297552485 0.38541116 0.255689745 0.54128842 0.2604189 0.342865085 0.388655005 0.44473357 0.496471325 0.15071189 0.72711713 0.38474648 0.389242955 0.568918495 0.22281651 0.30759585 0.36666526 0.43472616 0.531018605 0.436502365 0.354345565 0.345598665 0.45648935 0.29849347 0.679795265 0.402835 0.411507195 0.56990403 0.32462698
229503 0.347614775 -0.085597035 -0.1227948 -0.05908104 -0.06906375 -0.13690995 0.10070704 0.25048276 0.224805575 -0.04040765 -0.1818643 0.09061657 0.506596525 0.1990158 0.61569411 -0.1972906 0.284637395 -0.2297124 -0.058661835 -0.06802893 0.48320848 -0.1203818 0.135958085 0.455189415 0.37657874 0.63035367 0.48595641 0.629368415 0.57874156 0.48569188
229504 -1.1003213 -1.2058862 -1.444704 -0.9126671 -0.9907643 -1.0061125 -1.1992168 -1.1584705 -1.4089125 -0.8591663 -1.0993414 -1.2639458 -0.7370716 -1.127137 -0.9966014 -1.0006289 -0.9660489 -1.3244091 -1.0749032 -1.0287964 0.00921203 -1.0786289 -1.2852251 -1.200798 -0.7399051 -1.0153306 -1.08418 -0.2893882 -1.1700802 -1.0145164
229517 -1.4295971 -1.5591071 -1.5827012 -1.3560929 -1.286103 -1.4448544 -1.3505585 -1.8030503 -1.5480063 -1.4768837 -1.4457134 -1.7977761 -1.2685832 -1.3072712 -1.3730365 -1.3378519 -1.3431195 -1.525134 -1.5581931 -1.4412505 -1.4402685 -1.4901281 -1.4858751 -1.3162198 -0.7312339 -1.6264131 -1.6842847 -1.8363805 -1.5062909 -1.3391418
229521 1.69137796 1.37016768 1.31089978 1.62463835 1.4651035 1.24267282 1.51179884 1.44227995 1.14547531 1.6218306 1.39865058 1.34448083 1.63680353 1.51327863 1.51332082 1.43124618 1.25678648 1.53654547 1.48995067 1.63786007 1.6558089 1.30516812 1.20096398 1.31220015 1.53798711 1.43413013 1.26877298 1.36094593 1.34010993 1.4113213
229543 0.339778685 0.030403885 -0.008528885 -0.039924495 -0.035846345 0.21008754 0.214839945 0.118751955 -0.351068475 -0.005458735 -0.02164329 0.218854685 0.259265505 -0.167205255 0.20237589 0.09333997 0.21348786 -0.039842405 -0.137757735 0.11065078 0.169611795 0.06344239 0.10965682 0.20320308 0.146558335 0.03884404 0.371523085 0.261930565 0.114709185 0.21356387
229584 -0.4587156 -0.8761899 -0.7396842 -0.8221287 -0.8771408 -0.7305474 -0.6951689 -0.7442506 -1.2324942 -0.7167576 -0.8334454 -0.6320971 -0.5070626 -0.734814 -0.6944965 -0.8134823 -0.3370088 -0.737637 -0.6374822 -0.5687277 -0.2483285 -0.9678873 -0.7039396 -0.7196382 -0.3539409 -0.6085505 -0.8402422 -0.7092162 -0.4412039 -0.6109669
229589 -0.58558701 -0.707905467 -0.729160367 -0.6454506 -0.680083267 -0.815046967 -0.7191718 -0.5571355 -0.953652733 -0.7126708 -0.8610808 -0.718691933 -0.627747433 -0.654093733 -0.694715933 -0.746223533 -0.794258333 -0.696464867 -0.7605138 -0.613964247 -0.578975117 -0.684123933 -0.642064267 -0.5735045 -0.6329412 -0.822853533 -0.8209983 -0.586679467 -0.687624467 -0.591611073
229593 -0.0706391 -0.105772 -0.1470607 -0.0752706 -0.0490419 0.04693146 -0.0401244 -0.0028939 0.00860012 -0.099281 -0.0998121 -0.0512351 -0.1560818 -0.1430783 -0.1007586 -0.0217163 -0.2079795 -0.0889519 0.09736205 -0.2219176 -0.166794 -0.1049915 -0.0628159 -0.2657813 -0.2154176 -0.1015544 -0.031846 -0.2219497 0.06074083 -0.204133
229599 -1.1236318 -1.1650271 -1.2650802 -0.906345 -1.0673854 -1.2296684 -1.2643809 -1.0554293 -1.4384803 -1.1174412 -1.2884488 -1.4168719 -1.1480343 -0.9150252 -1.0232414 -1.0330182 -1.113283 -1.0222633 -1.3293893 -0.9362255 -0.7812386 -1.1760473 -1.380901 -1.1899487 -0.7786919 -1.3500127 -1.3679824 -0.9979633 -1.0953374 -0.9530111
229603 0.4860992 0.41256145 0.34146796 0.31018727 0.21878622 0.24443491 0.47638416 -0.0219458 0.19881692 0.31422205 -0.0629281 0.48929263 0.51819665 0.35444599 0.27118203 0.4475946 0.41045143 0.22951089 0.35909094 0.51918792 0.53062776 0.31995071 0.40557108 0.48953298 -0.2091058 0.35405732 0.4241802 0.34514979 0.17364458 0.59607543
229663 -0.9819128 -0.4009631 -0.383856945 -0.598298 -0.27554653 -0.4160062 -0.60445755 -0.61004905 -0.30951325 -0.82935355 -0.374033905 -0.6762654 -1.29958675 -0.70530055 -0.75110525 -1.2425168 -0.6954975 -0.43243005 -0.460861 -1.16278355 -1.44186145 -0.3459255 -0.51749535 -0.8865218 -0.43076765 -0.81058395 -0.6910666 -0.980835 -0.9646348 -1.13131265
229675 0.06587361 0.36329625 0.73188777 0.75755545 0.49926092 0.65077119 0.4605065 0.25843265 1.13976514 0.50016928 0.70733829 0.49972442 -0.4366723 0.49854052 0.22516528 0.56137581 -0.0018784 0.75027182 0.85050128 0.02163675 -0.555569 0.59775141 0.41959829 -0.0268527 -0.0296822 0.38214241 0.36240719 -0.1800412 0.16612731 -0.1695662
229681 -0.7048616 -1.3237252 -1.1055692 -0.9511989 -1.1721896 -1.0526479 -1.1756726 -1.0184762 -1.1111914 -0.9606711 -1.1816004 -0.9583894 -0.7380881 -0.998569 -0.948295 -0.9528122 -1.1858766 -0.9865694 -0.8776769 -0.7232057 -0.6586523 -1.1784362 -1.0478211 -1.0540063 -0.7365904 -1.0863509 -1.0354907 -0.7234517 -1.136061 -0.7039838
229700 0.32822094 -0.208973 0.09211516 -0.4050571 -0.0602465 -0.2744201 -0.0424704 0.02498177 0.31888492 -0.0341492 -0.3262808 -0.0408225 0.10287323 -0.0291501 0.22548076 -0.2298218 0.13920222 0.00565783 -0.0663261 0.22369531 0.31608422 -0.1634371 -0.0193559 0.3970483 0.25139717 0.59449547 -0.309659 0.21922944 0.45652998 0.18211903
229709 0.11295508 0.53080107 0.31865979 0.44725641 0.34333453 0.23438459 0.1764356 0.0021944 0.4313064 0.24276211 0.45678041 0.08698969 0.08004291 0.3707823 0.20000948 0.34357822 0.15522651 0.48598388 0.45112417 0.27259065 0.14159558 0.24205292 0.30118719 -0.042998 0.40337575 -0.0009852 0.1762474 0.01020357 0.10480535 0.15006216
229725 -0.2500998 -0.4118525 -0.672672 -0.5643564 -0.4270993 -0.6280701 -0.5962817 -0.5683898 -0.7711182 -0.3688367 -0.4748362 -0.6094528 -0.0796648 -0.3659827 -0.365918 -0.5498047 -0.333483 -0.5678074 -0.5626267 -0.2353467 -0.128937 -0.7183458 -0.7074467 -0.2064407 -0.3542655 -0.4700847 -0.5140307 -0.4658177 -0.3522451 -0.1846184
229776 0.121936445 0.137625685 0.02961346 0.2687147 0.132417725 -0.001199025 0.07192428 -0.031076485 -0.08053753 -0.075149005 -0.202964995 -0.18435537 0.304030945 0.178489245 0.139767375 0.025377285 -0.10591616 0.01092277 -0.061455255 0.23066883 0.08539745 -0.124832225 -0.09278961 0.12609672 -0.011753315 -0.106868565 0.178529495 0.042361065 -0.112550445 0.060315375
229841 -0.57676575 -0.7381232 -0.39486695 -0.4769761 -0.63536125 -0.57578185 -0.3026943 -0.5359992 -0.26727834 -0.69618635 -0.53139065 -0.57461285 -0.147515785 -0.4048758 -0.4335103 -0.45204105 -0.42275275 -0.58587485 -0.55801895 -0.54812135 -0.49912975 -0.4859693 -0.3651062 -0.28720115 -0.263750845 -0.23871605 -0.4348833 -0.31632168 -0.412893 -0.436389175
229877 -0.0914457 -0.2066492 -0.1458249 -0.0677684 -0.3080539 -0.2177163 -0.0642498 -0.1845291 -0.3172891 -0.1024173 -0.0750859 -0.3532998 -0.0504063 -0.023871 -0.1918584 0.05726189 -0.159708 -0.0670076 -0.2488763 0.01277405 0.22932755 -0.2123627 -0.198365 0.01535771 -0.1407481 -0.1904696 -0.4023906 -0.1739926 0.10404218 -0.0990028
229906 0.86119108 1.06586585 0.9092186 1.00791181 0.97129887 0.83082381 0.75760741 0.74950931 1.04125578 0.87519591 0.82511259 0.92547835 0.86744908 0.81591827 0.80250943 0.78313184 0.61601002 0.94053827 1.10575318 0.97519049 0.81894706 0.69949822 0.72297284 0.47668819 0.3545209 0.79014676 0.84822486 0.68164973 0.72338627 0.87246618
230073 -0.4005538 -0.268066 -0.2200336 -0.3044564 -0.2626915 -0.3511398 -0.5809066 -0.5640814 -0.3654692 -0.4298403 -0.2072703 -0.495867 -0.4404786 -0.2807699 -0.380722 -0.5237462 -0.4270663 -0.23945 -0.219956 -0.3788234 -0.2521469 -0.3532169 -0.3251645 -0.3307183 -0.4141733 -0.5995872 -0.3933461 -0.5144428 -0.3674568 -0.2241776
230082 -0.3143581 -0.3085069 -0.3263943 -0.5433547 -0.1277113 -0.5600046 -0.3445394 -0.4963803 -0.4263979 -0.2795767 -0.4202222 -0.374861 -0.4057417 -0.408701 -0.4829245 -0.4841449 -0.4777184 -0.3330344 -0.26195 -0.2342813 -0.386761 -0.472943 -0.2762736 -0.5008323 -0.2603728 -0.6049415 -0.4867812 -0.4908925 -0.589222 -0.2058637
230103 -0.5325556 -0.3717018 -0.3807288 -0.6304713 -0.4222893 -0.3895256 -0.5937349 -0.3897931 -0.3482593 -0.3980217 -0.1706219 -0.3356 -0.8532237 -0.6151604 -0.5496864 -0.6233299 -0.371202 -0.302874 -0.5188898 -0.6566768 -0.7426752 -0.3025518 -0.4609373 -0.9146767 -0.6375196 -0.6163136 -0.6252289 -0.6891832 -0.3959973 -0.6804486
230119 0.75547957 0.35922568 0.40153311 0.0638049 0.44600159 0.37964908 0.50797635 0.60733689 0.58119627 0.47528693 0.41679369 0.55473921 0.49147078 0.37770576 0.90444027 0.32653251 0.55233133 0.40048509 0.42743923 0.4873009 0.80910989 0.54023088 0.48492886 0.74518744 1.41078567 1.07646917 0.4707427 0.61472975 0.7297723 0.63034119
230233 0.12391347 -0.0617704 -0.1140046 -0.1165869 -0.3481801 -0.0896501 0.1527115 -0.0460547 -0.1260211 -0.0507758 0.01367994 -0.0925925 -0.0101761 -0.0596065 -0.0264763 0.26375267 0.03271217 0.07265214 0.09854964 -0.0858234 0.0817243 -0.1717616 0.20994982 -0.0894943 -0.2842173 0.03739769 -0.233837 0.21916954 0.07535071 -0.1576043
230234 0.09201626 -0.0357207 -0.0484514 0.21585553 0.11479342 -0.2467264 -0.0185372 0.31826215 -0.1511286 0.24836588 -0.1897089 -0.2505927 0.13992248 0.20449703 -0.1219802 -0.5276117 -0.2162117 0.09670304 0.0535124 0.19173371 0.26883057 -0.3269527 -0.1555382 -0.0829728 0.42891425 -0.0608767 -0.3139333 0.00118147 -0.2188211 0.1209212
230249 -0.063866167 -0.08644977 -0.00309525 -0.18894304 -0.135553407 -0.139466217 -0.18055116 -0.038967823 0.014338043 -0.021782093 -0.0151245 0.00740726 -0.17993053 -0.157465483 -0.048149403 -0.15460962 -0.1175355 -0.046682503 0.071896223 -0.161761433 -0.23400563 -0.153592697 -0.070055703 -0.23144523 -0.393869093 -0.03032972 -0.06605777 -0.179064953 -0.062260523 -0.15960016
230259 0.91820527 0.78041179 0.97428941 0.9560526 0.90536651 0.98966333 1.05355587 0.94291646 0.98148865 0.86501047 1.12194702 1.09257916 1.03079562 0.85395486 1.04622816 1.15510267 1.29189975 0.83047199 0.80471994 0.91481675 0.96838802 0.97328744 0.81045662 1.22139228 1.08310739 0.98730328 1.15613722 1.14691037 1.03547939 0.95247887
230316 0.74122287 1.01025493 1.04992361 0.8200737 0.84005386 0.84345581 0.74132679 0.72481885 1.03178397 0.91527263 0.95244479 0.82677609 0.82850942 0.8623055 0.9743875 0.73822212 0.75791625 1.01987255 1.09258029 0.77856914 0.80632191 0.75502217 0.8110192 0.48444568 0.57786144 0.97764394 0.86821952 0.70865103 0.81040867 0.81282044
230376 0.39903145 0.09806081 -0.1378516 0.06247075 0.26970898 -0.0767315 0.20339294 0.04149034 -0.5625914 0.23920158 -0.0509923 0.22683008 0.37441826 0.12188793 0.4191041 -0.0198133 0.19825837 -0.0366877 0.06456724 0.45575435 0.49787769 -0.0503481 -0.0423856 0.47403658 -0.4173938 -0.0866727 0.48406711 0.28307077 0.28515028 0.32154065
230393 -1.31350725 -1.3810583 -1.3793083 -1.2629189 -1.22881795 -1.3535376 -1.3203286 -1.7266094 -1.4107044 -1.23093605 -1.2579257 -1.32880555 -1.20287395 -1.2195285 -1.3564988 -1.1784352 -1.43357845 -1.22348125 -1.2513386 -1.12549025 -0.93680755 -1.50224725 -1.3285432 -1.12935035 -1.21164835 -1.44794615 -1.4904039 -1.13478885 -1.34633365 -1.0963754
230484 0.92985912 0.46556964 0.38612533 0.55280195 0.79958942 0.2603452 0.72090182 1.07907052 0.4347174 0.62726858 0.26347129 0.88733167 1.04782438 0.67414469 1.03995184 0.43018135 0.64478144 0.53799536 0.6218793 1.00585347 0.82868991 0.45186628 0.48397411 1.05741066 0.7891421 0.90471002 1.117952 1.09754803 1.14039825 0.9671476
230584 -0.7607058 -0.7218488 -0.6977368 -1.0443456 -0.8946246 -0.5142939 -0.2987444 -0.7892734 -0.7493004 -0.7945605 -0.5116456 -0.7592166 -0.776437 -0.7925462 -0.9115411 -0.2769916 -0.7128224 -0.6625856 -0.7432391 -0.7906628 -0.5618325 -0.7144058 -0.577504 -0.7702487 -0.9151149 -0.9206262 -1.0272149 -0.8600121 -0.8368892 -0.6266846
230596 -0.5898461 -0.4892381 -0.5289774 -0.5540395 -0.5234841 -0.674246 -0.6332975 -0.8108022 -0.7464216 -0.604142 -0.6000276 -0.5811494 -0.5001365 -0.8131839 -0.7096354 -0.5667107 -0.6196076 -0.5683154 -0.4514907 -0.5430634 -0.3034257 -0.6471137 -0.6026811 -0.6229839 -0.1228226 -0.6723295 -0.6735233 -0.881945 -0.9518693 -0.5665984
230598 -0.8324335 -0.4942092 -0.272048 -0.506814 -0.5134186 -0.5296948 -0.7407019 -0.9109931 -0.2803467 -0.594231 -0.4575445 -0.3810691 -0.860024 -0.7780947 -0.8002034 -0.5458599 -0.4741754 -0.6037093 -0.3735068 -0.7445164 -0.7342402 -0.5637509 -0.4785211 -0.7504965 -0.586345 -0.8514349 -0.5882095 -0.9209026 -0.4342634 -0.9129014
230648 0.170097253 0.023367653 -0.127106333 -0.02948638 0.14445092 0.05532294 0.083908483 0.293382177 -0.014292883 0.208673693 0.00990757 0.118128203 0.28095431 0.1548753 0.262118973 0.097319557 0.05678427 -0.00397382 -0.03872189 0.076401557 0.298749697 0.018143067 0.10678895 0.230172 0.089039963 0.147376737 0.17706583 0.20894329 0.15413371 0.102152603
230654 0.15112609 0.4124153 0.30330063 0.34836473 0.36959554 0.68823873 0.52675047 0.3665242 0.35592836 0.22235192 0.50805287 0.32298288 0.4214091 0.45986405 0.29879794 0.47164088 0.29750689 0.30642482 0.20971797 0.10542906 0.21177501 0.62547924 0.47048734 0.35902801 0.58911753 0.26094126 0.25885262 0.45975259 0.16139895 0.47267597
230673 -0.291432 0.02642599 0.04375859 -0.0295909 -0.2677247 0.17276856 -0.0398669 -0.0011505 0.18553493 -0.1530367 0.25632058 -0.0653689 -0.0986796 -0.1248073 -0.0573358 0.09896763 0.22430227 -0.0957608 -0.1209371 -0.3200387 -0.2022908 0.2028066 -0.1554363 0.09269835 -0.2214212 -0.1317639 -0.1244748 -0.0380373 -0.0158145 -0.0479107
230674 -1.3533058 -1.4213283 -1.5870423 -1.1953406 -1.4029363 -1.2941784 -1.3046544 -1.1405613 -1.577973 -1.4773419 -1.1813698 -1.3752812 -1.2358528 -1.024638 -1.2343816 -1.1000211 -1.3996739 -1.4027645 -1.4065161 -1.2054237 -1.0744387 -1.4350339 -1.6046216 -0.9813111 -1.0088009 -1.0263045 -1.2814923 -1.086855 -1.0186862 -1.067772
230700 -1.39168605 -1.3980334 -1.16569735 -1.04604735 -1.3279888 -1.1446255 -1.44500555 -1.3580554 -1.20201075 -1.23477725 -1.32368815 -1.2164982 -1.1068397 -1.17970165 -1.4750964 -1.1535711 -1.4476751 -1.18157 -1.1734062 -1.2150447 -1.0958541 -1.30197235 -1.26151415 -1.34964215 -0.82482465 -1.2205644 -1.25290125 -1.35039625 -1.4934716 -1.10198695
230721 -0.750718267 -0.639794033 -0.7151635 -0.692778033 -0.730411733 -0.340591433 -0.7156355 -0.55065703 -0.6474432 -0.542926967 -0.584757867 -0.918706067 -0.648425167 -0.697963537 -0.791510567 -0.511880707 -0.695305733 -0.6323711 -0.687662533 -0.801779767 -0.566758233 -0.6458322 -0.613631933 -0.76070019 -0.519666247 -0.645146833 -0.868845367 -0.560224767 -0.823408767 -0.6616654
230737 -1.3491393 -0.7183957 -0.967013 -0.983943 -0.9372999 -0.4861507 -0.7155535 -1.0102948 -1.0087857 -0.9528872 -0.5428035 -0.9480454 -0.7093287 -1.0625068 -0.8808603 -0.7172146 -0.5071964 -1.0345965 -0.9761516 -0.8460114 -0.8043599 -0.6876515 -0.5829568 -0.7585222 -0.637976 -0.9262696 -0.8206848 -0.9189686 -1.0014328 -0.5821885
230770 -0.9709422 -0.8714445 -1.0557629 -0.8042687 -0.9353523 -1.1417742 -0.9793142 -0.8303841 -1.0005242 -0.6835316 -1.0341821 -1.3695673 -0.8675005 -0.9331449 -1.0258633 -1.0332297 -1.0000468 -1.1446289 -1.0801848 -0.8364543 -0.711385 -1.0875593 -1.1352194 -0.8693771 -1.0278472 -0.8235399 -1.2273935 -0.966548 -0.9793126 -0.8856886
230779 -0.5400753 -0.1745285 -0.2307479 -0.6103877 -0.6142744 -0.0930769 -0.1712713 -0.3726399 -0.2204486 -0.4401641 -0.3042753 -0.1122126 -0.3232766 -0.3922864 -0.289218 -0.0236471 -0.4346198 -0.2059152 -0.1493885 -0.3001145 -0.7143992 -0.1250006 -0.3047 -0.3754662 -0.8973451 -0.4295486 -0.2511997 -0.5512203 -0.3450447 -0.2279714
230789 1.17415518 0.79244727 0.86132984 0.80704327 0.90844453 0.97139523 1.11933469 1.07709019 1.14514054 0.86990745 0.695853 1.01984124 1.10609341 0.99709878 1.1687689 0.9160387 1.0631148 0.82382678 0.93810134 0.93669111 1.04468787 0.87071619 1.13082238 1.31585052 1.27785073 1.3973993 1.00659491 1.39301429 1.33358417 1.24289876
230793 -1.1188193 -1.06749995 -1.12913465 -1.0737943 -0.99880255 -1.2848647 -1.11007525 -1.16134795 -1.30637705 -1.0154922 -1.00735765 -1.12400605 -0.83518425 -1.0899786 -1.1957167 -1.10572355 -1.0745422 -1.11555455 -1.01899655 -1.01158725 -0.76694572 -1.1015573 -1.1878626 -1.1955423 -1.30099435 -1.27523065 -1.20001285 -1.2048625 -1.0315207 -1.2184224
230809 -1.8720533 -1.8732846 -1.6471112 -1.9478382 -1.7460748 -1.4821151 -1.7556384 -1.7386665 -1.9915031 -1.8477912 -1.8558518 -1.514062 -1.7424976 -1.9145531 -1.8595271 -1.9359535 -1.8853285 -1.9767949 -1.8796739 -1.7420607 -1.8613227 -1.8169125 -2.0278026 -1.7110737 -1.2289513 -1.6171673 -1.9748325 -1.7573828 -1.7105781 -1.6776752
230810 -0.5905841 -0.3374875 -0.2909477 -0.3396651 -0.4773606 -0.1994397 -0.4775674 -0.5572281 0.01236062 -0.5342799 -0.1028416 -0.3559426 -1.0650815 -0.5517016 -0.5961999 -0.356128 -0.520874 -0.2187683 -0.1611634 -0.9567904 -1.0147842 -0.3741301 -0.4330149 -0.6689599 -0.4209671 -0.5529067 -0.5306373 -0.7474402 -0.6648416 -0.7538149
230815 1.08358851 0.27774115 0.30893175 0.59728337 0.70766667 0.31421381 0.82504097 0.80271246 0.53590148 0.65769694 0.28605229 0.86733838 1.04850949 0.72739606 0.90733877 0.41707516 0.67843016 0.26529179 0.65375214 0.88813519 0.9892712 0.42260773 0.49191906 0.86136729 -0.130707 0.95085704 1.01554659 0.885115 1.32054926 1.01743427
230861 1.078957075 1.427419635 1.51738244 1.258095465 1.377755465 1.40179319 1.231983065 1.20919768 1.69074521 1.284559605 1.46782819 1.37669176 0.768997615 1.134856905 1.19720331 1.2819164 1.23657952 1.492485185 1.538472705 1.016475805 0.72006259 1.31266387 1.36044395 0.847856295 1.08536745 1.28056377 1.28925439 0.91886186 1.12735688 0.794679465
230908 -0.01263357 0.15244288 -0.05418658 0.1131316 0.019712725 0.257208675 0.084532795 0.2456107 0.05257395 0.037352015 0.08252584 0.25613542 0.07218521 0.03119732 -0.143953005 0.24926532 0.123103085 0.11667952 -0.04195428 0.03675753 0.13447876 0.2327694 0.17956681 0.039749185 0.046122075 0.128003875 -0.030892405 -2.47e-05 -0.08903045 0.14883759
230935 -0.79102265 -0.8092141 -0.7522089 -0.66643545 -0.72761085 -0.76753175 -1.01721155 -0.7408196 -0.6926574 -0.60467615 -0.71172285 -0.8239305 -0.84126605 -0.8062405 -0.8062883 -0.61226065 -0.78558665 -0.62269965 -0.715811 -0.68828485 -0.559152 -0.7383651 -0.9459904 -0.78000275 -1.05583685 -0.86644235 -0.8122075 -0.8468429 -0.7747818 -0.68404555
