Gene	LuFA2a	LuFA2b	LuFA2c	LuFA2d	LuFA2e	LuFA3a	LuFA3b	LuFA3c	LuFA3d	LuFA3e	LuFA4a	LuFA4b	LuFA4c	LuFA4d	LuFA4e	LuMA2a	LuMA2b	LuMA2c	LuMA2d	LuMA2e	LuMA3a	LuMA3b	LuMA3c	LuMA3d	LuMA3e	LuMA4a	LuMA4b	LuMA4c	LuMA4d	LuMA4e
68349 -0.347221 -0.6062601 -0.5271107 -0.6085842 -0.3486711 -0.4352593 -0.433643 -0.6894913 -0.445138 -0.6499734 0.1042794 -0.6598574 -0.6200128 -0.4608242 -0.6852955 -0.5634606 -0.5283244 -0.4012618 -0.3400505 -0.5736589 -0.5951131 -0.369645 -0.586323 -0.570943 -0.5143728 -0.7123819 -0.4692592 -0.5260796 -0.5778551 -0.3301704
68365 -0.985791735 -1.139775053 -0.750358825 -0.733701563 -0.870361068 -0.691306188 -0.740977598 -0.857060203 -0.841725225 -1.05121247 -0.7632382 -0.920248025 -0.816680663 -0.858870348 -0.68787324 -0.804702308 -0.62746467 -0.738197363 -0.819091073 -1.01188325 -0.66530882 -0.826830323 -0.74016229 -0.702684385 -0.862084518 -0.83699417 -0.620424053 -0.739929678 -0.850963548 -0.87383243
68375 0.45729191 0.34986676 0.19200103 0.01919661 0.23528502 0.22011365 0.43257052 0.34242363 0.18641645 0.01413651 0.03272459 0.02549741 0.3549586 -0.0491455 0.30877774 0.50171672 0.43180969 -0.1054693 0.36975464 0.13590597 0.59833755 0.2212055 0.37141304 0.17854748 0.13796219 -0.1785801 0.1025716 0.37929264 0.12281356 0.34823532
68379 -1.1417344 -1.266166 -0.7831406 -1.0535971 -0.825418 -0.8030993 -0.9076982 -1.1179516 -0.7426857 -1.0010636 -0.928933 -1.2943296 -0.9233016 -0.9764634 -1.277576 -0.9163321 -0.9239737 -0.8648644 -0.7775586 -1.3159956 -0.7943442 -0.8254965 -1.0718315 -1.1837589 -0.7770082 -1.1265114 -0.9930778 -1.2582604 -1.211717 -0.7626979
68401 -0.064561835 0.119213535 -0.078078825 -0.090514075 -0.10275386 0.127144965 0.102761595 -0.001636255 0.04016044 -0.134848745 0.076415355 -0.3855681 -0.03716569 -0.112225135 0.15210768 0.11088714 -0.04662952 0.04577873 -0.06178916 -0.3237855 -0.113590305 0.124562205 0.185591255 0.15193023 -0.033418505 -0.15345892 -0.127774305 0.281041765 0.0597954 -0.11274164
68420 -0.3593208 -0.1585862 -0.1446213 -0.3992951 -0.1817837 -0.0679671 -0.2145121 -0.3089302 -0.2057188 -0.4171469 -0.3896442 -0.2936576 -0.2005234 -0.4252769 -0.0824039 -0.2149606 -0.2531447 -0.2430962 -0.2588227 -0.7311432 -0.2325255 0.00023364 -0.3435928 -0.4962504 -0.3007022 -0.4704921 -0.0363627 -0.1398236 -0.3060435 -0.260026
68421 0.557413145 0.570279775 0.73914027 0.8028406 0.95534018 0.781619335 0.59352671 0.54484674 0.70105593 0.86803325 0.91536492 0.72310133 0.868144115 0.76927558 0.587595855 0.49647274 0.666660415 0.80499254 0.83496738 0.78112967 0.709314695 0.77892031 0.58880339 0.672500595 0.693906715 0.889405475 0.78866912 0.49552203 0.5440529 0.57832683
68436 0.24152878 0.21981933 0.22828193 0.20550841 0.30052098 0.34205758 0.15909932 0.17254437 0.3035835 0.25564122 0.5276666 0.24201643 0.23788302 0.16148497 0.33758717 0.12184724 0.24297254 0.24281876 0.3254096 0.14291694 0.34025371 0.30382073 0.29489679 0.09852925 0.04448287 0.05469591 0.30836377 0.17438507 0.11620544 0.21918084
68449 0.907709375 0.989767455 0.81200874 0.727447755 0.936789165 1.00262988 0.96524388 1.01602102 0.951340355 0.78249038 0.45386531 0.733593985 0.85982343 0.68237858 1.00944788 1.07605186 1.18382278 0.95848772 0.89062684 0.59966022 1.13295988 0.999029635 0.996131385 0.901447495 0.72711583 0.711165635 0.93673784 1.075206065 0.698070565 0.99890774
68453 -0.7604107 -0.6999656 -0.1190702 -0.4655802 -0.1651484 -0.1727176 -0.5725137 -0.8413531 -0.2048022 -0.3266856 -0.6602585 -0.4520369 -0.2235473 -0.2028933 -0.619988 -0.7133734 -0.2554719 -0.2709615 -0.115763 -0.6899691 -0.2353739 -0.1877867 -0.5678951 -0.8384924 -0.4111351 -0.5322911 -0.2471029 -0.6118099 -0.8501842 -0.1177206
68465 -0.575308 -0.5004737 -0.503978 -0.3725431 -0.7207837 -0.4987383 -0.2623345 -0.3895331 -0.4505365 -0.2552221 -0.3806443 -0.6591343 -0.1723316 -0.6388406 0.11979598 -0.5171174 -0.4800746 -0.4969261 -0.6154866 -0.5165001 -0.4050821 -0.3655625 -0.6583481 -0.2426507 -0.4145958 -0.4590436 -0.4385518 -0.3476466 -0.4575487 -0.4843772
68468 0.515674185 0.38402538 0.305730095 0.443151605 0.24056952 0.38240436 0.569678465 0.538614145 0.12513986 0.43283239 -0.00175701 0.71584732 0.46663675 0.416375445 0.266708065 0.29865585 0.461486295 0.167208 0.1813829 0.645486415 0.1486327 0.23763508 0.255509245 0.450360085 0.32559585 0.511783335 0.541194505 0.370265215 0.496588185 0.185109325
68473 -0.42479605 -1.05164385 -0.81182035 -0.7382507 -0.55163345 -0.79255035 -0.916611 -0.6142566 -0.87044415 -0.68133315 -0.75987305 -0.57298275 -0.57737395 -0.5114764 -0.8389498 -0.9128218 -0.95036005 -0.8606083 -0.6622504 -0.9317739 -1.01536555 -0.70305495 -0.86000905 -1.1931867 -0.7809926 -0.6221693 -0.50931955 -0.73669465 -0.40640085 -0.6931967
68477 -0.7404089 -0.82452715 -0.7998451 -0.9055135 -1.06892675 -0.9239315 -0.91964605 -0.93170495 -0.92580075 -0.8793452 -1.038599 -1.0885639 -0.8474795 -0.72924725 -0.76009665 -0.8485072 -1.0889078 -1.0625676 -0.8371882 -0.698983 -0.82785645 -0.88542595 -0.90699625 -1.05039615 -0.9316637 -0.95047735 -0.7607938 -0.9116975 -0.74968465 -1.0272463
68479 0.62876913 0.7403691 0.19514274 0.12183386 0.38147908 0.39518988 0.44938377 0.30164571 0.60424838 0.39264257 0.70903916 0.41643275 0.38586867 0.18717408 0.47115879 0.39405833 0.51959839 0.60263632 0.32722056 0.3315017 0.19108784 0.41600597 0.30535755 0.15121451 0.50335599 0.2765771 0.43749943 0.29905928 0.2452455 0.37072481
68481 -0.338728275 -0.398087425 -0.429604955 -0.396532005 -0.375477535 -0.27644121 -0.411710875 -0.542755795 -0.36888108 -0.36230785 -0.26783589 -0.225350115 -0.257447175 -0.333384235 -0.5690146 -0.50963775 -0.469815195 -0.29159032 -0.28599112 -0.361234745 -0.303738845 -0.286280755 -0.46323828 -0.471633625 -0.33216879 -0.31889885 -0.60430858 -0.38956443 -0.476475795 -0.29769882
68497 1.09471063 1.32300427 1.56400034 1.63445746 1.83776278 1.62425575 1.31783149 1.1134501 1.54124842 1.65690264 1.90236372 1.76933343 1.60004455 1.68729561 1.01243893 1.12232061 1.18445774 1.48645251 1.82855222 1.8011807 1.22960384 1.6035832 1.21166646 1.52471719 1.49522374 1.61677388 1.60472585 0.90785 1.33803143 1.52950716
68501 -0.01832897 -0.204932923 -0.130294583 0.01774171 -0.35229455 -0.157748067 -0.217970587 -0.12957231 -0.115705663 -0.155957437 -0.29343095 0.099939107 -0.2158905 0.01002061 -0.201197873 -0.22063641 -0.19957684 -0.102131183 -0.255707247 0.00829893 -0.153920593 -0.276410207 -0.204909437 -0.26257026 -0.141136403 -0.16246086 -0.385012237 -0.059337853 -0.156681237 -0.1984971
68505 0.37491396 0.67940559 0.73403176 0.72030881 1.03662531 0.81766344 0.67615241 0.32537378 0.83784227 0.66019327 1.49355065 1.04049201 0.69917444 0.75433861 0.24910653 0.49922312 0.79783784 0.67367472 0.87544949 0.67910059 0.77692282 0.9641395 0.75341023 0.87838121 0.70515986 0.62458858 0.9206564 0.47951077 0.55408729 0.83324205
68507 0.28748745 0.12725765 0.45428179 0.53580944 0.30654605 0.46703921 0.3417409 0.44610421 0.39252511 0.53254366 0.16079169 -0.0211526 0.36934902 0.10115 0.34244736 0.37618492 0.18714536 0.3307809 0.41773465 0.32709814 0.20110803 0.389341 0.27202485 0.03996861 0.38853014 0.50819066 0.21114678 0.16276227 0.20820452 0.44027172
68510 -0.2253137 -0.1256075 -0.2111135 -0.463609 -0.2573515 -0.3575859 -0.0224811 -0.234325 -0.3260801 -0.2120581 0.01462509 -0.317604 -0.1583889 -0.3609364 0.03653667 -0.1472672 -0.4114226 -0.3806555 -0.4638159 -0.5156962 -0.2142555 -0.2683502 -0.004943 -0.2119672 -0.3194228 -0.3383488 -0.323528 -0.0852938 -0.2267259 -0.3257436
68512 0.72510495 0.37486871 0.38503313 0.23873731 0.52950952 0.60166768 0.69212271 0.7458447 0.66406015 0.29059738 0.47554448 0.19611223 0.49013078 0.21561374 0.36949376 1.02755638 1.05339736 0.51127716 0.59979134 0.13621586 1.08936981 0.57200358 0.47161209 0.34822438 0.70284128 0.11744808 0.51624478 0.67277422 0.38987461 0.71097107
68514 -0.566944 -0.451878 -0.7225132 -0.2643838 -0.4269492 -0.4707646 -0.5560577 -0.5824017 -0.5132531 -0.5531147 -0.1852233 -0.3071223 -0.4503376 -0.4671305 -0.3590551 -0.5990895 -0.6115282 -0.6435369 -0.4311035 -0.5542006 -0.5805493 -0.4897838 -0.2324117 -0.1926128 -0.6767771 -0.4462055 -0.4746184 -0.529111 -0.4079318 -0.4833138
68523 2.2066852 1.45538363 1.7640545 1.11332371 1.60250344 1.81719613 2.18574781 2.16217407 1.98368591 1.20100486 1.1760065 1.26975522 1.71978884 1.23770838 1.44892092 2.61223838 2.78835057 1.81716361 1.95393945 1.03476975 2.87200779 1.82482476 1.77340042 1.58436952 2.08309873 0.93535458 1.53856863 2.11868728 1.14121568 2.1198316
68524 0.62971978 0.559348555 0.693248765 0.62251715 0.774679595 0.73844222 0.532045895 0.68233527 0.62157881 0.55689994 0.227575005 0.661327065 0.662113935 0.561123195 0.737547465 0.49004292 0.700217265 0.719872995 0.574024485 0.50220082 0.431736415 0.79780461 0.620246675 0.260735985 0.588368395 0.523893135 0.70293873 0.66787725 0.655601825 0.634563045
68525 0.30083377 0.11029114 0.15741025 0.04267975 0.1442028 0.2804596 0.1404667 0.30123997 0.17843825 0.19413659 -0.1803651 0.06585085 0.21391303 0.1186159 0.32562304 0.23242018 0.48620805 0.25030946 0.14349456 0.00012761 0.33390305 0.2899838 0.21654536 -0.1009919 0.14866085 0.03134629 0.25529253 0.49210921 0.14004797 0.26476911
68533 -0.2959729 -0.2946877 -0.2622656 -0.4026853 -0.2347191 -0.3257981 -0.1854664 -0.1190974 -0.2712884 -0.3437216 0.12397246 -0.3903868 -0.1980551 -0.2578113 -0.1308925 -0.1730669 -0.3993385 -0.2829932 -0.1254595 -0.5356439 -0.2801244 -0.1950939 -0.136082 -0.2361766 -0.274357 -0.1419755 -0.3233008 -0.0903372 -0.1984334 -0.2159599
68537 -0.3673905 -0.8675868 -0.5847185 -0.5722488 0.36527082 -0.6981122 -0.8070545 -0.4973616 -0.766752 -0.3969991 -0.6225777 -0.0889347 -0.3788654 -1.1063903 -0.3924789 -0.6308308 -0.6037068 -0.8320767 -0.6211685 -0.4116921 -0.5234127 -0.5898452 -0.8286005 -0.7631634 -0.5722767 -0.8776052 -0.7512451 -0.7006714 -0.9137312 -0.6040332
68539 -0.5256551 -0.5989423 -0.2331106 -0.4199999 -0.342078 -0.3061741 -0.4440114 -0.7281014 -0.290631 -0.385905 -0.3766213 -0.562654 -0.2132096 -0.4314544 -0.5222444 -0.5811273 -0.3657015 -0.3293071 -0.1352761 -0.6098357 -0.1434521 -0.3114358 -0.3969867 -0.6380003 -0.4127959 -0.5537664 -0.3562514 -0.6375936 -0.5308011 -0.4234816
68544 -0.5205859 -0.4723108 -0.3352946 -0.2645201 -0.4367406 -0.3240019 -0.2790652 -0.367395 -0.3715975 -0.2652889 -0.4230002 -0.5509134 -0.3096924 -0.3145839 -0.2993487 -0.4768721 -0.4313846 -0.2846652 -0.233344 -0.3613015 -0.6118482 -0.2919635 -0.3544955 -0.7576293 -0.2188778 -0.3745021 -0.2804112 -0.4037311 -0.4125924 -0.2791254
68549 -0.6954373 -1.0952867 -0.4852996 -0.4433263 -0.7706594 -0.5226437 -0.676096 -0.6155283 -0.5658167 -0.4450295 -0.671116 -0.5003806 -0.3780538 -0.330755 -0.5092784 -0.588109 -0.9306114 -0.655319 -0.5773758 -0.3743219 -0.7494341 -0.8563898 -0.7612363 -0.9216812 -0.3841594 -0.5200999 -0.3525414 -0.6839593 -0.6150698 -1.0665142
68550 0.10801513 0.11468176 0.43919882 0.55765697 0.3396317 0.28208775 0.08812078 0.05476563 0.26433434 0.56400994 -0.1341692 0.49838595 0.56558426 0.27024421 0.07609671 -0.0921735 0.1735746 0.16857909 0.43348807 0.75041673 0.25204366 0.27630138 0.07801296 0.17249577 0.41553822 0.47449136 0.49832516 0.09610292 0.13238644 0.28294101
68552 0.612690615 0.665574325 0.58632501 0.603441545 0.29830782 0.453381105 0.47855402 0.56089343 0.387357695 0.56268105 0.292564025 0.583127155 0.50653103 0.541735635 0.487820855 0.30511899 0.532476635 0.533052725 0.38071769 0.73868333 0.386286445 0.38696949 0.45864125 0.60926251 0.51927604 0.615696345 0.675184905 0.552284885 0.611620115 0.42001063
68559 -0.5861787 -1.2726991 -0.7525478 -0.8113736 -0.5463599 -0.7346176 -1.2369814 -1.1648948 -0.7728315 -1.044195 -0.5255742 -0.3745758 -0.7153837 -0.7421972 -1.221922 -1.2647072 -0.9694964 -0.8384618 -0.5035268 -0.5568996 -0.9519546 -0.6849755 -1.123911 -0.9866316 -0.8851721 -1.1218715 -0.7396177 -1.1035767 -1.3171907 -0.6279903
68565 1.02253814 0.80533527 0.7871293 1.09372497 0.37435148 0.65047471 0.68227113 0.49572955 0.74408655 0.68429774 0.60662914 0.98103233 0.81939686 0.98799214 0.59274679 0.81182149 0.82968999 0.64046851 0.68998887 1.09916728 1.00435783 0.6059433 0.75567302 1.02664815 0.71400889 0.93158301 0.67856418 0.70900374 0.79839376 0.64376602
68566 0.30527402 0.48752789 -0.0894707 0.25672451 -0.2139969 -0.0496841 0.32836873 0.36951928 0.03613786 -0.0949073 0.11928279 0.22816469 -0.1371442 0.12930135 0.48844259 0.30636361 -0.1028299 0.03946676 -0.3808308 0.23125571 -0.0485273 -0.0820367 0.40837058 0.59259615 0.0608886 0.15448443 -0.1537806 0.45928759 0.49716356 -0.0656457
68572 0.53669465 0.64891444 0.63673255 0.63898961 0.49502028 0.8399574 0.56382792 0.49061715 0.71363427 0.36376692 0.49264958 0.35630607 0.80829551 0.57061414 0.80503242 0.70308505 0.83441713 0.79854006 0.63560087 0.28767405 1.03699489 0.84718579 0.78043979 0.73655986 0.45907382 0.47391218 0.67680275 0.71072614 0.68714246 0.53682781
68576 0.13038318 0.22058848 -0.0459625 0.36431905 -0.2025848 0.0002114 0.14710003 -0.0308334 0.09284164 0.11218792 -0.0129174 0.39335178 -0.0142657 0.40864484 -0.2034124 0.16789553 0.05324697 0.14860617 0.03183377 0.47342177 -0.1492088 -0.0600331 0.16870732 0.4271121 0.22514762 0.29490384 0.14214101 0.18903171 0.40134663 0.08514447
68585 -1.028393275 -0.945519425 -0.992160425 -0.941373975 -0.99851095 -0.883334525 -0.98868775 -1.00129455 -0.892818625 -1.129345375 -0.908775525 -0.66735895 -0.982305325 -1.000553475 -0.891110475 -0.999270525 -0.84684345 -0.845617775 -0.9376837 -1.09519765 -0.9282911 -0.9025601 -0.8920003 -1.0730946 -0.959947275 -0.941919175 -0.942675075 -0.931361625 -1.1436633 -0.994351
68591 -0.7945392 -1.2780583 -0.7905154 -0.6147683 -0.3029036 -0.8114093 -0.8284244 -0.9905019 -0.819819 -0.8774783 -1.0032175 -0.2107392 -0.7303605 -0.7961387 -0.7265778 -0.9407031 -1.2255247 -0.9126233 -0.9065164 -0.6784772 -0.798429 -0.7179217 -0.8995779 -0.9349185 -0.6614026 -0.5615254 -0.7997658 -0.7229682 -0.5128178 -0.699795
68592 0.639634445 0.58443781 0.478378605 0.48257704 0.49494016 0.70508534 0.85268845 0.769213305 0.833479665 0.335722325 0.471310865 0.198703115 0.415925235 0.3868201 0.600321605 1.016704505 1.15953882 0.662793095 0.77364711 0.235294775 1.10838824 0.66602176 0.69193549 0.578629165 0.703174035 0.392051805 0.57353573 0.87746042 0.472626095 0.703499335
68598 0.89432991 0.6415389 0.98266958 1.15843858 0.82179348 0.9568814 0.91832309 0.87994456 1.09297964 1.24280297 0.50346583 0.8870524 0.90146757 1.2018418 0.92886381 0.89557895 1.01857095 1.12953327 1.04600846 1.22124698 1.14490172 0.8820425 0.92908537 0.91512939 1.03836273 1.1582768 0.98115119 0.90193053 0.99511199 0.87320091
68611 1.20626056 1.10961133 1.39722697 1.11635839 1.44615898 1.40303657 1.1030594 1.22641256 1.2366439 1.29208631 1.0887433 1.33524594 1.43923892 1.14705283 1.42077609 1.17726075 1.21125628 1.23064118 1.17739174 0.90922004 1.17884501 1.35358848 1.16664234 0.89317421 1.29580927 1.08760308 1.36822549 1.1994308 1.35698675 1.31629348
68612 1.90301532 1.88120107 1.8054227 2.02561698 1.42804435 1.55577249 1.69020568 1.78714412 1.71420649 2.13175268 1.52654902 1.49331635 1.70673944 1.89358617 1.77733763 1.6646024 1.65503683 1.77564366 1.62711888 2.04140416 1.67465192 1.46601665 1.84218197 1.79124532 1.80668009 1.99603988 1.65097906 1.78220786 1.87648751 1.67364945
68626 0.19985933 0.22434596 0.43693636 0.35547849 0.50841826 0.56195004 0.27786258 0.23094048 0.38301014 0.40949405 0.19602004 0.24505466 0.63454221 0.3134464 0.46341037 0.26223183 0.44089743 0.44904078 0.32380956 0.29712675 0.41954063 0.58887119 0.17439994 0.29200783 0.48722208 0.40133976 0.64984289 0.28041127 0.08665893 0.49153903
68631 0.57539859 0.659147825 0.357818645 0.61218887 0.813079755 0.53319742 0.59280356 0.60037879 0.39172171 0.567097625 0.827140445 0.90572909 0.47620619 0.55085271 0.66174688 0.51778723 0.275455605 0.28029194 0.527206755 -0.74042443 0.14342856 0.460755905 0.59128054 0.74014026 0.439293705 0.615179375 0.53427692 0.50078974 1.0018859 0.52064567
68644 0.54435241 0.83451115 0.73006158 0.88777008 0.9274964 0.84848095 0.59374836 0.41947887 0.87414353 0.73337768 1.2036139 0.8120081 0.70329089 1.04528661 0.34446178 0.57147869 0.68786447 0.97764137 1.04797962 0.89986199 0.54195517 0.88662222 0.65768707 0.79709634 0.73589779 0.8473906 0.82556219 0.36752176 0.77308337 0.81903762
68646 -0.0449518 -2.6449818 -2.2078291 -2.8407431 -4.5806654 -3.2859717 -3.765727 -2.6836485 -2.8665697 -2.941006 -2.6195602 -1.6804037 -4.1350702 -3.0535689 -2.493386 -3.3427139 -2.7717603 -2.7872639 -2.2471032 -1.0670772 -2.4982945 -2.9127395 -1.5768885 -2.670324 -3.44679 -4.0570603 -4.0749259 -2.1165478 -1.2248539 -3.0623989
68652 0.12422051 0.067668235 0.269994975 0.257472625 -0.016704555 -0.05305112 0.17332377 0.10213132 0.08038698 0.24049033 0.05167497 0.097254665 0.151233405 0.290822935 -0.0791143 0.13850151 0.18411752 -0.047204755 0.20802736 0.24338513 0.39392915 -0.018166385 0.10325029 -0.008329055 0.258993645 0.277255755 -0.20847576 0.200056415 0.17436495 0.312311995
68682 1.38513716 1.58841829 1.47499829 1.46534807 1.64917506 1.40595256 1.40701821 1.2883122 1.4521444 1.5167362 1.88729569 1.54358052 1.42518686 1.53538217 1.26030134 1.25343941 1.18432041 1.52041707 1.63155574 1.55000554 1.10796636 1.52147626 1.34558053 1.60689147 1.43536662 1.45136973 1.36915572 1.24041317 1.47998074 1.42562932
68690 -0.6310688 -0.897135 -0.8142678 -0.6309638 -0.3913942 -0.771288 -0.3767136 -0.4673876 -0.6917138 -0.5065625 -0.7521497 -1.2008422 -0.4771481 -0.8991536 -0.2853027 -0.4282238 -0.9482568 -0.753646 -0.5496998 -0.6541424 -0.7622893 -0.6531638 -0.5904797 -0.5517769 -0.5924691 -0.6474521 -0.5433824 -0.5935613 -0.6311372 -0.5204674
68695 0.48008604 0.42131045 0.15505403 0.22168465 0.36333204 0.30228006 0.6038354 0.17491338 0.42961231 -0.580254 2.0075518 0.03178823 0.04314607 0.19441401 0.04217737 0.55496856 -0.0396421 0.27415364 0.73412097 0.24140029 0.24210261 0.37218898 0.36153442 0.77682173 0.22736922 0.3590395 0.22959774 0.1460568 0.40053079 0.1305023
68703 0.36619353 0.367578575 0.326829455 0.491529638 0.489333648 0.523150638 0.268312635 0.39645979 0.37611921 0.439914548 0.39565003 0.408013168 0.470758255 0.452004175 0.477596768 0.253376158 0.363535208 0.442691105 0.248963543 0.320510278 0.26090917 0.45238857 0.455905703 0.404764858 0.34611368 0.383567803 0.32826511 0.362976383 0.456469125 0.3716523
68705 -0.02145373 0.04309179 -0.223434475 -0.3051298 -0.289522 -0.169853065 0.01093814 0.196502335 -0.3040235 -0.1897588 -0.3402603 -0.241091 -0.15081612 -0.513972 0.220280815 -0.06030461 -0.256555335 -0.30115545 -0.325917145 0.041888935 -0.38645795 -0.22173855 -0.08389617 -0.10358749 -0.20607505 -0.11783317 -0.03172024 0.071118115 0.072350625 -0.2705205
68708 0.81266013 0.54777429 0.84081282 0.48118882 0.84326139 0.80789366 0.93128426 0.79688155 0.84478326 0.69655026 0.7113181 0.54492906 0.74000153 0.6091375 0.57061247 1.09489829 1.1546246 0.75900227 0.88516171 0.53578092 1.0751517 0.9354247 0.71819068 0.59732153 0.90121972 0.48250392 0.79467745 0.82883628 0.48975573 1.0211231
68709 -1.5140008 -1.523397 -0.9090301 -1.3667118 -1.4518904 -1.4091882 -1.5060562 -0.6689888 -1.5603296 -1.2140612 -1.237785 -0.271378 -0.9727457 -1.0321814 -1.5417822 -1.4912845 -1.2839664 -1.4249404 -1.1725145 -1.3865072 -1.1462349 -1.26089 -1.107371 -0.7897528 -1.3654746 -1.1202553 -1.6136152 -1.3180552 -2.5852434 -1.3270747
68718 -0.4782418 -0.3530565 -0.5955369 -0.849117 -0.5687129 -0.7134861 -0.2872635 -0.3029701 -0.6052256 -0.6458437 -0.2513038 -0.7454802 -0.4093891 -0.7122323 -0.3165765 -0.2051091 -0.6002338 -0.677218 -0.54885 -0.6041748 -0.3569007 -0.595353 -0.2616026 -0.5411889 -0.904546 -0.6226152 -0.8490522 -0.3579326 -0.426772 -0.6444575
68729 -0.00853587 0.11779295 -0.015743217 0.076163473 -0.068671007 -0.012554707 0.044711487 0.070613807 0.180288847 -0.107098743 -0.022779583 -0.140316977 -0.15398322 0.04358681 0.156581653 -0.022519797 0.313890097 0.17651747 -0.018529167 0.042989367 -0.07402715 -0.03476305 0.055606017 0.007763513 0.074140737 0.03654984 0.092507067 0.09351731 0.058324543 -0.04096526
68730 0.53037643 0.63564039 0.38612548 0.552991 0.64721871 0.49169727 0.53741387 0.51701593 0.52543133 0.31198986 1.04846016 0.5638412 0.45033561 0.51953413 0.49201304 0.45309461 0.40151811 0.55491382 0.72048259 0.76672614 0.26204747 0.55343323 0.5963879 0.78214907 0.40394861 0.38228329 0.51753003 0.294537 0.66002806 0.4658882
68732 0.311665273 0.274585693 0.576642987 0.519953867 0.560242933 0.565038397 0.331728627 0.366468143 0.533689727 0.567302513 0.562903117 0.6725498 0.64745691 0.532598127 0.432255187 0.244685003 0.4294638 0.5355758 0.562776337 0.491468217 0.38862069 0.602868837 0.265806357 0.217409237 0.602309427 0.47558392 0.642780343 0.29981086 0.434704923 0.50638566
68734 -0.3644938 -0.3822423 -0.2426047 -0.4552452 0.03323228 0.17554793 -0.2054463 -0.2222898 -0.0839838 -0.2896325 -0.2705848 -0.5001985 -0.2096818 -0.2771886 -0.1729401 -0.2280976 -0.1853669 -0.1694008 -0.2129758 -0.6049167 -0.2633729 0.22407124 -0.5430375 -0.8200066 -0.1351429 -0.4318105 0.13019574 -0.2003634 -0.1182733 -0.1814646
68736 -0.2758297 -0.2599075 -0.285577 -0.1889621 -0.4385392 -0.2217706 -0.1996178 -0.4624451 -0.2953395 -0.4802452 -0.1132219 -0.6626093 -0.3329178 -0.1933053 -0.3571294 -0.5623385 -0.4291264 -0.1312408 -0.2531989 -0.3418696 -0.2727122 -0.2458097 -0.333133 -0.3762715 -0.3048226 -0.6312948 -0.0449133 -0.1489187 0.65968894 -0.2727242
68738 0.29208958 0.3753755 0.28468171 0.11974214 0.25456184 0.33744587 0.2879032 0.36262712 0.20205832 0.26863378 -0.0134668 0.14011236 0.33056041 -0.0322364 0.34873289 0.36352927 0.32399582 0.27389402 0.24517376 0.18577951 0.37172949 0.29706162 0.29428824 0.08845973 0.2087914 0.30563186 0.28067153 0.42747419 0.16428 0.10218302
